indice,A,B,C
2014-01-31,208.3488462747036,83.07275986428144,177.379061459541
2014-02-28,178.59210240241464,82.22486006515534,174.67915910710542
2014-03-31,193.0376478216537,82.88576735773356,171.33438657025852
2014-04-30,177.99585772322752,46.56615907856134,176.9842983229842
2014-05-31,208.3488462747036,45.44980538328948,174.798390629238
2014-06-30,178.59210240241464,43.810161818583815,180.6971410103402
2014-07-31,193.0376478216537,44.32151113608332,169.36788197339564
2014-08-31,177.99585772322752,44.91166935822017,178.5362310122564
2014-09-30,208.3488462747036,44.02490864119196,181.8261194218504
2014-10-31,178.59210240241464,45.12249800821072,181.41019345122035
2014-11-30,193.0376478216537,45.786227858470056,176.65065324034006
2014-12-31,177.99585772322752,67.18528082832573,179.5968115463632
2015-01-31,178.59210240241464,67.51641344376016,178.66267452464126
2015-02-28,193.0376478216537,66.82196604631031,177.4944984256549
2015-03-31,177.99585772322752,67.49447970267484,185.363365620008
2015-04-30,208.3488462747036,71.09109835360955,177.37416276008938
2015-05-31,178.59210240241464,71.51223573718335,182.2772529940213
2015-06-30,193.0376478216537,70.96631402318381,182.86576276779448
2015-07-31,177.99585772322752,73.04198021192613,174.90441309632538
2015-08-31,208.3488462747036,79.5938186449851,179.550510302305
2015-09-30,178.59210240241464,79.29742376440063,182.3079601623415
2015-10-31,193.0376478216537,79.71783480996508,182.3853589654121
2015-11-30,177.99585772322752,79.77785338095052,173.6226136427863
2015-12-31,193.0376478216537,84.96903818770195,176.71301010019835
2016-01-31,177.99585772322752,86.0795577686397,183.52572581415887
2016-02-29,208.3488462747036,86.57365257046305,176.1452067131629
2016-03-31,178.59210240241464,86.58665049800533,176.8268406984487
2016-04-30,193.0376478216537,88.1444985627614,179.04166550081618
2016-05-31,177.99585772322752,87.7880244342287,180.14460843964605
2016-06-30,208.3488462747036,87.27237536006453,184.99972248699748
2016-07-31,178.59210240241464,87.76339721885037,179.1718069352438
2016-08-31,193.0376478216537,88.43044729321261,169.77295505163127
2016-09-30,177.99585772322752,87.97720763014163,177.38340817076102
2016-10-31,208.3488462747036,87.79656260419895,176.5243149185142
2016-11-30,178.59210240241464,87.64297256904922,174.61942441688308
2016-12-31,193.0376478216537,87.86209005083471,173.99411902486287
2017-01-31,177.99585772322752,89.88913831808594,176.4907575405271
2017-02-28,208.3488462747036,88.78001245000594,178.2618154760705
2017-03-31,178.59210240241464,88.34000473739593,177.870634061958
2017-04-30,193.0376478216537,89.59634885413216,181.36429394771147
2017-05-31,177.99585772322752,89.35953997377445,175.14513544035697
2017-06-30,208.3488462747036,87.78549816826286,181.01797137104813
2017-07-31,178.59210240241464,83.28024143690554,176.3445474949648
2017-08-31,193.0376478216537,85.1240237276269,176.8609703194506
2017-09-30,208.3488462747036,84.97382195158664,189.3212212291112
2017-10-31,178.59210240241464,86.36883100749763,184.2225995988844
2017-11-30,193.0376478216537,89.82447528070583,177.16225280505833
2017-12-31,177.99585772322752,89.72637356789892,174.3499631787439
2018-01-31,208.3488462747036,88.5065045263823,179.52148117941806
2018-02-28,178.59210240241464,90.14767775544446,179.2264203264042
2018-03-31,193.0376478216537,90.55260543489442,176.22789302451628
2018-04-30,177.99585772322752,88.02396027394263,180.05882969534585
2018-05-31,208.3488462747036,90.87538739898474,173.8333871719835
2018-06-30,178.59210240241464,90.65846788220388,170.05828753465894
2018-07-31,193.0376478216537,89.99718521373421,176.23249827884422
2018-08-31,177.99585772322752,88.37593891475177,177.70921786863215
2018-09-30,208.3488462747036,89.68455154093982,178.76156485248225
2018-10-31,178.59210240241464,91.81021751897782,184.4964558409956
2018-11-30,177.99585772322752,88.66395077313935,182.10719640106907
2018-12-31,208.3488462747036,87.767026907244,182.8350934623041
2019-01-31,178.59210240241464,89.77603187386863,177.70901287947353
2019-02-28,193.0376478216537,89.10840588948648,185.2034695584122
2019-03-31,177.99585772322752,90.36907204948324,179.93235728643234
2019-04-30,208.3488462747036,87.68157042924713,179.16886680728783
2019-05-31,178.59210240241464,89.08595792730735,184.8207812095153
2019-06-30,193.0376478216537,90.32833629734938,175.90491085154102
2019-07-31,177.99585772322752,89.61694605047131,182.82887359159992
2019-08-31,208.3488462747036,88.60112271249545,175.79539190377687
2019-09-30,178.59210240241464,89.64694602264737,177.5361246947448
2019-10-31,178.59210240241464,89.71200060631386,185.82913357414677
2019-11-30,193.0376478216537,89.30040371787666,175.66440603925952
2019-12-31,177.99585772322752,90.10145352128464,187.0165789565372
2020-01-31,208.3488462747036,89.93464293572144,179.78626560610445
2020-02-29,268.5877424832645,89.50482093655326,180.62147697438493
2020-03-31,260.02163501936,88.98082716820956,183.17005251752803
2020-04-30,220.97038636184587,90.83609790232556,177.6978137040581
2020-05-31,278.7882296110708,89.01417807741672,184.606625154188
2020-06-30,260.3192952480494,89.63690384584531,180.406176908292
2020-07-31,263.82816221289886,89.47554079830982,184.5793166410752
2020-08-31,248.2335716013368,89.52001637423135,181.50339110895416
2020-09-30,276.584447423966,90.6375287581444,183.31348310817637
2020-10-31,230.64768056845332,89.99462321966828,177.97703903010202
2020-11-30,252.95824536719851,89.75053721334749,182.9735063643521
2020-12-31,268.5877424832645,89.89290820222627,172.90000104081716
2021-01-31,260.02163501936,89.09335416059825,182.6140444346129
2021-02-28,193.0376478216537,88.40225974791402,181.62321553367917
2021-03-31,177.99585772322752,89.71153693599315,182.36875761357408
2021-04-30,208.3488462747036,90.32940253941288,176.66098870007409
2021-05-31,178.59210240241464,90.72580498971377,173.09929669853508
2021-06-30,193.0376478216537,89.33305335753401,176.22068596961367
2021-07-31,177.99585772322752,89.65378423747075,176.35707175448908
2021-08-31,208.3488462747036,90.40540316327105,181.60578599700355
2021-09-30,220.97038636184587,90.38030770332595,179.84136868293635
2021-10-31,278.7882296110708,91.34241042421029,183.8784535277153
2021-11-30,260.3192952480494,90.01093283883354,176.60898732386764
2021-12-31,263.82816221289886,90.27233700064627,174.77874940653194
2022-01-31,248.2335716013368,88.7770955487176,179.65712765785136
2022-02-28,276.584447423966,90.8209674401547,177.9202371339942
2022-03-31,230.64768056845332,89.85636183796582,175.43051524985742
2022-04-30,252.95824536719851,88.44258279892532,176.40298009407434
2022-05-31,268.5877424832645,89.4646242078087,178.1935528061762
2022-06-30,260.02163501936,90.86132006540127,182.73214893273783
2022-07-31,220.97038636184587,89.76507680400968,185.562473630881
2022-08-31,278.7882296110708,89.1334043442607,178.57922711622342
2022-09-30,260.3192952480494,89.40462361942787,183.7378094137075
2022-10-31,220.97038636184587,91.49228913174603,179.27118296526095
2022-11-30,278.7882296110708,88.79586009019597,178.6882446573339
2022-12-31,260.3192952480494,88.79224829214084,174.7069478959852
2023-01-31,263.82816221289886,90.9798928486194,181.8563250723153
2023-02-28,248.2335716013368,89.94268113908281,179.0030633210812
2023-03-31,276.584447423966,90.12060763908896,180.14814443963664
2023-04-30,230.64768056845332,89.14433318042433,179.06584580998705
2023-05-31,252.95824536719851,90.15691660645436,177.44500638149253
2023-06-30,268.5877424832645,88.77658834609568,174.4661463674828
2023-07-31,260.02163501936,88.94733496580486,179.79758713014292
2023-08-31,230.64768056845332,89.80061367893478,185.99500246611635
2023-09-30,252.95824536719851,90.1602164598298,176.0519206816349
2023-10-31,263.82816221289886,89.95606771815298,191.3406624396323
2023-11-30,248.2335716013368,90.06028897945983,177.9224127639307
2023-12-31,276.584447423966,89.7737169407924,176.329464320579
