indice,A,B,C,Target
2014-01-31,106.90768557133684,69.3764319037146,138.43161874172273,-2527.346909809827
2014-02-28,113.52150748045068,71.59866944976861,128.1125748786604,-2510.523813615413
2014-03-31,111.3998331767803,69.58041060281639,111.88877017262712,-2052.3833558334745
2014-04-30,113.37998481044336,70.76808581014433,92.86689054233794,-1484.2034537648012
2014-05-31,105.75430362663248,86.61895597804065,88.46573899334199,91.88477597597853
2014-06-30,108.58412334147584,88.82058860378771,76.1189502757888,331.2275893279871
2014-07-31,109.51285750210847,86.40490885811514,68.13514754486629,301.9212841535293
2014-08-31,110.81642752840672,88.49832408499019,61.226033523101066,511.2971840068922
2014-09-30,108.46303225439524,91.77626595468293,56.077901004504895,823.0286839277563
2014-10-31,110.1209559234914,94.06400906635425,49.88619927113686,993.3297634134595
2014-11-30,108.70852428667486,90.85677053377437,45.23582836811641,944.8934422289664
2014-12-31,112.21439149970575,91.50497784082556,36.733051073425735,1072.3621227165352
2015-01-31,110.16641466725316,93.15828083886409,32.066444929765886,1227.169510443968
2015-02-28,113.69746597787017,95.62733413312888,31.898513990147507,1297.352088184819
2015-03-31,104.80339487858988,92.3948964898062,24.7873560670359,1324.1422674209743
2015-04-30,108.1184328708389,91.25207350122253,24.31071803432366,1291.4441243962008
2015-05-31,108.16941416250818,93.54293935952752,20.22321677403001,1418.4367374160713
2015-06-30,110.10656821755848,93.41041280450318,19.476321203378298,1429.3910375547152
2015-07-31,108.63462430302896,93.01487091787138,15.221307247931152,1477.4129441688651
2015-08-31,113.6194999746158,92.22150785964251,14.43640831132839,1495.481705354988
2015-09-30,106.48224863668835,93.1640629103382,12.522864919808049,1506.0467443450848
2015-10-31,116.08891749160864,93.54666366261156,10.981595169226289,1608.6910736324553
2015-11-30,106.21059002215245,93.22114263603773,10.485152128415672,1531.860535093482
2015-12-31,110.13931055868235,92.5644676476271,8.954080891935993,1572.6511678127913
2016-01-31,108.92956807123416,91.16405841579086,7.477229315010318,1555.4324670854312
2016-02-29,108.95747265138104,92.7807300941131,6.66937705877076,1600.9715129329109
2016-03-31,109.817951378879,92.98925974074696,6.128430263898723,1622.4361092591014
2016-04-30,112.0134775432136,92.9930813873141,5.827352541753797,1651.209859690395
2016-05-31,108.0134306126263,90.84622319572472,4.641320194411917,1584.103625687913
2016-06-30,102.28961931210588,93.28732892485073,4.689166040116429,1561.821543258132
2016-07-31,106.90768557133684,91.68904094933347,3.79295305669048,1599.2085463847197
2016-08-31,113.52150748045068,94.20368225342683,3.454105658755344,1732.7272756550037
2016-09-30,111.3998331767803,91.35029524714042,3.0202533103289877,1660.624380578858
2016-10-31,113.37998481044336,94.4047032456046,2.7347521618964974,1746.8311770121818
2016-11-30,105.75430362663248,92.12004640312944,2.342855478752147,1612.195494664977
2016-12-31,108.58412334147584,94.42886497301448,2.219230187789229,1691.1068891685914
2017-01-31,109.51285750210847,92.68538113256984,1.7591783722465957,1680.298495798024
2017-02-28,110.81642752840672,93.53409956702642,1.6038246863930556,1715.1636913654415
2017-03-31,108.46303225439524,92.70478840602809,1.5478089114646316,1669.4964667680747
2017-04-30,110.1209559234914,94.25664990014891,1.2857066516978075,1722.7045009282504
2017-05-31,108.70852428667486,94.52620880000065,1.141020336610597,1709.2965425329726
2017-06-30,112.21439149970575,92.51254278763156,0.9829394659993504,1727.2657100131044
2017-07-31,110.16641466725316,91.67542217904632,0.8719086133692834,1686.2615473238616
2017-08-31,113.69746597787017,94.93454739750328,0.861030262060216,1792.134323175591
2017-09-30,104.80339487858988,94.60845281490658,0.6765151701204698,1660.2052648698648
2017-10-31,108.1184328708389,91.80533582531044,0.664725925049938,1662.863747146473
2017-11-30,108.16941416250818,92.84215278570151,0.5404789660104925,1682.2995706653587
2017-12-31,110.10656821755848,93.6400723148046,0.5188319062107334,1723.6727046864846
2018-01-31,108.63462430302896,93.96826756174092,0.4467817293395763,1708.6792975637993
2018-02-28,113.6194999746158,92.5655592473594,0.3819008989566227,1758.7963150754667
2018-03-31,106.48224863668835,92.60633369569096,0.3689687758570928,1656.5809911870135
2018-04-30,116.08891749160864,92.96684225651978,0.3182056226670939,1802.6461825444621
2018-05-31,106.21059002215245,93.44018610855416,0.2704497308072255,1667.1326182322498
2018-06-30,110.13931055868235,94.09966104690616,0.2594506793144222,1735.618524271267
2018-07-31,108.92956807123416,90.7255096139745,0.2186608538246654,1663.794079440223
2018-08-31,108.95747265138104,91.96907076893196,0.1839856980047948,1684.841976371924
2018-09-30,109.817951378879,94.22260784549304,0.1706328235812633,1734.188196532025
2018-10-31,112.0134775432136,94.54643072373558,0.1416163088970984,1772.569032298289
2018-11-30,108.0134306126263,91.7274057598436,0.1392526232498635,1667.9763591965718
2018-12-31,102.28961931210588,92.59988286357984,0.1202957354788771,1598.56217407393
2019-01-31,106.90768557133684,94.18586345838754,0.1033897231587832,1691.3281275447705
2019-02-28,113.52150748045068,94.29312997832412,0.0951949574732277,1791.554444509771
2019-03-31,111.3998331767803,91.84103880384696,0.0830829220084276,1719.807859459227
2019-04-30,113.37998481044336,92.72667616402744,0.0725945916456108,1763.5917443782298
2019-05-31,105.75430362663248,93.71582162500069,0.0665232695180552,1667.297459668345
2019-06-30,108.58412334147584,92.59536982925437,0.060844436218045,1691.3448823657316
2019-07-31,109.51285750210847,93.7451321875378,0.0498470732740421,1723.6967814285128
2019-08-31,110.81642752840672,91.88748850949104,0.0430838157031327,1712.763955630803
2019-09-30,108.46303225439524,93.56114463203808,0.0403693314276093,1705.3190969285927
2019-10-31,110.1209559234914,92.94728106846912,0.0334209935375941,1720.0073865257264
2019-11-30,108.70852428667486,93.11039083114832,0.033501914559452,1701.8287424291432
2019-12-31,112.21439149970575,92.41926876078456,0.0283764415600122,1742.1709675434481
2020-01-31,110.16641466725316,92.25840359209782,0.0243009710553428,1709.6321360722786
2020-02-29,113.69746597787017,93.42424694768457,0.0212051029561825,1780.8714748032892
2020-03-31,104.80339487858988,92.61999370590868,0.0197947660505589,1636.8457143665437
2020-04-30,108.1184328708389,93.72773704461052,0.0174797061593524,1703.1889069909917
2020-05-31,108.16941416250818,93.04665421760778,0.0150810146992278,1693.1264575774169
2020-06-30,110.10656821755848,93.23752395662125,0.0138375318801945,1724.8100979682845
2020-07-31,108.63462430302896,93.08051289711167,0.0121265742659723,1700.5719140205515
2020-08-31,113.6194999746158,94.0855059626803,0.0102706810866772,1790.9854997416955
2020-09-30,106.48224863668835,95.57768729932886,0.009015545051554,1708.0063691836888
2020-10-31,116.08891749160864,93.77154146975862,0.008764338477599,1822.4487051808678
2020-11-30,106.21059002215245,93.07854435917176,0.0076618654664867,1664.8344501587771
2020-12-31,110.13931055868235,93.37021547425232,0.0065473814678741,1727.559434736953
2021-01-31,108.92956807123416,95.35039310280466,0.0061722184782246,1741.427436351037
2021-02-28,108.95747265138104,93.87482245314452,0.0054861293448745,1718.1796036634787
2021-03-31,109.817951378879,93.36417634488144,0.0045800629235856,1722.7350467165504
2021-04-30,112.0134775432136,93.74349105257204,0.0039888410409969,1761.5026311219879
2021-05-31,108.0134306126263,92.6998860452992,0.0034841786123427,1685.4755519061614
2021-06-30,102.28961931210588,93.90739057667294,0.0032941879412258,1619.4894063728232
2021-07-31,106.90768557133684,94.5210826249201,0.002787469608371,1697.8892918688312
2021-08-31,113.52150748045068,93.9185988986818,0.0026115728734717,1786.8637476048027
2021-09-30,111.3998331767803,92.27347169733312,0.0023477192083537,1728.2856788627098
2021-10-31,113.37998481044336,94.1383555696589,0.0021302997526533,1788.4370349921267
2021-11-30,105.75430362663248,94.08863746794142,0.0016678750492196,1673.8984420537276
2021-12-31,108.58412334147584,94.42513243028428,0.0014968202439772,1721.4797496356832
2022-01-31,109.51285750210847,93.41781428679964,0.0014371103939962,1719.1312494444064
2022-02-28,110.81642752840672,92.82362445229144,0.0011873977995409,1728.7442620448294
2022-03-31,108.46303225439524,93.34702604373344,0.0010363354639103,1702.456730396161
2022-04-30,110.1209559234914,95.3398921344318,0.0010474570465468,1759.3179586465856
2022-05-31,108.70852428667486,94.21101167271328,0.0008757846377825,1719.9223203766792
2022-06-30,112.21439149970575,93.16981508463458,0.0007337206347415,1755.0573305579123
2022-07-31,110.16641466725316,93.80709221204953,0.000638073378771,1735.1400068074347
2022-08-31,113.69746597787017,95.44075104528658,0.0005910329164888,1815.0217632674412
2022-09-30,104.80339487858988,93.18505243211752,0.0005173456029202,1645.7974632683522
2022-10-31,108.1184328708389,93.57423410714368,0.0005090458259381,1700.9803161266482
2022-11-30,108.16941416250818,93.0491485894278,0.0004133014742787,1693.3756682335109
2022-12-31,110.10656821755848,94.63440203957728,0.000375521237712,1747.6698422072718
2023-01-31,108.63462430302896,94.31230663555291,0.0003370685099405,1720.4466472143504
2023-02-28,113.6194999746158,92.83075812703736,0.0002953621554507,1770.1487176432038
2023-03-31,106.48224863668835,92.95106214417018,0.0002712430328258,1666.9426047842355
2023-04-30,116.08891749160864,92.86797685963856,0.0002290605381864,1807.1477012679923
2023-05-31,106.21059002215245,94.24815814673669,0.0001996182930996,1683.2144444562914
2023-06-30,110.13931055868235,92.8787935485248,0.0001814536328762,1719.6859112676107
2023-07-31,108.92956807123416,95.0078213901134,0.0001677397978437,1736.0131689702448
2023-08-31,108.95747265138104,93.9095809295142,0.0001532275434769,1718.8135056471053
2023-09-30,109.817951378879,93.80739610172972,0.0001207864176764,1729.9707525013005
2023-10-31,112.0134775432136,92.88413302950042,0.0001092248510767,1747.3849109811586
2023-11-30,108.0134306126263,94.2394403341278,9.919119825120726e-05,1710.006364199319
2023-12-31,102.28961931210588,93.36883767394336,8.775073156280849e-05,1611.419572407354
2024-01-31,106.90768557133684,93.80848793382448,8.205873008722995e-05,1686.7097847038863
2024-02-29,113.52150748045068,93.69636462609348,6.958767522291837e-05,1783.1899714466322
2024-03-31,111.3998331767803,93.35718068699482,5.955271794653393e-05,1746.1079010021945
2024-04-30,113.37998481044336,92.91631543103212,5.470667042562395e-05,1768.0556871606939
2024-05-31,105.75430362663248,93.61223679981214,5.23839257408337e-05,1666.5036607717243
2024-06-30,108.58412334147584,92.65019086710345,4.051409180222162e-05,1693.1226051359554
2024-07-31,109.51285750210847,92.46082409299804,3.682176918698164e-05,1703.718825797262
2024-08-31,110.81642752840672,94.08733363466324,3.2659997784864016e-05,1749.3897680378127
2024-09-30,108.46303225439524,94.58942527433004,3.0680539625023523e-05,1722.3115652504132
2024-10-31,110.1209559234914,93.89809573826284,2.5801226222561316e-05,1735.9491572869158
2024-11-30,108.70852428667486,92.0994866392082,2.3569504296822536e-05,1686.1365071774037
2024-12-31,112.21439149970575,91.475421418449,1.993395127838425e-05,1727.0573436189989
2025-01-31,110.16641466725316,93.70165593628424,1.8172944368794192e-05,1733.4386813899591
2025-02-28,113.69746597787017,95.14606908675977,1.6334182993142886e-05,1810.09392359019
2025-03-31,104.80339487858988,92.70062034226186,1.391365982059354e-05,1638.3333165197
2025-04-30,108.1184328708389,91.31646236727464,1.3668390744239384e-05,1665.048519605179
2025-05-31,108.16941416250818,92.45037749758391,1.0992717804512134e-05,1683.8457331009793
2025-06-30,110.10656821755848,96.98547290532215,9.977848804854924e-06,1785.8001194988058
2025-07-31,108.63462430302896,92.70675701092271,8.8976699578731e-06,1694.7700984914527
2025-08-31,113.6194999746158,90.68898473971772,8.549249371388594e-06,1734.294304976183
2025-09-30,106.48224863668835,91.81825422803786,7.460092383043574e-06,1649.1923451922237
2025-10-31,116.08891749160864,95.4742061215192,6.209040156439089e-06,1851.7533461127412
2025-11-30,106.21059002215245,94.44412509605688,5.867636913492904e-06,1686.2801006640934
2025-12-31,110.13931055868235,91.08337868067764,4.881746628107099e-06,1690.5654328065257
2026-01-31,108.92956807123416,91.3246776084064,4.2333732349340775e-06,1676.9398371665839
2026-02-28,108.95747265138104,94.20006060652486,3.723301315352695e-06,1723.4759865260378
2026-03-31,109.817951378879,94.71230963368916,3.701271239599121e-06,1744.6073872339746
2026-04-30,112.0134775432136,92.65067034667182,3.1737304973312807e-06,1743.5340942549783
2026-05-31,108.0134306126263,92.9969357031784,2.864047691855684e-06,1690.2493323437209
2026-06-30,102.28961931210588,93.83898522669855,2.285273690653757e-06,1618.4930883845325
2026-07-31,106.90768557133684,93.584382084236,2.0289336016064527e-06,1683.1842613102995
2026-08-31,113.52150748045068,93.39952579057078,2.0181470239882937e-06,1778.2255576859177
2026-09-30,111.3998331767803,92.54999617900292,1.7159921189631262e-06,1732.862959293044
2026-10-31,113.37998481044336,91.45254919485468,1.496960419976616e-06,1743.6014909966632
2026-11-30,105.75430362663248,92.7269346238761,1.3511682357556971e-06,1652.7262048655277
2026-12-31,108.58412334147584,94.0197695390132,1.1268041305511056e-06,1715.0194898966827
2027-01-31,109.51285750210847,92.41971519987212,1.0778366009846403e-06,1703.056419861632
2027-02-28,110.81642752840672,90.8319345441176,9.75818330417695e-07,1696.2541184980566
2027-03-31,108.46303225439524,93.78733016195449,7.971557175205074e-07,1709.5029480334258
2027-04-30,110.1209559234914,95.50684483714468,7.28968251928115e-07,1762.0404586332165
2027-05-31,108.70852428667486,92.35810576729538,6.552140764032926e-07,1690.276385422309
2027-06-30,112.21439149970575,90.441091601721,5.927987575516458e-07,1709.9579838659097
2027-07-31,110.16641466725316,93.18840368555682,5.031424556603984e-07,1725.1114512222443
2027-08-31,113.69746597787017,94.55517552270948,4.2500579935672806e-07,1800.1939907167498
2027-09-30,104.80339487858988,94.04582168320914,3.909497401243793e-07,1659.0771728860766
2027-10-31,108.1184328708389,91.142977633306,3.419438417848732e-07,1662.2872340779998
2027-11-30,108.16941416250818,91.87660773271726,2.992079855525599e-07,1674.708369579802
2027-12-31,110.10656821755848,92.99545266396868,2.89678148171026e-07,1721.0981371641885
2028-01-31,108.63462430302896,94.21668500787295,2.577672845556267e-07,1718.9218171976734
2028-02-29,113.6194999746158,93.68621222651676,2.267502640543318e-07,1784.4768205108837
2028-03-31,106.48224863668835,92.09195201625006,2.026722404847884e-07,1653.481930320899
2028-04-30,116.08891749160864,91.41815236382358,1.674174134173739e-07,1782.340836917552
2028-05-31,106.21059002215245,93.61547175777912,1.4536864994238586e-07,1673.3270022382965
2028-06-30,110.13931055868235,94.83801369223244,1.4584888263303597e-07,1751.4690586488582
2028-07-31,108.92956807123416,93.63586460557693,1.1361710198357389e-07,1714.0100365559574
2028-08-31,108.95747265138104,93.00632661110372,1.0725132589157673e-07,1704.3242217686752
2028-09-30,109.817951378879,90.51229715110732,9.868244315934528e-08,1676.6819274522177
2028-10-31,112.0134775432136,95.55393149570206,8.808530247827065e-08,1791.4438252041728
2028-11-30,108.0134306126263,94.43481782536368,7.547175521828689e-08,1713.1145945244957
2028-12-31,102.28961931210588,94.67137813004751,7.158174199725228e-08,1631.0151656329351
