,Valor
2014-01-31,6.0
2014-02-28,5.653426409720027
2014-03-31,5.450693855665945
2014-04-30,5.306852819440055
2014-05-31,5.19528104378295
2014-06-30,5.104120265385973
2014-07-31,5.027044925472343
2014-08-31,4.960279229160082
2014-09-30,4.90138771133189
2014-10-31,4.848707453502977
2014-11-30,4.801052363600815
2014-12-31,4.757546675106
2015-01-31,4.717525321269232
2015-02-28,4.680471335192371
2015-03-31,4.645974899448895
2015-04-30,4.613705638880109
2015-05-31,4.583393327971892
2015-06-30,4.554814121051917
2015-07-31,4.52778051041678
2015-08-31,4.502133863223005
2015-09-30,4.477738781138289
2015-10-31,4.454478773320842
2015-11-30,4.432252892035425
2015-12-31,4.410973084826027
2016-01-31,4.3905620875659
2016-02-29,4.370951730989259
2016-03-31,4.352081566997835
2016-04-30,4.333897744912398
2016-05-31,4.316352085006763
2016-06-30,4.299401309168922
2016-07-31,4.283006397757427
2016-08-31,4.2671320486001365
2016-09-30,4.25174621926676
2016-10-31,4.236819737691919
2016-11-30,4.2223259692552935
2016-12-31,4.2082405307719455
2017-01-31,4.194541043677888
2017-02-28,4.181206920136807
2017-03-31,4.168219176935176
2017-04-30,4.155560272943032
2017-05-31,4.143213966647846
2017-06-30,4.131165190858316
2017-07-31,4.119399942153219
2017-08-31,4.107905183040869
2017-09-30,4.09666875511484
2017-10-31,4.0856793017554525
2017-11-30,4.07492619914497
2017-12-31,4.064399494546055
2018-01-31,4.054089850944687
2018-02-28,4.043988497285927
2018-03-31,4.034087183637837
2018-04-30,4.024378140709287
2018-05-31,4.014854043223939
2018-06-30,4.005507976717863
2018-07-31,3.996333407383765
2018-08-31,3.987324154632425
2018-09-30,3.978474366082725
2018-10-31,3.9697784947267913
2018-11-30,3.96123127804714
2018-12-31,3.95282771888895
2019-01-31,3.944563067913344
2019-02-28,3.936432807477454
2019-03-31,3.9284326368042337
2019-04-30,3.920558458320164
2019-05-31,3.9128063650521816
2019-06-30,3.9051726289867874
2019-07-31,3.897653690304517
2019-08-31,3.8902461474119465
2019-09-30,3.88294674770137
2019-10-31,3.87575237897532
2019-11-30,3.8686600614793423
2019-12-31,3.861666940491972
2020-01-31,3.854770279425805
2020-02-29,3.847967453397915
2020-03-31,3.841255943231845
2020-04-30,3.8346333298568345
2020-05-31,3.828097289073158
2020-06-30,3.821645586655204
2020-07-31,3.815276073766489
2020-08-31,3.8089866826630594
2020-09-30,3.802775422663781
2020-10-31,3.796640376367873
2020-11-30,3.790579696101701
2020-12-31,3.7845916005783433
2021-01-31,3.7786743717548417
2021-02-28,3.7728263518732463
2021-03-31,3.767045940672708
2021-04-30,3.761331592760897
2021-05-31,3.75568181513393
2021-06-30,3.750095164834868
2021-07-31,3.744570246741575
2021-08-31,3.73910571147548
2021-09-30,3.733700253423372
2021-10-31,3.728352608864998
2021-11-30,3.7230615541997296
2021-12-31,3.717825904266082
2022-01-31,4.214868128288659
2022-02-28,4.21241181046644
2022-03-31,4.196989976450819
2022-04-30,4.186212190800334
2022-05-31,4.140183210683176
2022-06-30,4.268892070856512
2022-07-31,4.219562356044527
2022-08-31,4.202204638988505
2022-09-30,4.1997046974054815
2022-10-31,4.258569761624509
2022-11-30,4.170071175650394
2022-12-31,4.192453410394281
2023-01-31,4.206383702248449
2023-02-28,4.230828731612579
2023-03-31,4.173303938622575
2023-04-30,4.182248462068671
2023-05-31,4.226765087434674
2023-06-30,4.200414768884334
2023-07-31,4.205035675552752
2023-08-31,4.18917074452157
2023-09-30,4.197926222753106
2023-10-31,4.22161173722
2023-11-30,4.17906268521371
2023-12-31,4.1796894706983005
2024-01-31,4.23590164959652
2024-02-29,4.179150096620196
2024-03-31,4.183626707586794
2024-04-30,4.220517219679039
2024-05-31,4.2323298173507595
2024-06-30,4.136791898509264
2024-07-31,4.187320148639659
2024-08-31,4.205808132239401
2024-09-30,4.206654783005417
2024-10-31,4.1686816365341075
2024-11-30,4.180142542740335
2024-12-31,4.220377559223769
2025-01-31,4.222614070454645
2025-02-28,4.238748759814443
2025-03-31,4.206161821000354
2025-04-30,4.149123925718678
2025-05-31,4.219410828232315
2025-06-30,4.143415246191292
2025-07-31,4.197154018341292
2025-08-31,4.162385112298054
2025-09-30,4.277082221117576
2025-10-31,4.246629062662117
2025-11-30,4.19238534912384
2025-12-31,4.188291286259637
2026-01-31,4.229632737539574
2026-02-28,4.152210259120141
2026-03-31,4.218611288174802
2026-04-30,4.206985927414394
2026-05-31,4.180907949808219
2026-06-30,4.208613219880988
2026-07-31,4.156527912839876
2026-08-31,4.242823873106425
2026-09-30,4.210498505708703
2026-10-31,4.198887032429297
2026-11-30,4.176199315623474
2026-12-31,4.17823630740155
