indice,A,B,C,D
2014-01-31,153.36914469450494,195.94451318020882,146.9591653841704,95.70176251972674
2014-02-28,153.3134819725629,194.2367834361127,145.39419471920354,41.722771245018656
2014-03-31,152.44289277637864,193.60205209100286,139.6501866199498,31.260821501873977
2014-04-30,151.89995791237698,194.33622277444576,137.29024029733034,33.24742033295994
2014-05-31,155.78013708010218,195.8268714344064,137.79288490948048,40.60176959697208
2014-06-30,161.939946959645,195.1466947029011,136.24526565803754,187.48411790630072
2014-07-31,153.08791080360984,193.7995275558187,134.81260158027519,166.32728656135615
2014-08-31,151.12109518120178,194.07734588718642,134.43802472767055,26.025610176305822
2014-09-30,154.90833175675766,195.08461265602952,139.3569849358971,228.93261593464024
2014-10-31,160.66043174371575,195.1113097001157,177.55202517006776,55.19058571226556
2014-11-30,153.64074945109127,193.574291592214,133.37493446802492,101.77251482230125
2014-12-31,151.0486046684606,194.39810378498348,137.96945501195185,197.13351414805143
2015-01-31,151.0994995474466,197.8250451341351,134.8378994811138,155.34450094265517
2015-02-28,150.6759940008935,194.02600793460437,168.4800504403633,214.12297168121023
2015-03-31,151.54016062234243,196.10407483331156,150.5812637978221,30.823397373792943
2015-04-30,155.6167831761573,195.7050884825695,139.8876415950133,80.91915449792873
2015-05-31,154.60122861032977,194.40497856866133,150.21572004346885,11.990322365621665
2015-06-30,153.77237980248836,193.6946206793221,145.3681045277419,252.016631085913
2015-07-31,151.0694813803143,194.1329642756279,184.13561709933788,89.54731608808967
2015-08-31,151.88622713357364,195.9499709205567,152.39809685384952,164.62862619845848
2015-09-30,154.5892734104412,195.06095313377605,169.7590197988567,47.45955588421428
2015-10-31,154.58185180885556,193.87923908733043,160.93965132074035,91.07199861216837
2015-11-30,156.8093022107795,194.14570982546135,162.97428962190384,145.6185972486681
2015-12-31,154.67303375271825,194.92490961132376,173.63018933537333,7.879186259171695
2016-01-31,151.68666823541196,194.98841311815966,209.76417687849352,11.074338540067352
2016-02-29,162.26619295128305,194.02845136349111,180.8228212190769,123.13656646873298
2016-03-31,155.4726909152776,193.99435541419012,192.40434723563746,156.71311924314793
2016-04-30,153.7365645963463,197.99513370284623,195.46730320625937,136.49114163515546
2016-05-31,153.704816247579,193.98625142721065,202.6850207475665,55.880815417062294
2016-06-30,154.14314605135903,196.05756693672336,236.5594651224602,8.052361283537316
2016-07-31,151.070498112317,195.91252206870018,218.1436065695893,79.67749205546974
2016-08-31,152.57213878563283,194.0721634759395,226.3768676134166,250.23957124033757
2016-09-30,150.71258339522714,193.95328290851654,234.9218296800874,14.152652282774701
2016-10-31,155.01782433876502,194.0696198258182,241.9018540422522,145.95004669960016
2016-11-30,151.2475909155284,195.8536112142734,278.05570197892825,24.395108549994525
2016-12-31,151.80404939558593,195.2031901360926,262.668879871162,10.940738289237828
2017-01-31,156.40440334627175,193.79469894902314,281.7601578032477,166.3228160671371
2017-02-28,155.86702681138226,194.19446250979692,282.13334560233704,25.043989447017754
2017-03-31,152.85083023535006,194.8781230455302,292.3106886831294,45.19487451507766
2017-04-30,152.40459913856336,194.97987668273083,345.16019917362416,42.19165840577923
2017-05-31,153.14503296106966,194.08166143491346,318.11930897972115,110.26020585343036
2017-06-30,152.12782154368745,193.96074483275984,330.4288178083523,54.46754527705411
2017-07-31,152.73492986781827,198.0047163781312,377.21791563375166,39.850470421397134
2017-08-31,156.1869241541032,193.9800406619274,355.75877738444325,127.98985802237087
2017-09-30,156.85584828713172,196.1127579405296,372.2360928136295,156.501371653115
2017-10-31,156.36005765361273,195.70991028603822,406.3829579292651,198.25664899593005
2017-11-30,156.08463014524716,194.39542924371113,396.8788690660415,122.451882780468
2017-12-31,151.21054252912444,193.70114153694638,429.01276778676674,118.97915992704527
2018-01-31,157.3391923557079,194.13435594479574,426.042885546847,18.014017150397404
2018-02-28,151.94101898443085,195.93272192163005,446.78609304550884,135.74777540427826
2018-03-31,154.49564416326075,195.12899320641736,456.8059421914779,59.64198610349056
2018-04-30,153.77753321505065,193.78511774807575,472.90534887828164,245.03665578505903
2018-05-31,153.68392853719087,194.09150830764327,503.25275804519765,21.443544345852953
2018-06-30,151.59218347639404,195.0890343790772,502.90736228907537,213.72280016684468
2018-07-31,155.99015623434582,195.102523614339,520.6479907129261,18.28999348732507
2018-08-31,150.87257453647786,193.57264876546785,578.1987825366765,141.5403594108811
2018-09-30,153.18505664570512,194.40373238780904,574.7799478676925,242.33957895628618
2018-10-31,155.40207265134808,197.82235786793473,573.8015647730091,60.667625248501096
2018-11-30,158.316430987133,194.02664327505948,595.4738598466075,197.44009424263675
2018-12-31,156.34132225580757,196.10389154117237,614.6125813383136,173.36670459070916
2019-01-31,153.23546192940472,195.70498102377576,634.0432348069156,192.50845289594258
