indice,Peso,Altura
2014-01-31,59.67414247365805,101.78975661470639
2014-02-28,61.70970078550067,105.41035897533948
2014-03-31,51.78595554499825,96.37696504913426
2014-04-30,52.360000504218334,110.3973137529832
2014-05-31,58.41395229578709,99.78412422204197
2014-06-30,57.22844263629617,98.65527926579266
2014-07-31,53.63424053146,104.9748723674403
2014-08-31,58.74014480396903,99.28878086989228
2014-09-30,65.59188194422548,103.03020346783485
2014-10-31,54.49048759975208,97.02604276389557
2014-11-30,62.729201591075906,105.66681899527153
2014-12-31,62.3083069783202,106.23933521006961
2015-01-31,56.92318628206832,97.8560867799546
2015-02-28,53.63459218527089,105.55875001480634
2015-03-31,56.08706261051577,104.94491810198895
2015-04-30,50.462206017933035,97.84746738985002
2015-05-31,56.233970967701545,101.1021031051263
2015-06-30,54.0451904562899,100.22821566466713
2015-07-31,60.87202816291342,94.10583768066445
2015-08-31,58.19142371514824,98.38113724605162
2015-09-30,64.21518870539781,103.10724544072568
2015-10-31,52.03463056932549,103.59796596975832
2015-11-30,49.74022921177604,100.57034050314199
2015-12-31,53.99765210740005,103.49553618378258
2016-01-31,52.846359137663384,98.59440792195467
2016-02-29,50.89413042570426,97.6500852773586
2016-03-31,60.32427035987764,100.66830690341537
2016-04-30,50.23734774375271,94.53889717278953
2016-05-31,51.88720914074764,101.31642735559569
2016-06-30,55.3105833600584,95.02802161052225
2016-07-31,56.41957609843933,93.0231984572046
2016-08-31,57.49715189885441,99.22093044203443
2016-09-30,53.671769178722755,94.3589676299871
2016-10-31,56.05824111713502,93.4576864283949
2016-11-30,57.07346834707553,97.06669040304833
2016-12-31,57.66717324151575,102.20114659687113
2017-01-31,52.7576675470033,103.76434532829511
2017-02-28,50.166686072052045,99.18596892503814
2017-03-31,57.64716839077906,102.90592127976767
2017-04-30,59.702358016466505,101.71147495583094
2017-05-31,59.74042811464306,98.22804255729801
2017-06-30,58.865365162210054,100.39754889153113
2017-07-31,57.33110013123147,96.71522682542815
2017-08-31,53.586012958008254,94.57864548625885
2017-09-30,56.97867073957733,97.72725420591534
2017-10-31,52.10848937481084,99.60028081437169
2017-11-30,56.74825732857695,107.39811010281414
2017-12-31,51.76108463025486,100.64838490748446
2018-01-31,60.77770364089719,104.9787557755345
2018-02-28,49.77273853379866,93.83454283831198
2018-03-31,60.223938650896336,101.12805933138101
2018-04-30,49.89667427720666,96.61199432195146
2018-05-31,49.21682409110227,94.62791508104692
2018-06-30,52.95407698352639,104.04552664197317
2018-07-31,56.73210377836894,104.14065698214989
2018-08-31,53.4728748067498,97.63971033389141
2018-09-30,54.75391958928393,99.16137163861383
2018-10-31,60.16379241946166,96.21792433398265
2018-11-30,53.85790542548629,97.15897177975383
2018-12-31,53.35739765313795,94.42438844402858
2019-01-31,53.889758619124336,99.54060975162054
2019-02-28,52.968001200829995,89.03359537874368
2019-03-31,58.49490673489784,103.40329650571
2019-04-30,48.3828827304837,95.26001515363144
2019-05-31,53.64910137564425,104.71751408182445
2019-06-30,50.83485763095891,100.63713695547945
2019-07-31,51.349461060061856,101.34689398347244
2019-08-31,54.76639720578368,97.29505169354678
2019-09-30,51.524140678994605,102.93367385892125
2019-10-31,53.71635997413905,102.30785436165735
2019-11-30,55.644938451686734,112.02892879165037
2019-12-31,50.79943547952476,98.23941601012076
2020-01-31,54.580623015713584,93.58209252805509
2020-02-29,53.952272479753084,98.8635823660328
2020-03-31,54.93468248110298,90.80800167106588
2020-04-30,56.79895419779188,103.48738017295938
2020-05-31,51.57952931755668,108.00512242712652
2020-06-30,60.0902729694041,99.64991791416321
2020-07-31,51.798334080179494,102.62161353497068
2020-08-31,56.91452209267247,103.71474801169711
2020-09-30,53.73142499745065,54.20518759894647
2020-10-31,57.36644625814258,48.824839027262186
2020-11-30,56.92669634556264,43.80759779999684
2020-12-31,59.407186818524636,39.24770105120161
2021-01-31,52.670721830127405,35.01848671649
2021-02-28,54.555193536638534,31.225846590593367
2021-03-31,55.43808755091968,27.81552772761917
2021-04-30,54.54266548113755,24.827563556849558
2021-05-31,65.73695366804763,22.24174813441046
2021-06-30,53.18774754662589,20.02072409240142
2021-07-31,55.06885975987517,18.213916908671834
2021-08-31,54.45082229674384,16.848994295273062
2021-09-30,53.08410144404134,15.800958411138573
2021-10-31,57.02623695986816,15.225506099657018
2021-11-30,59.38365623064108,15.004724462424331
2021-12-31,52.944878186018556,15.210206170992793
2022-01-31,51.782405665659255,15.827303116124286
2022-02-28,51.47786461816436,16.849304370306843
2022-03-31,54.982667855237466,18.220232833508675
2022-04-30,52.850342973366175,20.006927857051533
2022-05-31,56.03531997272025,22.206693355588676
2022-06-30,56.42947215016121,24.80780941678317
2022-07-31,60.465636551328416,27.81884345602847
2022-08-31,60.42649395919212,31.235601637088465
2022-09-30,58.55741446568631,35.023452067070714
2022-10-31,51.663987784421586,39.24922820390134
2022-11-30,61.80428939851832,43.84787198056782
2022-12-31,58.64915222066827,48.83970441838475
2023-01-31,58.604947836081365,54.2075686169225
2023-02-28,48.579064826927535,60.00554231261584
2023-03-31,60.76974406321266,66.22783080670476
2023-04-30,59.37288204630727,72.80083626789481
2023-05-31,52.803484744247946,79.80189316100844
2023-06-30,53.53035992548737,87.21154874386696
2023-07-31,55.59104379119409,95.0488062771064
2023-08-31,47.90195491688185,103.24800093368857
2023-09-30,52.644276479458036,111.81344478515864
2023-10-31,63.99315038878927,120.82697320723359
2023-11-30,59.78891520970127,130.23614394755023
2023-12-31,57.412595241097016,140.01588512283877
