indice,Peso,Altura
2014-01-31,44.810939733854966,178.89840471094067
2014-02-28,44.03226324315687,177.1967273854205
2014-03-31,44.820101018483186,178.6437933174706
2014-04-30,44.864217377682756,180.57322104236235
2014-05-31,44.759156036707836,179.3563855183395
2014-06-30,44.03140530141376,176.96166539383478
2014-07-31,46.5943495201447,185.4587020844289
2014-08-31,45.943463841751,180.09316659798972
2014-09-30,67.54982577201375,177.85155478277625
2014-10-31,66.49349544682079,178.801443580657
2014-11-30,68.5768955736137,184.24417118948372
2014-12-31,67.92118133445642,172.018995881723
2015-01-31,71.60411531541276,179.8289105190904
2015-02-28,71.38003305583494,185.30600467839082
2015-03-31,72.44201631767916,175.69722837764465
2015-04-30,72.43439391048742,181.47159046612276
2015-05-31,80.01951620975582,179.39235000798044
2015-06-30,79.74765234931894,174.40572410230692
2015-07-31,81.5466626550431,179.16245193734406
2015-08-31,80.16045820082891,181.00239598583465
2015-09-30,82.93550543463101,182.25762495883734
2015-10-31,82.06869205079573,172.56607999563374
2015-11-30,81.56936004313049,178.122715928777
2015-12-31,82.82912991885763,167.8365177172088
2016-01-31,86.19779396611906,186.38490428971969
2016-02-29,86.30053159310984,178.64897661753776
2016-03-31,84.75557162440856,182.46182217908884
2016-04-30,85.37253742528956,185.99011397813499
2016-05-31,87.89422682001054,186.58061400104373
2016-06-30,87.30837949266603,177.0729614838874
2016-07-31,86.2945119711118,184.31790907546284
2016-08-31,86.40851171584993,181.66649179521073
2016-09-30,88.08623113459845,167.98756329900462
2016-10-31,86.47814413213408,182.8566954894075
2016-11-30,87.22018417259048,176.92935823103997
2016-12-31,88.89213129631001,171.62733769384292
2017-01-31,88.94010409067718,175.63782517035227
2017-02-28,86.38016548128473,174.4758524039595
2017-03-31,87.78968683125936,180.65642558773368
2017-04-30,87.96348869299214,182.92080869073513
2017-05-31,89.21817052019946,174.39251664105782
2017-06-30,89.53434111382072,183.78443740487677
2017-07-31,89.25956267223236,171.85818258159034
2017-08-31,88.42574847512735,178.18359072789036
2017-09-30,89.76432947034695,187.46368355772748
2017-10-31,89.13260818804144,187.47757941360913
2017-11-30,89.45177333569383,180.7587785512013
2017-12-31,88.9733927308597,180.78567937690352
2018-01-31,90.32306940568532,178.7139047726746
2018-02-28,88.7546248384009,180.22420248014552
2018-03-31,91.01375922917077,185.02025619164814
2018-04-30,89.85058653086261,177.6897390224363
2018-05-31,88.68613905266844,182.3406840795959
2018-06-30,89.79538030893545,185.06593785740256
2018-07-31,89.61914768078191,181.1843436832091
2018-08-31,90.57808492518583,181.52375923112606
2018-09-30,90.06605032795981,175.5254219349189
2018-10-31,90.86357910273104,177.2945054972259
2018-11-30,90.28438144309122,174.30959671030905
2018-12-31,90.43636980534605,174.08700406238958
2019-01-31,89.35792800567324,178.17705221396858
2019-02-28,90.85076930304042,185.95405305637192
2019-03-31,88.62725036852947,182.0361284834836
2019-04-30,90.63231812695469,185.2003967780835
2019-05-31,89.16559035523164,178.34903158452377
2019-06-30,90.62802885161022,177.26554329240417
2019-07-31,89.46160615151548,188.57477619328097
2019-08-31,90.19019833238124,178.81852598209835
2019-09-30,88.97705082375556,184.86507060096545
2019-10-31,89.69786274309796,178.41074702366865
2019-11-30,88.83994590486759,174.08074325619245
2019-12-31,91.00032262521766,181.23115745339075
2020-01-31,88.75926416378572,182.48519939081214
2020-02-29,89.99296647963092,178.3572629978671
2020-03-31,90.3710662034286,184.8379545594083
2020-04-30,89.72620884542766,181.46934239596712
2020-05-31,89.7569501378781,179.2384964961511
2020-06-30,88.64648862649263,181.1066773662006
2020-07-31,88.79807577140424,185.3455379333224
2020-08-31,90.0597359416359,183.7681585215609
2020-09-30,91.91756837522857,179.92257830684088
2020-10-31,90.3272692065436,176.2580479806937
2020-11-30,88.92480401315656,180.02702737165566
2020-12-31,90.16129405248418,177.9675317889019
2021-01-31,90.09286184017508,177.0967324804881
2021-02-28,90.10869237240486,186.7603639384857
2021-03-31,89.45248643203293,180.38550691243182
2021-04-30,90.31933063970158,174.8842166071999
2021-05-31,90.49105754936998,173.96261808898743
2021-06-30,91.60592755821926,184.40815202097446
2021-07-31,90.3016163931808,181.7433003153533
2021-08-31,89.84541093636646,180.03369535933675
2021-09-30,89.76290912450824,172.2332398983274
2021-10-31,90.38091494745176,181.14820203313872
2021-11-30,88.10451457053489,185.18317246584974
2021-12-31,89.96229082961858,185.54715676874287
2022-01-31,90.7782604253214,175.3461178513428
2022-02-28,90.95223735897693,189.63680151067646
2022-03-31,89.35694759221325,177.21458751141233
2022-04-30,89.87354921380908,175.48351739525344
2022-05-31,89.14740680434043,184.16735682391717
2022-06-30,90.41105915505109,173.26370247784646
2022-07-31,89.11937726634787,183.78317973722653
2022-08-31,89.94991654721562,175.94035229180142
2022-09-30,89.58292831874778,176.39004659628657
2022-10-31,90.67851233908343,184.8294703481902
2022-11-30,90.63775481765164,184.38302322169395
2022-12-31,89.37638936383595,176.8721512149678
2023-01-31,89.90212352035044,182.76587915751682
2023-02-28,89.04381932612009,177.85558431144173
2023-03-31,91.65089438932172,180.88260052146921
2023-04-30,91.03878705565393,174.25756856150494
2023-05-31,90.66125104058386,177.29087183381407
2023-06-30,90.84030429472891,180.14862435573494
2023-07-31,90.63148864869808,183.78660175148318
2023-08-31,89.12863139055465,173.3932714185449
2023-09-30,89.74395211502201,184.43456967303376
2023-10-31,89.5097528962195,183.51412138460987
2023-11-30,90.18506322103002,183.96769368835845
2023-12-31,90.32093995625709,177.9370520719445
