indice,Valor
2014-01-31,19.90711428886142
2014-02-28,19.793358977872234
2014-03-31,19.628295876703202
2014-04-30,19.41656876313722
2014-05-31,19.362264200959505
2014-06-30,19.109036796488276
2014-07-31,19.083874027407372
2014-08-31,18.998906222738032
2014-09-30,18.668837782695253
2014-10-31,18.540281379414154
2014-11-30,18.356732583783213
2014-12-31,18.254108453633485
2015-01-31,18.165629892687843
2015-02-28,18.016077308255447
2015-03-31,17.829023560653887
2015-04-30,17.603983368596094
2015-05-31,17.45386559952071
2015-06-30,17.392724403517665
2015-07-31,17.33646508607618
2015-08-31,17.031430408335634
2015-09-30,16.861815836575094
2015-10-31,16.76371193063198
2015-11-30,16.655942283052177
2015-12-31,16.4408711271099
2016-01-31,16.365259488316134
2016-02-29,16.16586055761394
2016-03-31,16.045807105233866
2016-04-30,15.85561841799771
2016-05-31,15.831267651395978
2016-06-30,15.64006141067589
2016-07-31,15.447444201585023
2016-08-31,15.272139895803043
2016-09-30,15.135006299004619
2016-10-31,15.067870237092436
2016-11-30,14.93172529583028
2016-12-31,14.65399896845168
2017-01-31,14.52770009919968
2017-02-28,14.410144895778258
2017-03-31,14.187718030274722
2017-04-30,14.101527606559525
2017-05-31,13.896784026791547
2017-06-30,13.7250380884673
2017-07-31,13.743192377057529
2017-08-31,13.537657566620924
2017-09-30,13.253429367748751
2017-10-31,13.14336558998698
2017-11-30,13.017226898553051
2017-12-31,12.842099748778782
2018-01-31,12.728934513327493
2018-02-28,12.529086262606103
2018-03-31,12.433176090621426
2018-04-30,12.38221250066683
2018-05-31,12.110383836417826
2018-06-30,11.94766893747047
2018-07-31,11.819650318279468
2018-08-31,11.708353701610568
2018-09-30,11.546279529127853
2018-10-31,11.436089909412425
2018-11-30,11.292410571437015
2018-12-31,11.009690186605733
2019-01-31,10.970553892525096
2019-02-28,10.86424777307459
2019-03-31,10.66151290812955
2019-04-30,10.441407948401968
2019-05-31,10.261760087566588
2019-06-30,10.18960042075643
2019-07-31,10.113604429846642
2019-08-31,9.953112138133198
2019-09-30,9.79709844913817
2019-10-31,9.549897850100335
2019-11-30,9.444211449129288
2019-12-31,9.266999292878381
2020-01-31,9.133772855218998
2020-02-29,9.001474565699064
2020-03-31,8.7881426322773
2020-04-30,8.687888999195582
2020-05-31,8.5330664047709
2020-06-30,8.300831879933915
2020-07-31,8.324828151009607
2020-08-31,8.071695288803468
2020-09-30,7.961016924260671
2020-10-31,7.712209434517062
2020-11-30,7.5685108953348985
2020-12-31,7.458535862171325
2021-01-31,7.294119818551383
2021-02-28,7.281698049231276
2021-03-31,7.067217561421442
2021-04-30,6.917153516829304
2021-05-31,6.837465545780328
2021-06-30,6.62581996192148
2021-07-31,6.544182393754472
2021-08-31,6.30978538367231
2021-09-30,6.094035507505491
2021-10-31,6.093581188421744
2021-11-30,5.934017255011822
2021-12-31,5.622707425269042
