indice,Valor,Target
2014-01-31,250.34209066313971,3.9945340288205866
2014-02-28,250.68268627382864,3.9891067662633404
2014-03-31,249.28179457260944,4.01152439436858
2014-04-30,249.30812792788905,4.01110067413945
2014-05-31,250.0144146614928,3.9997693787134265
2014-06-30,249.89946506437164,4.001609206095779
2014-07-31,399.4247874784504,2.5036002555398533
2014-08-31,399.8026660555474,2.5012339459013586
2014-09-30,398.6145154903638,2.508689375673712
2014-10-31,429.4878063180177,2.32835481075228
2014-11-30,430.76218059731,2.321466565642705
2014-12-31,430.26839599628585,2.324130727018659
2015-01-31,495.8359826914311,2.016795946457804
2015-02-28,496.7416562909349,2.01311886638779
2015-03-31,495.21519311896986,2.0193241521969245
2015-04-30,520.8502896358099,1.9199374943214917
2015-05-31,521.4251427255324,1.9178208299908923
2015-06-30,520.2480076699072,1.9221601721817476
2015-07-31,552.3737895357536,1.810368303029832
2015-08-31,553.9394405845155,1.8052514891245197
2015-09-30,552.824394708975,1.8088926783457757
2015-10-31,568.5939843834332,1.758724199455559
2015-11-30,569.3356002595297,1.7564332874040434
2015-12-31,567.5658816414996,1.761909995554746
2016-01-31,585.4417072405416,1.7081119907111912
2016-02-29,584.3654076022702,1.7112580364794938
2016-03-31,584.3065393061935,1.7114304440053016
2016-04-30,595.1673174437398,1.680199787002801
2016-05-31,594.2030773773215,1.6829263227881193
2016-06-30,592.5491895099154,1.6876236061129006
2016-07-31,603.3074984082532,1.6575295394775755
2016-08-31,602.6203796911461,1.6594194848048753
2016-09-30,601.9136278351486,1.6613679334635014
2016-10-31,608.491923031677,1.643407187753159
2016-11-30,608.7805151495716,1.6426281313460067
2016-12-31,608.4546498252963,1.6435078609180271
2017-01-31,612.5723637671354,1.6324601943357377
2017-02-28,612.9229041857508,1.63152656422339
2017-03-31,613.1954778590804,1.6308013286259295
2017-04-30,615.7536746735103,1.6240260369217085
2017-05-31,200.37615223786744,4.990613847165283
2017-06-30,200.6667279784555,4.9833871816924455
2017-07-31,201.0965131564384,4.97273664423049
2017-08-31,201.32074072928063,4.967198095822212
2017-09-30,201.58096667136277,4.960785814815041
2017-10-31,202.0728277656417,4.948710873486521
2017-11-30,202.21927091875003,4.945127116009589
2017-12-31,202.5214277251233,4.937749112440942
2018-01-31,202.85596399450745,4.9296061121825145
2018-02-28,203.12180983900896,4.923154243222743
2018-03-31,203.4006569081247,4.91640496742199
2018-04-30,203.62140853547663,4.911074956176681
2018-05-31,204.05134473057848,4.900727320961111
2018-06-30,204.2213653950988,4.8966473124168015
2018-07-31,204.50008795512736,4.889973446952385
2018-08-31,204.876967688838,4.880978136687258
2018-09-30,205.2801410388365,4.87139182065747
2018-10-31,205.4933927666516,4.866336511050513
2018-11-30,205.70727795348216,4.861276712951965
2018-12-31,206.2508174307821,4.848465632557314
2019-01-31,206.34121424646648,4.846341549611796
2019-02-28,206.62349215007683,4.8397207384031145
2019-03-31,207.12538898183652,4.827993347004375
2019-04-30,207.31590385529407,4.823556617720931
2019-05-31,207.5454996546314,4.8182205909743265
2019-06-30,207.97650819068411,4.808235356481444
2019-07-31,208.12223436508356,4.804868653513595
2019-08-31,208.4176511504074,4.7980581034297165
2019-09-30,208.7899740769124,4.789502007561091
2019-10-31,209.0462996355192,4.783629280898734
2019-11-30,209.52095264901715,4.77279235015301
2019-12-31,209.7170783383812,4.768328873943624
2020-01-31,210.06282277325525,4.760480635259357
2020-02-29,210.4531103373245,4.7516522725520725
2020-03-31,210.50249615136323,4.750537491398408
2020-04-30,211.09039761021683,4.737306913631015
2020-05-31,211.1918791963421,4.7350305504423025
2020-06-30,211.4527839101956,4.729188150224127
2020-07-31,211.8165136294954,4.721067224008687
2020-08-31,212.199718178091,4.712541602721352
2020-09-30,212.3164381652295,4.709950904610491
2020-10-31,212.7818810642381,4.699648273614535
2020-11-30,213.14349260027828,4.691675020430318
2020-12-31,213.49000525462048,4.684060028043666
2021-01-31,213.50449342487056,4.683742173098043
2021-02-28,213.8209562744706,4.676810063071429
2021-03-31,214.35851185127373,4.665081835862996
2021-04-30,214.4009346677964,4.664158771273317
2021-05-31,214.95616564399452,4.652111266518296
2021-06-30,215.055097470611,4.649971155120645
2021-07-31,215.55154309005607,4.639261615409574
2021-08-31,215.61844498851767,4.637822149460604
2021-09-30,215.90808891685268,4.6316004417282635
2021-10-31,216.41018297722653,4.620854648532102
2021-11-30,216.6793853239504,4.615113701310035
2021-12-31,217.0819821395492,4.606554584328233
2022-01-31,217.2510048016337,4.6029706555929355
2022-02-28,217.6803192294172,4.593892564748042
2022-03-31,217.8896319941898,4.5894795032131945
2022-04-30,218.17806500538111,4.583412177458518
2022-05-31,218.54992525040456,4.5756135530782975
2022-06-30,218.89298043087788,4.568442523974771
2022-07-31,219.1864188212365,4.5623264679349385
2022-08-31,219.4986903014264,4.555835839506608
2022-09-30,219.7734218177076,4.550140739172074
2022-10-31,220.0861549533347,4.5436751812581395
2022-11-30,220.13736982154344,4.542618097103004
2022-12-31,220.66142447929255,4.531829713144277
2023-01-31,220.7212375907939,4.530601635416479
2023-02-28,221.17934007696545,4.521217938583335
2023-03-31,221.5998674662649,4.512638077963807
2023-04-30,221.89711972514647,4.506592970826539
2023-05-31,221.90382668993067,4.506456760645746
