indice,Valor,Target
2014-01-31,124.44287160298114,46212.19913518219
2014-02-28,125.27467183845418,46833.680869020245
2014-03-31,125.6726982681114,47132.53587342709
2014-04-30,125.4786761708336,46986.7371684131
2014-05-31,124.46909901342346,46231.731629613394
2014-06-30,123.64742791842232,45621.76443668749
2014-07-31,126.60637793649936,47837.31204672613
2014-08-31,124.94258210784834,46585.061307113574
2014-09-30,187.63923112932005,105253.16471414853
2014-10-31,184.1241610592137,101339.87173515937
2014-11-30,189.4405280666207,107287.25996634706
2014-12-31,187.3871070814628,104970.0094869159
2015-01-31,207.64563976902727,128937.84386572787
2015-02-28,203.1129469674318,123361.38178344944
2015-03-31,205.93410656846507,126817.70053131886
2015-04-30,204.9920528191338,125658.24105136933
2015-05-31,225.5389695888848,152155.40247046997
2015-06-30,222.27381731478212,147775.40195642586
2015-07-31,222.93825280781965,148661.5171893943
2015-08-31,223.25567702415432,149085.78061649224
2015-09-30,235.2296894502238,165531.56101764573
2015-10-31,231.6705763268029,160553.42665412542
2015-11-30,230.5514115781626,159003.75731889365
2015-12-31,232.40964665737803,161580.91228490716
2016-01-31,240.0132645378968,172342.0749333395
2016-02-29,238.29710685630263,169882.93919453974
2016-03-31,239.2282164901396,171214.962262179
2016-04-30,236.3628839987228,167132.5130285836
2016-05-31,244.26580002226908,178511.81158151288
2016-06-30,241.62506943903355,174667.7724053753
2016-07-31,243.80864199652817,177843.34445258067
2016-08-31,240.93054063888144,173663.7151563533
2016-09-30,247.79814481350715,183719.16542942054
2016-10-31,242.30747187263827,175657.11783218288
2016-11-30,246.1282668006723,181248.1146213074
2016-12-31,244.63670317365495,179055.07621267755
2017-01-31,249.8831434996684,186827.98992882826
2017-02-28,245.87945973597917,180881.36724069904
2017-03-31,247.98761601227565,184000.59785433105
2017-04-30,247.2089618362157,182845.39451274622
2017-05-31,249.5245228552025,186291.413472639
2017-06-30,249.31159164418244,185973.18600117837
2017-07-31,249.7496119465099,186628.10677840383
2017-08-31,247.6069544416273,183435.39775469105
2017-09-30,249.06939325651692,185611.54918499538
2017-10-31,248.42646744904317,184653.27625273346
2017-11-30,248.41231471814223,184632.20968143974
2017-12-31,249.22808861485956,185848.46428661913
2018-01-31,249.4666814588983,186204.9421114285
2018-02-28,249.1528710670001,185736.15374065354
2018-03-31,248.91447087643883,185380.41249333968
2018-04-30,249.34010278709223,186015.780368059
2018-05-31,247.3991781678968,183127.26171811644
2018-06-30,250.5099867285436,187767.74037874816
2018-07-31,250.7579972618047,188140.2035777301
2018-08-31,250.96813776268723,188456.08224068812
2018-09-30,248.4219413260003,184646.53891388423
2018-10-31,249.4712390660716,186211.754885351
2018-11-30,250.21627173535208,187327.11537994797
2018-12-31,253.0805838320895,191646.18457070965
2019-01-31,248.73958703844133,185119.6673060861
2019-02-28,249.01466346160876,185529.87852977158
2019-03-31,248.94288561780075,185422.7951279167
2019-04-30,250.9661595770962,188453.1074394753
2019-05-31,249.6603557435645,186494.55897852243
2019-06-30,251.0531274991451,188583.9122263077
2019-07-31,249.4156034911663,186128.59858760572
2019-08-31,251.03784838479837,188560.92826823742
2019-09-30,250.8818418870807,188326.3320821883
2019-10-31,252.18355092098304,190288.2629635062
2019-11-30,251.29617482112943,188949.71008955268
2019-12-31,250.59099377726903,187889.35649928334
2020-01-31,249.2037665383808,185812.1442376706
2020-02-29,251.2338834571437,188855.9248239587
2020-03-31,251.309150985649,188969.2498054119
2020-04-30,250.02102666507983,187034.49927065152
2020-05-31,247.7238420176916,183608.8580279833
2020-06-30,252.28446662867424,190440.78737308658
2020-07-31,250.2275113627689,187343.9673056884
2020-08-31,249.16394229459024,185752.68253475652
2020-09-30,249.3724540875652,186064.1176647893
2020-10-31,251.70691603649215,189568.70090973214
2020-11-30,249.01464794616413,185529.85537936384
2020-12-31,250.2294240516093,187346.8351354971
2021-01-31,251.87400586447248,189820.79647892
2021-02-28,250.87685657474836,188318.8377813311
2021-03-31,248.2088955438796,184329.54969024984
2021-04-30,251.87666511421253,189824.8099569431
2021-05-31,251.6449916695236,189475.31551372475
2021-06-30,252.54740424003845,190838.4793566641
2021-07-31,247.09503926355717,182676.68520744945
2021-08-31,251.72441540266868,189595.09509864057
2021-09-30,248.18524122655916,184294.37140560296
2021-10-31,250.1234282448482,187187.9412143775
2021-11-30,247.6453724673115,183492.4007684857
2021-12-31,250.0994839115517,187152.0565906504
2022-01-31,246.26944336298385,181456.37731621577
2022-02-28,249.97790957924508,186969.9100136692
2022-03-31,248.21562702591072,184339.56124554624
2022-04-30,249.23964967782229,185865.7296152151
2022-05-31,247.98203285882985,183992.30179667566
2022-06-30,250.3191925200656,187481.45604665286
2022-07-31,248.55560595914656,184845.55654923728
2022-08-31,251.04162061862044,188566.60260723284
2022-09-30,246.4643387041499,181744.08208121348
2022-10-31,250.0592662173422,187091.79133103217
2022-11-30,252.17272596804017,190271.90571452078
2022-12-31,252.2167477312345,190338.43001290108
2023-01-31,246.4790210606085,181765.76542686642
2023-02-28,252.3408076211732,190525.96795747548
2023-03-31,251.12247235255776,188688.2434166783
2023-04-30,250.8420946183076,188266.58510826336
2023-05-31,248.906996535064,185369.26477924894
2023-06-30,252.02606543219463,190050.36084083415
2023-07-31,250.14442683561293,187219.41397708072
2023-08-31,250.98677127890144,188484.10452846496
2023-09-30,250.16391515734225,187248.62551023508
2023-10-31,251.0695882737668,188608.67529132884
2023-11-30,251.1193532837188,188683.55007433207
2023-12-31,251.29404321039053,188946.5003726561
