indice,Valor,Target
2014-01-31,578.7658180220575,167774.3189643817
2014-02-28,603.1283254424085,182183.4526382031
2014-03-31,636.4510401606007,202853.18878083557
2014-04-30,670.5629054291037,224492.02361604598
2014-05-31,670.9066663178087,224722.42412167884
2014-06-30,608.0817532991828,185185.7502243537
2014-07-31,666.282284372697,221632.90009226336
2014-08-31,646.3503803028608,208561.23186867495
2014-09-30,604.2856146973612,182882.69487243253
2014-10-31,631.4573901407636,199684.94647676262
2014-11-30,691.1033831093156,238466.39138101606
2014-12-31,655.2536450451267,214351.04284993993
2015-01-31,578.7658180220575,167774.3189643817
2015-02-28,603.1283254424085,182183.4526382031
2015-03-31,636.4510401606007,202853.18878083557
2015-04-30,670.5629054291037,224492.02361604598
2015-05-31,670.9066663178087,224722.42412167884
2015-06-30,608.0817532991828,185185.7502243537
2015-07-31,666.282284372697,221632.90009226336
2015-08-31,646.3503803028608,208561.23186867495
2015-09-30,604.2856146973612,182882.69487243253
2015-10-31,631.4573901407636,199684.94647676262
2015-11-30,691.1033831093156,238466.39138101606
2015-12-31,655.2536450451267,214351.04284993993
2016-01-31,578.7658180220575,167774.3189643817
2016-02-29,603.1283254424085,182183.4526382031
2016-03-31,636.4510401606007,202853.18878083557
2016-04-30,670.5629054291037,224492.02361604598
2016-05-31,670.9066663178087,224722.42412167884
2016-06-30,608.0817532991828,185185.7502243537
2016-07-31,666.282284372697,221632.90009226336
2016-08-31,646.3503803028608,208561.23186867495
2016-09-30,604.2856146973612,182882.69487243253
2016-10-31,631.4573901407636,199684.94647676262
2016-11-30,691.1033831093156,238466.39138101606
2016-12-31,655.2536450451267,214351.04284993993
2017-01-31,578.7658180220575,167774.3189643817
2017-02-28,603.1283254424085,182183.4526382031
2017-03-31,636.4510401606007,202853.18878083557
2017-04-30,670.5629054291037,224492.02361604598
2017-05-31,670.9066663178087,224722.42412167884
2017-06-30,608.0817532991828,185185.7502243537
2017-07-31,666.282284372697,221632.90009226336
2017-08-31,646.3503803028608,208561.23186867495
2017-09-30,604.2856146973612,182882.69487243253
2017-10-31,631.4573901407636,199684.94647676262
2017-11-30,691.1033831093156,238466.39138101606
2017-12-31,655.2536450451267,214351.04284993993
2018-01-31,578.7658180220575,167774.3189643817
2018-02-28,603.1283254424085,182183.4526382031
2018-03-31,636.4510401606007,202853.18878083557
2018-04-30,670.5629054291037,224492.02361604598
2018-05-31,670.9066663178087,224722.42412167884
2018-06-30,608.0817532991828,185185.7502243537
2018-07-31,666.282284372697,221632.90009226336
2018-08-31,646.3503803028608,208561.23186867495
2018-09-30,604.2856146973612,182882.69487243253
2018-10-31,631.4573901407636,199684.94647676262
2018-11-30,691.1033831093156,238466.39138101606
2018-12-31,655.2536450451267,214351.04284993993
2019-01-31,578.7658180220575,167774.3189643817
2019-02-28,603.1283254424085,182183.4526382031
2019-03-31,636.4510401606007,202853.18878083557
2019-04-30,670.5629054291037,224492.02361604598
2019-05-31,670.9066663178087,224722.42412167884
2019-06-30,608.0817532991828,185185.7502243537
2019-07-31,666.282284372697,221632.90009226336
2019-08-31,646.3503803028608,208561.23186867495
2019-09-30,604.2856146973612,182882.69487243253
2019-10-31,631.4573901407636,199684.94647676262
2019-11-30,691.1033831093156,238466.39138101606
2019-12-31,655.2536450451267,214351.04284993993
2020-01-31,578.7658180220575,167774.3189643817
2020-02-29,603.1283254424085,182183.4526382031
2020-03-31,636.4510401606007,202853.18878083557
2020-04-30,670.5629054291037,224492.02361604598
2020-05-31,670.9066663178087,224722.42412167884
2020-06-30,608.0817532991828,185185.7502243537
2020-07-31,666.282284372697,221632.90009226336
2020-08-31,646.3503803028608,208561.23186867495
2020-09-30,604.2856146973612,182882.69487243253
2020-10-31,631.4573901407636,199684.94647676262
2020-11-30,691.1033831093156,238466.39138101606
2020-12-31,655.2536450451267,214351.04284993993
2021-01-31,578.7658180220575,167774.3189643817
2021-02-28,603.1283254424085,182183.4526382031
2021-03-31,636.4510401606007,202853.18878083557
2021-04-30,670.5629054291037,224492.02361604598
2021-05-31,670.9066663178087,224722.42412167884
2021-06-30,608.0817532991828,185185.7502243537
2021-07-31,666.282284372697,221632.90009226336
2021-08-31,646.3503803028608,208561.23186867495
2021-09-30,604.2856146973612,182882.69487243253
2021-10-31,631.4573901407636,199684.94647676262
2021-11-30,691.1033831093156,238466.39138101606
2021-12-31,655.2536450451267,214351.04284993993
