indice,Valor
2014-01-01,200.0
2014-01-02,199.4
2014-01-03,198.8
2014-01-04,198.20000000000002
2014-01-05,197.60000000000002
2014-01-06,197.00000000000003
2014-01-07,196.40000000000003
2014-01-08,195.80000000000004
2014-01-09,195.20000000000005
2014-01-10,194.60000000000005
2014-01-11,194.00000000000006
2014-01-12,193.40000000000006
2014-01-13,192.80000000000007
2014-01-14,192.20000000000007
2014-01-15,191.60000000000008
2014-01-16,191.00000000000009
2014-01-17,190.4000000000001
2014-01-18,189.8000000000001
2014-01-19,189.2000000000001
2014-01-20,188.6000000000001
2014-01-21,188.0000000000001
2014-01-22,187.40000000000012
2014-01-23,186.80000000000013
2014-01-24,186.20000000000013
2014-01-25,185.60000000000014
2014-01-26,185.00000000000014
2014-01-27,184.40000000000015
2014-01-28,183.80000000000015
2014-01-29,183.20000000000016
2014-01-30,182.60000000000016
2014-01-31,182.00000000000017
2014-02-01,181.40000000000018
2014-02-02,180.80000000000018
2014-02-03,180.2000000000002
2014-02-04,179.6000000000002
2014-02-05,179.0000000000002
2014-02-06,178.4000000000002
2014-02-07,177.8000000000002
2014-02-08,177.20000000000022
2014-02-09,176.60000000000022
2014-02-10,176.00000000000023
2014-02-11,175.40000000000023
2014-02-12,174.80000000000024
2014-02-13,174.20000000000024
2014-02-14,173.60000000000025
2014-02-15,173.00000000000026
2014-02-16,172.40000000000026
2014-02-17,171.80000000000027
2014-02-18,171.20000000000027
2014-02-19,170.60000000000028
2014-02-20,170.00000000000028
2014-02-21,169.4000000000003
2014-02-22,168.8000000000003
2014-02-23,168.2000000000003
2014-02-24,167.6000000000003
2014-02-25,167.0000000000003
2014-02-26,166.40000000000032
2014-02-27,165.80000000000032
2014-02-28,165.20000000000033
2014-03-01,164.60000000000034
2014-03-02,164.00000000000034
2014-03-03,163.40000000000035
2014-03-04,162.80000000000035
2014-03-05,162.20000000000036
2014-03-06,161.60000000000036
2014-03-07,161.00000000000037
2014-03-08,160.40000000000038
2014-03-09,159.80000000000038
2014-03-10,159.2000000000004
2014-03-11,158.6000000000004
2014-03-12,158.0000000000004
2014-03-13,157.4000000000004
2014-03-14,156.8000000000004
2014-03-15,156.20000000000041
2014-03-16,155.60000000000042
2014-03-17,155.00000000000043
2014-03-18,154.40000000000043
2014-03-19,153.80000000000044
2014-03-20,153.20000000000044
2014-03-21,152.60000000000045
2014-03-22,152.00000000000045
2014-03-23,151.40000000000046
2014-03-24,150.80000000000047
2014-03-25,150.20000000000047
2014-03-26,149.60000000000048
2014-03-27,149.00000000000048
2014-03-28,148.4000000000005
2014-03-29,147.8000000000005
2014-03-30,147.2000000000005
2014-03-31,146.6000000000005
2014-04-01,146.0000000000005
2014-04-02,145.40000000000052
2014-04-03,144.80000000000052
2014-04-04,144.20000000000053
2014-04-05,143.60000000000053
2014-04-06,143.00000000000054
