indice,A,B,C,D
2014-01-31,154.8688234687507,195.9445846247074,146.3076913097547,6.111047596515698
2014-02-28,154.55819680775966,192.8102193256281,141.47514984661558,4.001073808392758
2014-03-31,153.2877317095204,192.72036234394767,139.01459870889238,3.848853972070142
2014-04-30,152.0264320308749,195.21785536022628,138.17297761055082,5.662049327737801
2014-05-31,155.4082775799072,197.25351820774793,136.51337135338318,7.390952817902765
2014-06-30,152.08751705210003,195.1466061658809,133.28271965135514,7.175658755207587
2014-07-31,150.19965128659422,192.37292282572827,130.4524966984524,5.5072825468054525
2014-08-31,149.4039238174452,193.19567456831976,129.99417668866096,3.7839962662515045
2014-09-30,160.88502211467494,195.96633631410157,131.15469933594642,4.307664172688648
2014-10-31,164.6662210870954,196.53793190882277,131.497149442101,6.441412411145152
2014-11-30,154.18815645624207,193.57427635314326,130.2684667210905,4.8970446951158975
2014-12-31,148.60222651149493,192.97146409869234,129.44012536690065,4.1992878684358095
2015-01-31,150.58558172570721,196.9434912617326,130.98359957351735,8.098728941849922
2015-02-28,151.88652458121166,194.9076167650846,134.1458290549062,9.729273151736187
2015-03-31,154.7616979440081,197.5306986257657,136.48989861285943,11.68847792206009
2015-04-30,160.16690726782096,195.70508832359275,137.2627479613429,9.85415001533198
2015-05-31,155.90260968130644,192.97834093800938,138.43585129434229,5.995651843302355
2015-06-30,154.9928065644254,192.81293030796058,141.98068280584351,6.6805652547370205
2015-07-31,153.0480825841771,195.0145852193398,147.14418220981213,13.17793908562852
2015-08-31,154.72924795917618,197.37656363870963,151.4894343080405,15.905042574086528
2015-09-30,150.86233299286357,195.06086175968437,154.26337881449433,17.422615260996427
2015-10-31,151.8021152924077,192.45251780217944,157.43748992315935,14.767777555173454
2015-11-30,150.26161481537022,193.26404665964273,162.98324182802148,12.610066756079826
2015-12-31,155.29460527936592,195.80655595164896,170.14757424304636,14.323905504573872
2016-01-31,152.05965395401765,196.415031054809,176.4935719700262,19.50685852099464
2016-02-29,173.2721392951877,194.02845136349111,181.2681747229268,22.624206705136416
2016-03-31,150.38964842519772,192.56777222323015,186.44285669573387,21.442231275257644
2016-04-30,149.4188412151265,197.1135554202222,193.9890920824333,21.292056811309923
2016-05-31,155.75618344992094,194.86786751639465,203.15382059699078,20.832139035642587
2016-06-30,156.18800397104337,197.48422658697206,211.5001270411985,19.40642351095707
2016-07-31,151.0067614248432,195.91255629475023,218.2749511290223,25.338998679573898
2016-08-31,149.46354372903414,192.64559523146065,225.44976705444782,27.178269607568563
2016-09-30,149.75635614900543,193.07147170424454,234.996049011461,29.54425436569226
2016-10-31,159.10669226794005,194.9513002471947,246.1607367140275,28.8651867050857
2016-11-30,153.08921809315112,197.2802222197136,256.5069149639395,28.488701128908698
2016-12-31,151.51970100283864,195.20319752853138,265.2815234751629,23.547435613263286
2017-01-31,151.7591589801299,192.36809625779478,274.45603644168324,31.387996800429807
2017-02-28,157.65317957342842,193.31278071401732,286.00192805748657,33.192907576488636
2017-03-31,151.36699784063134,195.75982515808775,299.1661380365385,36.45845064116103
2017-04-30,153.9743931028645,196.40636168314077,311.51175118063117,38.91298811960826
2017-05-31,156.49051796968342,194.0816709307033,322.2857072037305,34.92382636181928
2017-06-30,148.82203653644982,192.53415894613642,333.4594802998221,28.199549166623733
2017-07-31,150.86831787020768,197.12316830791318,347.004544662892,36.4769199705055
2017-08-31,153.02270173151234,194.86165459606167,362.16784000690575,41.5241568338603
2017-09-30,164.28370300121898,197.5393502337029,376.51245113365553,43.825726827705275
2017-10-31,158.33361142501997,195.70989724730035,389.28531775710724,44.2811534556173
2017-11-30,150.54376612344652,192.96885801044792,402.4579241051949,40.868708191970796
2017-12-31,150.75453421578217,192.81938924783523,418.00179454164726,32.22349383025682
2018-01-31,156.6324309002117,195.0160483765398,435.16392898412056,44.56883898526473
2018-02-28,155.0913241356312,197.3593697655784,451.50747243809803,49.67844492883113
2018-03-31,154.334422513462,195.1290312258048,466.27942482123666,47.96905693068268
2018-04-30,148.77072780498668,192.35851802794807,481.4513205312127,50.18422193384869
2018-05-31,152.6606730583739,193.20984025081398,498.9946939657032,49.3416876265033
2018-06-30,153.6633090338233,195.97074984239367,518.1565450423649,40.57479886717518
2018-07-31,162.90472539198154,196.5291158130884,536.500018766681,54.68527454499458
2018-08-31,150.69685115674315,193.57259727180994,553.2721150563078,57.00639771415434
2018-09-30,150.5521198459477,192.9771285528393,570.4443683089225,53.93178839994017
2018-10-31,158.81897491284056,196.94076998485374,589.9883129222019,60.56197207702815
2018-11-30,168.26210946357926,194.90832222179824,611.1509355727892,61.30265400156914
2018-12-31,156.45552025545135,197.530549930817,631.495315061103,49.24421039918503
2019-01-31,153.83837544985394,195.70505101183835,650.2683718587222,60.71068470779896
2019-02-28,151.87002121241423,192.97844113874223,669.4415609172457,65.83688607782796
2019-03-31,157.9455053927542,192.81285015410472,690.9863371882726,62.47039341324677
2019-04-30,161.87378718667466,195.01461885760315,714.1496211433818,68.17856310363797
2019-05-31,154.48157061954566,197.37655501070637,736.4944783419784,68.72738511325288
2019-06-30,158.91160914270017,195.06086339476968,757.2678292556413,54.25870152058711
2019-07-31,157.37767389870677,192.45251866462644,778.4411288359696,65.90911209452298
2019-08-31,153.37388965522317,193.2640450942756,801.9858320345625,74.5855136024331
2019-09-30,159.39741552453452,195.80655666999394,827.1488593229981,72.01996053006802
2019-10-31,153.47701002860924,196.41503144193462,851.4933600538553,76.47794683616497
2019-11-30,151.11847459522644,194.02845077989346,874.2666736645776,73.09852028753279
2019-12-31,150.81370751285408,192.56777249004466,897.4407578658016,60.936472493397744
2020-01-31,150.00659922699774,197.1135553511924,922.9875703681638,73.80288827957104
2020-02-29,151.5084656858743,194.86786753084135,950.1545344022805,83.67020331575557
2020-03-31,159.65060874055686,197.48422659079944,976.505218286595,82.74781426113488
2020-04-30,150.9342785911099,195.91255628473164,1001.2870452517236,85.6590786543568
2020-05-31,152.47450020004777,192.64559523945175,1026.471973008303,81.30686360682076
2020-06-30,150.4210381577774,193.07147170092412,1054.0319592669696,68.2148226454463
2020-07-31,151.55146582675582,194.95130024791845,1083.2144272583403,85.51229878976683
2020-08-31,153.0817548529059,197.28022221985748,1111.5829453008575,92.44982951509175
2020-09-30,152.60367787532093,195.20319752810764,1138.3754455354797,90.65017302004708
2020-10-31,156.87069568805148,192.3680962580714,1165.5164302245487,92.04094575600153
2020-11-30,153.32908523521687,193.31278071403986,1194.920910540748,94.69575572399216
2020-12-31,152.58338836269962,195.75982515797,1225.9275615441506,78.6908545635275
2021-01-31,160.41256952639762,196.40636168314504,1256.7839968522915,94.9290487842874
2021-02-28,151.49369063119084,194.08167093077603,1285.1750447670215,101.93302000845937
2021-03-31,154.546044146439,192.53415894609122,1314.5510575930273,97.75292268078559
2021-04-30,153.3883561324325,197.12316830792517,1345.8572370542154,101.87065922432811
2021-05-31,153.35009991592176,194.8616545960587,1379.3217585420896,104.38789828130562
2021-06-30,153.22537925929797,197.53935023370352,1411.1226623953733,88.76680103500748
2021-07-31,161.3274242326956,195.70989724730055,212.323125534371,103.37995440727336
2021-08-31,149.1934729000443,192.9688580104474,213.33665217591684,112.97612752853618
2021-09-30,152.9565596135091,192.8193892478357,212.24673478831735,109.17426692023845
2021-10-31,153.04193998762563,195.01604837653957,216.8337867141436,113.45708043694351
2021-11-30,155.19302237807347,197.35936976557846,215.41436724703655,112.90777475971551
2021-12-31,150.85955954307522,195.1290312258048,210.1162940170717,96.94825901020859
2022-01-31,152.12193966587486,192.35851802794807,210.2873683268108,113.44427401980263
2022-02-28,151.84307607045938,193.20984025081395,211.46374846793256,123.29530106003399
2022-03-31,155.51309740530044,195.9707498423937,213.80964214154844,120.83856399119144
2022-04-30,163.39963049432552,196.5291158130884,216.06763159098736,126.54177372221143
2022-05-31,154.62119822876815,193.57259727180997,213.4152506185456,121.42088159701369
2022-06-30,151.00882979078077,192.97712855283933,209.52075806446388,102.9336856064395
2022-07-31,149.44387339825175,196.94076998485386,209.93999047464297,124.9801536151107
2022-08-31,153.1784792395832,194.9083222217983,213.99799981688741,135.0865493377535
2022-09-30,157.74956207709798,197.530549930817,211.39518631943068,133.98967850778112
2022-10-31,157.39465129146083,195.70505101183835,211.00992253531294,138.2179896967246
2022-11-30,152.41715939843118,192.97844113874223,212.5681922546648,131.40212971409892
2022-12-31,151.87888570544408,192.81285015410478,207.12250144930718,113.2188579065299
2023-01-31,151.17603923443016,195.01461885760318,214.87845430260882,137.02140524423342
2023-02-28,152.41413944474024,197.3765550107062,215.42841650160054,147.69964900121622
2023-03-31,153.37851627986186,195.06086339477022,215.9995614485383,144.62448982952733
2023-04-30,157.80580776434056,192.45251866462488,214.57321685881217,146.50200331304484
2023-05-31,151.59806541467157,193.26404509427664,208.11738604941561,143.84174498894015
2023-06-30,159.60066633688098,195.80655666999587,209.88763465983348,128.28935433446114
2023-07-31,158.61750868623764,196.41503144193038,214.403678984473,148.78907691888912
2023-08-31,154.98678673323593,194.02845077989576,213.08387271999786,159.11011289627513
2023-09-30,159.6476897706375,192.56777249004912,213.37428657924232,154.32547522023577
2023-10-31,153.73532257164476,197.11355535116886,213.38450457702925,158.40537808066782
2023-11-30,151.1429669082392,194.86786753093307,214.68362389775743,155.9647602275329
2023-12-31,170.78274606543673,197.4842265905823,216.50907818987852,140.4850886998018
2024-01-31,153.58802135387694,195.91255628499636,211.97745067973938,159.56170717353638
2024-02-29,152.48132109377056,192.64559523938655,211.58116064765775,171.28623221328584
2024-03-31,151.7007546423144,193.07147170038485,215.11366026623256,168.1458990747838
2024-04-30,151.70171185553977,194.95130025031548,208.88531769298808,172.71066446550446
2024-05-31,152.07010863520279,197.28022221434833,214.42435708486303,169.83493888892053
2024-06-30,151.0001348335129,195.20319753337748,213.00087623058369,149.64898796232708
2024-07-31,149.64658094476977,192.3680962641466,207.57180462264816,171.39882326310033
2024-08-31,150.97445451929434,193.3127806951116,211.1276509227984,186.73168106110774
2024-09-30,157.01886061058005,195.7598251619956,211.8409532925904,184.32581868122438
2024-10-31,159.85515090996276,196.40636171160568,214.5850337772921,185.56274815103347
2024-11-30,168.6192838086728,194.08167090063793,210.6153075161377,182.2940266837074
2024-12-31,148.75805311511832,192.53415893552477,210.10665343067976,162.13060285109444
2025-01-31,149.24142640062502,197.12316842001525,212.64378863673957,185.21385778831686
2025-02-28,153.1705864586074,194.8616541374733,213.2821968334247,202.74605824878128
2025-03-31,159.58953150285137,197.5393519963188,213.96882809259617,199.7851458949413
2025-04-30,153.7904981691269,195.70989305497574,213.39920692581086,198.06005698683867
2025-05-31,150.9753421974603,192.96886322541712,211.69675926664124,192.511747439389
2025-06-30,158.2998914994399,192.81938743020214,211.34943032993135,178.55272195150397
2025-07-31,153.0717415714756,195.01604009496944,212.7117606708231,200.1354276223737
2025-08-31,154.25094139850145,197.35940842409198,213.98272091266026,218.41494835115915
2025-09-30,151.4408771325851,195.12888272748893,213.15827651246093,212.35185894787918
2025-10-31,150.911930778497,192.35874298821776,211.52246108116458,212.34331576311638
2025-11-30,151.29889985322046,193.20989421526403,212.13091080302706,207.87495372539075
2025-12-31,151.65037677968155,195.97041018763363,211.8793143320778,193.6489246783484
2026-01-31,160.36858738582578,196.52902308064736,216.42677579054703,214.69739324237096
2026-02-28,150.8093357848541,193.57339711348436,213.99953716198087,234.39861948164074
2026-03-31,154.1738242264679,192.97603951208254,208.5746769182855,226.4888868391594
2026-04-30,150.48998790590963,196.9424812423131,209.11661073072077,229.7141864029285
2026-05-31,153.24291368694446,194.90360734794257,209.88235880358536,224.71365305410916
2026-06-30,153.22147026996763,197.49545953855716,216.43202748319854,207.9801423976765
