indice,Peso,Altura
2014-01-31,60.0,76.11218016809616
2014-02-28,63.46573590279972,83.36108420519255
2014-03-31,65.49306144334055,83.565284061753
2014-04-30,66.93147180559946,79.14410761453624
2014-05-31,68.0471895621705,71.73793805223708
2014-06-30,68.95879734614027,72.8136968211815
2014-07-31,69.72955074527657,75.43421204238922
2014-08-31,70.39720770839918,84.76475410921076
2014-09-30,70.9861228866811,85.22004482185424
2014-10-31,71.51292546497024,78.99620741346747
2014-11-30,71.98947636399186,77.05638287349798
2014-12-31,72.42453324894,82.92384282160832
2015-01-31,72.82474678730767,75.60287113801527
2015-02-28,73.19528664807628,77.14849461064604
2015-03-31,73.54025100551104,76.9790178909322
2015-04-30,73.8629436111989,83.51220907397769
2015-05-31,74.16606672028108,84.32211359775587
2015-06-30,74.45185878948082,80.50337540832474
2015-07-31,74.7221948958322,75.43111238825858
2015-08-31,74.97866136776996,78.9924414834744
2015-09-30,75.22261218861712,77.42872520521668
2015-10-31,75.45521226679158,86.03413601740657
2015-11-30,75.67747107964576,75.2003221726977
2015-12-31,75.89026915173972,83.05169626086672
2016-01-31,76.094379124341,74.02605738000646
2016-02-29,76.2904826901074,85.1187975144337
2016-03-31,76.47918433002164,80.0026793001016
2016-04-30,76.66102255087604,83.51779350347596
2016-05-31,76.83647914993236,81.94120506979584
2016-06-30,77.00598690831076,81.12515717587809
2016-07-31,77.16993602242572,85.6918935607511
2016-08-31,77.32867951399864,76.63214580152837
2016-09-30,77.4825378073324,86.126938528489
2016-10-31,77.6318026230808,77.20759755628164
2016-11-30,77.77674030744708,72.45379424543133
2016-12-31,77.91759469228056,84.01715624181509
2017-01-31,78.05458956322111,72.81336327120222
2017-02-28,78.18793079863192,87.98110353909917
2017-03-31,78.31780823064824,77.76730551144156
2017-04-30,78.44439727056968,78.8757478441267
2017-05-31,78.56786033352154,72.52600341414204
2017-06-30,78.68834809141684,76.96649562793166
2017-07-31,78.80600057846782,80.92597292288583
2017-08-31,78.9209481695913,77.30996286041037
2017-09-30,79.0333124488516,77.20667137635331
2017-10-31,79.14320698244548,75.42957065056814
2017-11-30,79.25073800855029,84.57136587055152
2017-12-31,79.35600505453944,82.38476434485617
2018-01-31,79.45910149055314,79.64479092426508
2018-02-28,79.56011502714072,76.9755630290443
2018-03-31,79.65912816362165,77.1935868709077
2018-04-30,79.75621859290716,77.30749628595905
2018-05-31,79.8514595677606,77.40067177533857
2018-06-30,79.94492023282136,77.46810018197672
2018-07-31,80.03666592616236,81.22055924487444
2018-08-31,80.12675845367576,76.83972455924554
2018-09-30,80.21525633917275,76.92989153009977
2018-10-31,80.3022150527321,72.53517150373035
2018-11-30,80.3876872195286,80.97304909423218
2018-12-31,80.47172281111052,81.21984080825756
2019-01-31,80.55436932086656,74.2043969280212
2019-02-28,80.63567192522548,70.96753754744036
2019-03-31,80.71567363195766,77.9182144667213
2019-04-30,80.79441541679836,81.93900057905316
2019-05-31,80.87193634947818,79.47261721821516
2019-06-30,80.94827371013211,86.83944369061912
2019-07-31,81.02346309695484,77.50814928362476
2019-08-31,81.09753852588054,74.52734214152969
2019-09-30,81.17053252298628,78.77196715606908
2019-10-31,81.2424762102468,77.06009196050134
2019-11-30,81.31339938520658,82.45306960642236
2019-12-31,81.38333059508028,90.23580515835904
2020-01-31,81.45229720574196,79.92494875573944
2020-02-29,81.52032546602084,85.06128767982682
2020-03-31,81.58744056768155,79.41238964457143
2020-04-30,81.65366670143166,80.57780370644107
2020-05-31,81.71902710926842,81.45502373182282
2020-06-30,81.78354413344796,80.58578117063271
2020-07-31,81.84723926233512,84.10588212718844
2020-08-31,81.9101331733694,74.22696018980194
2020-09-30,81.9722457733622,39.57353813836531
2020-10-31,82.03359623632127,39.93506796263033
2020-11-30,82.09420303898298,39.9040097816377
2020-12-31,82.15408399421656,40.18739610310243
2021-01-31,82.21325628245158,52.103148894332264
2021-02-28,82.27173648126754,52.043168919444625
2021-03-31,82.32954059327292,54.45702456823294
2021-04-30,82.38668407239103,54.51998995346726
2021-05-31,82.4431818486607,55.74213549870336
2021-06-30,82.49904835165133,54.962904157805994
2021-07-31,82.55429753258426,55.66375008711377
2021-08-31,82.6089428852452,55.190383708749366
2021-09-30,82.66299746576628,55.08133729408844
2021-10-31,82.71647391135002,55.01764010211508
2021-11-30,82.7693844580027,54.889784397714294
2021-12-31,82.8217409573392,55.05246220101124
2022-01-31,82.87355489251692,54.80566630913373
2022-02-28,82.92483739335286,55.30500803656457
2022-03-31,82.97559925067296,55.64777675405175
2022-04-30,83.02585092994046,55.358763108993045
2022-05-31,83.0756025842063,55.87716164717311
2022-06-30,83.12486406642137,54.79133629946516
2022-07-31,83.17364494114818,55.64993259269946
2022-08-31,83.22195449570684,54.29883784815166
2022-09-30,83.26980175078762,55.58677101057964
2022-10-31,83.31719547056034,54.30432539522053
2022-11-30,83.36414417230952,55.10272978875348
2022-12-31,83.4106561356211,55.010016660621005
2023-01-31,83.45673941114572,54.78495986027383
2023-02-28,83.50240182896208,55.15398779079254
2023-03-31,83.54765100656168,54.378056493478525
2023-04-30,83.59249435647548,54.98353677909452
2023-05-31,83.63693909356172,54.68882931473989
2023-06-30,83.68099224197248,55.0896302262595
2023-07-31,83.72466064181626,55.640582378389354
2023-08-31,83.76795095553184,55.54664628963046
2023-09-30,83.81086967398878,55.67078696798244
2023-10-31,83.85342312232832,56.316057032376236
2023-11-30,83.89561746555763,55.21214572980492
2023-12-31,83.93745871391025,55.6864565434778
