indice,A,B,C,D
2014-01-31,160.00334423623622,194.14572453808142,194.870769960872,13.49174463451853
2014-02-28,163.2396363126527,194.92487807321024,202.27214271855206,13.442227626135157
2014-03-31,154.18815645624207,194.98844628036628,210.0735422667558,18.080273746551914
2014-04-30,150.02881128593768,194.02845136349111,218.2749511290223,22.624206705136423
2014-05-31,151.4672596041459,193.9943569976729,226.87635182889056,22.868816049700378
2014-06-30,151.00484670277294,197.9952332986609,235.8777268898997,22.173734689748628
2014-07-31,153.33511316956537,193.98618963795593,245.27905883558878,19.950461157203872
2014-08-31,160.16690726782096,196.05764181252934,255.08033018949678,17.979838736514342
2014-09-30,157.3291944557492,195.91255629475023,265.2815234751629,25.338998679573905
2014-10-31,155.8744844428641,194.0721800059034,146.3076913097547,28.604854382011297
2014-11-30,152.1664047057384,193.95314958268324,142.90173462105832,30.425932244130962
2014-12-31,153.30266318473346,194.06962236875597,139.8962765873311,27.983508826646982
2015-01-31,150.86233299286357,195.8536374452709,137.2912997321121,27.06211635446597
2015-02-28,153.22870006685045,195.20319752853138,135.08678657894046,23.547435613263296
2015-03-31,151.14329269380892,195.9445846247074,133.28271965135514,6.111047596515698
2015-04-30,154.4129274009272,194.23680410007086,131.87908147289514,5.427658582835488
2015-05-31,150.63306917957493,193.6020402223864,130.87585456709965,4.730531850508851
2015-06-30,173.2721392951877,194.33617748178756,130.2730214575077,4.780371449299091
2015-07-31,151.81623319964046,195.82693343330521,130.0705646676583,5.964368043460034
2015-08-31,150.30051909356519,195.1466061658809,130.2684667210905,7.175658755207588
2015-09-30,154.87450557148222,193.799507600171,130.8667101413434,6.933867321248184
2015-10-31,154.76141919660066,194.07735244675845,131.86527745195605,4.665674144690213
2015-11-30,151.0067614248432,195.08465843566285,133.26415117646746,3.4259862942499364
2015-12-31,150.8901285034769,195.11134713438005,135.06331383841672,5.014827636702423
2016-01-31,150.63803402744412,193.57427635314326,137.2627479613429,4.8970446951159
2016-02-29,158.22501438950133,194.39804887313508,139.86243606878503,5.625872642878541
2016-03-31,151.6626333187084,197.82516914017128,142.8623606842822,8.980406820288628
2016-04-30,151.51970100283864,194.0259388866459,146.2625043313734,8.847595273297475
2016-05-31,154.8688234687507,196.10411385132298,150.06284953359778,10.26189314761736
2016-06-30,155.9847815822024,195.70508832359275,154.26337881449433,9.854150015331983
2016-07-31,154.1694095879591,194.40492571245213,158.8640746976021,7.422236617745086
2016-08-31,151.14475415243618,193.69460818639928,163.86491970646017,7.562243133175726
2016-09-30,153.9816928054645,194.13290734090108,169.26589636460764,12.296261207189806
2016-10-31,152.08751705210003,195.9499788642669,175.0669871955835,14.478457799643799
2016-11-30,151.62623606103696,195.06086175968437,181.2681747229268,17.422615260996434
2016-12-31,150.28560169588388,193.8791025766222,187.8694414701766,16.194362329616187
2017-01-31,153.66473936118848,195.70989724730035,802.8675099130011,29.626133941066467
