indice,Valor
2014-01-31,605.8236567977713
2014-02-28,625.7009430275469
2014-03-31,660.80581806399
2014-04-30,631.8926431750197
2014-05-31,646.7184057623989
2014-06-30,644.7053002381688
2014-07-31,628.63682527099
2014-08-31,673.1889663981854
2014-09-30,661.8249888864691
2014-10-31,674.4011859403693
2014-11-30,675.150560243859
2014-12-31,672.3807953508099
2015-01-31,628.5516262322689
2015-02-28,623.8778185956393
2015-03-31,638.0548124622011
2015-04-30,676.0949489424384
2015-05-31,657.9894533302324
2015-06-30,643.0215889885905
2015-07-31,635.199711432003
2015-08-31,691.5588602803662
2015-09-30,630.1675014571852
2015-10-31,638.837756586643
2015-11-30,625.7009430275469
2015-12-31,660.80581806399
2016-01-31,631.8926431750197
2016-02-29,646.7184057623989
2016-03-31,644.7053002381688
2016-04-30,628.63682527099
2016-05-31,673.1889663981854
2016-06-30,661.8249888864691
2016-07-31,674.4011859403693
2016-08-31,675.150560243859
2016-09-30,672.3807953508099
2016-10-31,628.5516262322689
2016-11-30,623.8778185956393
2016-12-31,638.0548124622011
2017-01-31,613.7526508829825
2017-02-28,652.1038517977852
2017-03-31,643.0215889885905
2017-04-30,635.199711432003
2017-05-31,691.5588602803662
2017-06-30,630.1675014571852
2017-07-31,638.837756586643
2017-08-31,605.8236567977713
2017-09-30,674.4011859403693
2017-10-31,675.150560243859
2017-11-30,672.3807953508099
2017-12-31,628.5516262322689
2018-01-31,676.0949489424384
2018-02-28,657.9894533302324
2018-03-31,613.7526508829825
2018-04-30,652.1038517977852
2018-05-31,643.0215889885905
2018-06-30,635.199711432003
2018-07-31,691.5588602803662
2018-08-31,630.1675014571852
2018-09-30,638.837756586643
2018-10-31,605.8236567977713
2018-11-30,625.7009430275469
2018-12-31,660.80581806399
2019-01-31,631.8926431750197
2019-02-28,646.7184057623989
2019-03-31,644.7053002381688
2019-04-30,628.63682527099
2019-05-31,673.1889663981854
2019-06-30,661.8249888864691
2019-07-31,635.199711432003
2019-08-31,691.5588602803662
2019-09-30,630.1675014571852
2019-10-31,638.837756586643
2019-11-30,605.8236567977713
2019-12-31,625.7009430275469
2020-01-31,660.80581806399
2020-02-29,631.8926431750197
2020-03-31,646.7184057623989
2020-04-30,644.7053002381688
2020-05-31,628.63682527099
2020-06-30,673.1889663981854
2020-07-31,661.8249888864691
2020-08-31,674.4011859403693
2020-09-30,675.150560243859
2020-10-31,623.8778185956393
2020-11-30,638.0548124622011
2020-12-31,676.0949489424384
2021-01-31,657.9894533302324
2021-02-28,613.7526508829825
2021-03-31,652.1038517977852
2021-04-30,643.0215889885905
2021-05-31,644.7053002381688
2021-06-30,628.63682527099
2021-07-31,673.1889663981854
2021-08-31,661.8249888864691
2021-09-30,672.3807953508099
2021-10-31,628.5516262322689
2021-11-30,623.8778185956393
2021-12-31,638.0548124622011
2022-01-31,676.0949489424384
2022-02-28,657.9894533302324
2022-03-31,613.7526508829825
2022-04-30,652.1038517977852
2022-05-31,643.0215889885905
2022-06-30,635.199711432003
2022-07-31,691.5588602803662
2022-08-31,630.1675014571852
2022-09-30,638.837756586643
2022-10-31,605.8236567977713
2022-11-30,625.7009430275469
2022-12-31,660.80581806399
2023-01-31,631.8926431750197
2023-02-28,646.7184057623989
2023-03-31,652.1038517977852
2023-04-30,674.4011859403693
2023-05-31,675.150560243859
2023-06-30,672.3807953508099
2023-07-31,628.5516262322689
2023-08-31,623.8778185956393
2023-09-30,638.0548124622011
2023-10-31,676.0949489424384
2023-11-30,657.9894533302324
2023-12-31,613.7526508829825
