indice,Valor
2014-01-31,3.5999999999999996
2014-02-28,3.3920558458320165
2014-03-31,3.270416313399567
2014-04-30,3.184111691664033
2014-05-31,3.11716862626977
2014-06-30,3.0624721592315836
2014-07-31,3.016226955283406
2014-08-31,2.9761675374960492
2014-09-30,2.940832626799134
2014-10-31,2.9092244721017857
2014-11-30,2.8806314181604886
2014-12-31,2.8545280050636
2015-01-31,2.830515192761539
2015-02-28,2.808282801115422
2015-03-31,2.787584939669337
2015-04-30,2.7682233833280656
2015-05-31,2.750035996783135
2015-06-30,2.73288847263115
2015-07-31,2.716668306250068
2015-08-31,2.701280317933803
2015-09-30,2.6866432686829733
2015-10-31,2.672687263992505
2015-11-30,2.659351735221255
2015-12-31,2.6465838508956163
2016-01-31,2.6343372525395403
2016-02-29,2.6225710385935552
2016-03-31,2.6112489401987014
2016-04-30,2.6003386469474385
2016-05-31,2.5898112510040576
2016-06-30,2.5796407855013532
2016-07-31,2.5698038386544564
2016-08-31,2.560279229160082
2016-09-30,2.551047731560056
2016-10-31,2.542091842615151
2016-11-30,2.533395581553176
2016-12-31,2.524944318463167
2017-01-31,2.5167246262067327
2017-02-28,2.508724152082084
2017-03-31,2.500931506161106
2017-04-30,2.4933361637658193
2017-05-31,2.485928379988707
2017-06-30,2.4786991145149897
2017-07-31,2.4716399652919314
2017-08-31,2.4647431098245214
2017-09-30,2.458001253068904
2017-10-31,2.4514075810532714
2017-11-30,2.444955719486982
2017-12-31,2.4386396967276327
2018-01-31,2.4324539105668124
2018-02-28,2.426393098371556
2018-03-31,2.4204523101827022
2018-04-30,2.4146268844255725
2018-05-31,2.4089124259343633
2018-06-30,2.4033047860307177
2018-07-31,2.3978000444302587
2018-08-31,2.392394492779455
2018-09-30,2.387084619649635
2018-10-31,2.381867096836075
2018-11-30,2.376738766828284
2018-12-31,2.3716966313333696
2019-01-31,2.3667378407480064
2019-02-28,2.3618596844864723
2019-03-31,2.35705958208254
2019-04-30,2.3523350749920984
2019-05-31,2.347683819031309
2019-06-30,2.3431035773920725
2019-07-31,2.33859221418271
2019-08-31,2.334147688447168
2019-09-30,2.329768048620822
2019-10-31,2.325451427385192
2019-11-30,2.3211960368876055
2019-12-31,2.317000164295183
2020-01-31,2.312862167655483
2020-02-29,2.308780472038749
2020-03-31,2.304753565939107
2020-04-30,2.3007799979141006
2020-05-31,2.2968583734438948
2020-06-30,2.2929873519931223
2020-07-31,2.289165644259893
2020-08-31,2.2853920095978357
2020-09-30,2.2816652535982684
2020-10-31,2.2779842258207235
2020-11-30,2.2743478176610203
2020-12-31,2.270754960347006
2021-01-31,2.267204623052905
2021-02-28,2.263695811123948
2021-03-31,2.2602275644036247
2021-04-30,2.256798955656538
2021-05-31,2.253409089080358
2021-06-30,2.2500570989009208
2021-07-31,2.246742148044945
2021-08-31,2.243463426885288
2021-09-30,2.240220152054023
2021-10-31,2.2370115653189986
2021-11-30,2.2338369325198375
2021-12-31,2.230695542559649
