indice,Peso,Altura
2014-01-31,93.79003871695673,86.36652454797226
2014-02-28,91.86007589447593,102.21832466961575
2014-03-31,90.36217971815267,101.6280466802834
2014-04-30,95.86771238811713,99.94722522007257
2014-05-31,96.00334749790159,92.7247808036085
2014-06-30,95.57450827705725,92.36813347128258
2014-07-31,96.73185537749275,87.65169580182874
2014-08-31,93.75614811580431,101.80485321477575
2014-09-30,98.23630132496363,101.83151115522135
2014-10-31,98.51314022508777,98.50556369397825
2014-11-30,96.2583614011489,88.46196087461573
2014-12-31,97.80022894627704,91.73591198723503
2015-01-31,94.75075556405915,97.24422890764293
2015-02-28,95.52140269899618,99.24094786267847
2015-03-31,99.16285842658772,99.97941774398629
2015-04-30,97.11087885473042,100.13362485454613
2015-05-31,97.44451751101667,92.4336567276379
2015-06-30,99.55783868003144,98.86918383675311
2015-07-31,99.91551394463505,87.1612709328727
2015-08-31,96.29339915672068,98.97194211013054
2015-09-30,95.17831644701857,88.41555326183386
2015-10-31,100.11652851160473,104.79725263640918
2015-11-30,100.25892262548004,87.09923842651233
2015-12-31,99.58506495408939,103.1189745967278
2016-01-31,97.2711656342884,86.68190011109647
2016-02-29,99.72376428950818,101.21380958168028
2016-03-31,96.42566197182629,98.9060316317912
2016-04-30,97.66861158316662,104.22186905930856
2016-05-31,96.2422597628192,103.1463015228372
2016-06-30,98.5196511004318,84.48830588762395
2016-07-31,100.88173049777618,93.26418304564044
2016-08-31,100.66528427035078,96.93139479026719
2016-09-30,100.8942303500425,104.74759112866982
2016-10-31,96.08701421995308,88.24283075508593
2016-11-30,99.53796343685367,92.55033601235348
2016-12-31,95.11718854382707,103.73689118763761
2017-01-31,99.95390329434358,97.20632740224053
2017-02-28,100.96287851094708,102.7607424900888
2017-03-31,100.71707005085418,95.76918723235121
2017-04-30,100.20535429959108,89.51048367598877
2017-05-31,100.92188193636044,95.09130805174875
2017-06-30,100.71420516823784,96.9873691751208
2017-07-31,97.66223535203946,90.41235477286585
2017-08-31,99.67514258342395,82.31409861793759
2017-09-30,100.26066009477627,96.72999186709472
2017-10-31,101.84776846583975,97.4028223011172
2017-11-30,91.87282219915767,100.33360429857848
2017-12-31,100.56066307121743,91.43058073583671
2018-01-31,99.80636519218906,99.5360104728989
2018-02-28,98.08476453467648,100.34636942287233
2018-03-31,99.25931876546323,98.74654434955463
2018-04-30,101.52205665092347,96.31315816567326
2018-05-31,92.85118938056117,88.23819930741236
2018-06-30,98.78744186643388,88.26451428760647
2018-07-31,100.38024967685108,99.70550926709981
2018-08-31,101.70565265068252,88.27204583632675
2018-09-30,100.40864983585313,97.29518874478785
2018-10-31,98.19030843917186,93.24307607915978
2018-11-30,102.06683317810854,90.3117006804456
2018-12-31,100.90487723008019,102.64293278292143
2019-01-31,101.7924435732774,86.24452235000308
2019-02-28,100.80514511870282,93.37149582584124
2019-03-31,101.76633548399406,88.80653183302039
2019-04-30,102.56215431055078,91.05227850554465
2019-05-31,101.60026157004751,98.65424698494706
2019-06-30,102.40659613506172,102.89576877411046
2019-07-31,99.76186894117106,88.3163680217231
2019-08-31,91.80854299082512,97.22914608811666
2019-09-30,99.13013746847082,101.71494690538654
2019-10-31,101.9258201450879,88.20919654540957
2019-11-30,99.44316057158716,91.10881915457506
2019-12-31,101.56613530437005,106.0505350122489
2020-01-31,97.14398862730283,101.03272465304963
2020-02-29,102.89570035640503,91.65341541051704
2020-03-31,99.22054959882028,89.79722800827281
2020-04-30,101.90053363635613,99.22691365840205
2020-05-31,100.90588671341666,98.04518999497692
2020-06-30,98.2529060558015,102.16463233962847
2020-07-31,101.05546269920725,102.84500101735432
2020-08-31,100.0750337741274,86.70282898276392
2020-09-30,97.81024097021124,76.78150273693137
2020-10-31,100.39215064927419,66.12451618261962
2020-11-30,102.84837209252282,66.00117570285553
2020-12-31,101.66534691882572,75.1400460552377
2021-01-31,96.73963642124941,79.71130272932936
2021-02-28,103.12640315605495,81.57220094809094
2021-03-31,102.84335111518675,84.31835196358855
2021-04-30,101.47012916044679,88.01923623247148
2021-05-31,102.09925122350135,85.87840462245936
2021-06-30,99.79073626010552,84.86747243138154
2021-07-31,97.29253439648969,74.98631893856984
2021-08-31,102.24342461549102,85.76366689952789
2021-09-30,94.67280420660545,75.22877678266786
2021-10-31,100.80909877505107,87.9104678660006
2021-11-30,98.55477198570804,75.08352208593729
2021-12-31,101.28577617479195,86.99781934394929
2022-01-31,101.45252701077416,85.87837016669602
2022-02-28,101.01404498228865,83.36672647075369
2022-03-31,97.64400724065453,75.28780409720687
2022-04-30,101.91745219275481,75.52549716334966
2022-05-31,95.84360123502566,85.50339034505267
2022-06-30,102.35518374565493,87.45961519838659
2022-07-31,101.23026228022097,84.48313043981912
2022-08-31,103.05700560109409,86.30691180923142
2022-09-30,101.97903452114785,69.03672444832364
2022-10-31,102.51034673765248,81.95563506330024
2022-11-30,95.50805749990742,84.70454207835027
2022-12-31,98.13913727657531,68.94016950661738
2023-01-31,96.39739049644133,83.93131827538474
2023-02-28,102.40151686449923,82.0570818236429
2023-03-31,97.06200492963998,83.6472088879184
2023-04-30,103.03168881488631,83.82088380532707
2023-05-31,90.84081872150854,75.01435490392684
2023-06-30,101.5496059443698,87.46102340758205
2023-07-31,91.97444964453103,75.43573607363348
2023-08-31,103.37340697805631,84.4745232076711
2023-09-30,96.88291811303911,89.78141270954447
2023-10-31,100.83546608204247,84.65124504548919
2023-11-30,103.25111135916973,86.42837075790007
2023-12-31,101.14149709132349,85.7620585183548
