indice,A,B,C
2014-01-31,178.59421879770323,89.72637355101502,179.17180693524338
2014-02-28,193.03692640300693,67.18528081982299,176.52431491851638
2014-03-31,177.9996013869441,91.34241040561609,182.83509346230272
2014-04-30,208.3488462747036,91.81021750040065,174.70694789598707
2014-05-31,178.59282382106142,90.65846786430814,184.49645584099517
2014-06-30,193.04064028992957,89.08595790967985,180.14460843964474
2014-07-31,177.99660891866824,89.63690382843166,176.35707175448985
2014-08-31,208.34736020621165,90.01093282153322,177.37416276009057
2014-09-30,178.59558033647738,43.81016182772795,191.34066243963005
2014-10-31,193.03841247149887,83.07275985819594,184.22259959888174
2014-11-30,178.00014423669285,87.2723753520645,175.90491085154136
2014-12-31,208.34736020621165,79.71783480518341,174.77874940653192
2015-01-31,178.5920726256207,88.94733495881965,176.232498278843
2015-02-28,193.0410079048925,87.7854981618969,175.79539190377716
2015-03-31,177.99588750002147,70.96631402318381,179.79758713014166
2015-04-30,208.3488462747036,89.50482093011314,178.57922711622393
2015-05-31,178.5920726256207,87.78802443102319,175.4305152498559
2015-06-30,193.03841247149887,89.30040371396358,184.5793166410737
2015-07-31,177.99588750002147,89.52001637039682,182.6140444346127
2015-08-31,208.35236405704623,89.3330533537961,176.32946432058026
2015-09-30,178.5920726256207,88.02396027200577,179.59681154636246
2015-10-31,193.03689662621298,89.71200060338496,176.14520671316376
2015-11-30,177.99660891866824,89.59634885150705,177.44500638149285
2015-12-31,208.35161694288303,88.4304472911979,181.85632507231387
2016-01-31,178.59210240241464,89.4646242061107,176.4907575405272
2016-02-29,193.03841247149887,90.55260543271204,174.6791591071065
2016-03-31,178.0007812927366,87.64297256855077,176.8609703194514
2016-04-30,208.34808162485842,88.66395077169392,183.73780941370782
2016-05-31,178.5920726256207,89.0141780762687,175.14513544035796
2016-06-30,193.03904279829553,88.60112271170233,183.8784535277118
2016-07-31,178.00089135085605,90.32833629588566,177.697813704058
2016-08-31,208.34736020621165,89.8929082015423,183.31348310817467
2016-09-30,178.59210240241464,90.82096743896824,174.9044130963253
2016-10-31,193.0376478216537,84.97382195248582,178.19355280617515
2016-11-30,178.00038193280318,89.95606771729521,178.53623101225588
2016-12-31,208.3473304294177,89.09335416033893,181.82611942184948
2017-01-31,178.59358847090658,87.76702690732623,177.1622528050585
2017-02-28,193.03841247149887,89.65378423674422,180.05882969534616
2017-03-31,177.99996900190703,67.49447971055675,176.22068596961338
2017-04-30,208.3473304294177,88.79586008983068,179.04166550081666
2017-05-31,178.5961839043002,89.93464293570364,179.5505103023042
2017-06-30,193.03689662621298,66.82196605490009,172.90000104081813
2017-07-31,177.99660891866824,90.72580498878045,176.8268406984518
2017-08-31,208.34947660150024,87.97720763077503,182.82887359160026
2017-09-30,178.59558033647738,89.14433318050851,185.99500246611404
2017-10-31,193.03841247149887,79.59381864818963,181.62321553367963
2017-11-30,178.00014423669285,86.36883100839547,183.5257258141566
2017-12-31,208.35185463899336,89.9426811382317,174.61942441688427
2018-01-31,178.59470208720793,90.63752875780739,178.6626745246414
2018-02-28,193.0376478216537,90.16021645941834,174.79839062923836
2018-03-31,177.99995413658814,89.76507680424595,177.53612469474544
2018-04-30,208.34808162485842,90.4054031622055,177.70901287947254
2018-05-31,178.59358847090658,88.77709554883842,182.10719640106606
2018-06-30,193.0419302538415,45.78622787589453,182.7321489327362
2018-07-31,177.99588750002147,89.77603187380639,179.16886680728746
2018-08-31,208.35225399892678,87.79656260451368,177.9224127639309
2018-09-30,178.5920726256207,90.3294025391459,182.97350636435246
2018-10-31,193.03689662621298,89.7505372133764,187.01657895653597
2018-11-30,177.99995413658814,89.71153693599896,189.32122122910957
2018-12-31,208.34736020621165,89.80061367842853,181.4101934512194
2019-01-31,178.59282382106142,88.79224829267108,169.36788197339956
2019-02-28,193.03841247149887,89.9971852139515,183.17005251752724
2019-03-31,177.99848718481476,90.86132006429132,185.5624736308794
2019-04-30,208.34736020621165,45.449805401059564,182.3853589654127
2019-05-31,178.59358847090658,87.68157043041167,180.4061769082909
2019-06-30,193.03689662621298,89.13340434459859,185.2034695584116
2019-07-31,177.99660891866824,89.10840588919994,180.69714101033898
2019-08-31,208.34808162485842,73.04198021843655,176.60898732386786
2019-09-30,178.5920726256207,88.78001245119133,171.33438657025997
2019-10-31,193.03692640300693,88.4425827993468,176.3445474949639
2019-11-30,177.99588750002147,89.47554079876437,179.78626560610513
2019-12-31,208.34736020621165,71.09109836100444,179.5214811794186
2020-01-31,178.59710625324922,88.50650452686895,181.60578599700372
2020-02-29,193.03841247149887,90.97989284819418,182.27725299401988
2020-03-31,177.99660891866824,91.49228913080759,180.62147697438306
2020-04-30,208.3488462747036,90.14767775476167,184.9997224869953
2020-05-31,178.5920726256207,89.64694602267264,173.62261364278694
2020-06-30,193.03689662621298,88.14449856361611,178.26181547607132
2020-07-31,177.9973735685134,71.51223574469952,182.8657627677952
2020-08-31,208.35142684277832,90.38030770291627,177.37906145954054
2020-09-30,268.58321827368883,88.4022597484036,173.9941190248661
2020-10-31,260.02163501936,44.32151115411093,170.05828753466133
2020-11-30,220.96975603504922,82.22486006808424,177.92023713399487
2020-12-31,278.78394717888295,90.83609790172481,177.7092178686335
2021-01-31,260.3194704828352,82.88576736055627,179.93235728643177
2021-02-28,263.82462689487426,89.68455154103766,176.05192068163703
2021-03-31,248.2300638904801,44.0249086589833,169.77295505163391
2021-04-30,276.5810396997428,90.06028897903754,184.82078120951522
2021-05-31,230.64508088366003,90.87538739896938,179.2711829652615
2021-06-30,252.95450170348192,87.86209005128539,177.87063406195932
2021-07-31,268.58396946912956,90.2723370003977,180.1481444396361
2021-08-31,260.0210463168561,89.82447528056933,173.09929669853753
2021-09-30,220.96899138520405,87.76339721925426,176.6609887000746
2021-10-31,278.7873072621218,89.99462321919792,179.00306332108013
2021-11-30,260.31669981465575,85.12402372991767,176.22789302451767
2021-12-31,263.82387569943353,89.88913831810689,177.49449842565528
2022-01-31,248.23458810005576,90.15691660644016,176.98429832298498
2022-02-28,276.5795238544569,67.5164134522208,174.34996317874507
2022-03-31,230.6458023023068,79.77785338501072,182.30796016234027
2022-04-30,252.95713116506917,90.10145352076636,176.71301010019778
2022-05-31,268.58396946912956,45.12249802535461,179.22642032640434
2022-06-30,260.0175386059994,90.36907204948763,179.84136868293635
2022-07-31,220.96975603504922,90.12060763956691,181.50339110895473
2022-08-31,278.78811955295134,79.29742376859167,175.66440603925975
2022-09-30,260.31869168022655,44.91166937596486,184.60662515418556
2022-10-31,263.8283999090092,89.61694605014277,177.97703903010242
2022-11-30,248.2338075541967,89.85636183834316,177.38340817076113
2022-12-31,276.5810396997428,86.57365257174722,182.36875761357234
2023-01-31,230.6458023023068,88.980827167999,185.8291335741444
2023-02-28,252.95453148027588,88.77658834636483,176.65065324034046
2023-03-31,268.58814184319795,88.34000473838225,178.6882446573349
2023-04-30,260.01756838279334,86.58665049924869,176.4029800940766
2023-05-31,220.96899138520405,86.07955776983434,174.46614636748382
2023-06-30,278.7832257602362,89.40462361942787,181.01797137104882
2023-07-31,260.31669981465575,84.9690381902538,181.36429394771093
2023-08-31,263.82650516102075,83.28024143944573,185.36336562000818
2023-09-30,248.23009366727405,88.37593891530909,179.0658458099863
2023-10-31,276.57955363125086,89.35953997408765,179.65712765785423
2023-11-30,230.64719727894862,89.77371694086372,173.8333871719845
