indice,Valor
2014-01-31,636.6086359971946
2014-02-28,607.5341379170072
2014-03-31,646.9505083175421
2014-04-30,671.7135746768449
2014-05-31,618.9618694303416
2014-06-30,665.4948214579186
2014-07-31,643.0411557988949
2014-08-31,641.7178689263986
2014-09-30,690.8764589720308
2014-10-31,655.3151023101943
2014-11-30,673.0582206396822
2014-12-31,626.754292753831
2015-01-31,665.0933960901151
2015-02-28,677.3721890733719
2015-03-31,627.2585288277534
2015-04-30,633.3263988980625
2015-05-31,636.0490877710357
2015-06-30,664.963989041832
2015-07-31,674.7190049506988
2015-08-31,659.702188298751
2015-09-30,662.738332326349
2015-10-31,662.789038665419
2015-11-30,717.4263259716271
2015-12-31,627.9143975014902
2016-01-31,636.6086359971946
2016-02-29,607.5341379170072
2016-03-31,646.9505083175421
2016-04-30,671.7135746768449
2016-05-31,618.9618694303416
2016-06-30,665.4948214579186
2016-07-31,643.0411557988949
2016-08-31,641.7178689263986
2016-09-30,690.8764589720308
2016-10-31,655.3151023101943
2016-11-30,673.0582206396822
2016-12-31,626.754292753831
2017-01-31,665.0933960901151
2017-02-28,677.3721890733719
2017-03-31,627.2585288277534
2017-04-30,633.3263988980625
2017-05-31,636.0490877710357
2017-06-30,664.963989041832
2017-07-31,674.7190049506988
2017-08-31,659.702188298751
2017-09-30,662.738332326349
2017-10-31,662.789038665419
2017-11-30,717.4263259716271
2017-12-31,627.9143975014902
2018-01-31,636.6086359971946
2018-02-28,607.5341379170072
2018-03-31,646.9505083175421
2018-04-30,671.7135746768449
2018-05-31,618.9618694303416
2018-06-30,665.4948214579186
2018-07-31,643.0411557988949
2018-08-31,641.7178689263986
2018-09-30,690.8764589720308
2018-10-31,655.3151023101943
2018-11-30,673.0582206396822
2018-12-31,626.754292753831
2019-01-31,665.0933960901151
2019-02-28,677.3721890733719
2019-03-31,627.2585288277534
2019-04-30,633.3263988980625
2019-05-31,636.0490877710357
2019-06-30,664.963989041832
2019-07-31,674.7190049506988
2019-08-31,659.702188298751
2019-09-30,662.738332326349
2019-10-31,662.789038665419
2019-11-30,717.4263259716271
2019-12-31,627.9143975014902
2020-01-31,636.6086359971946
2020-02-29,607.5341379170072
2020-03-31,646.9505083175421
2020-04-30,671.7135746768449
2020-05-31,618.9618694303416
2020-06-30,665.4948214579186
2020-07-31,643.0411557988949
2020-08-31,641.7178689263986
2020-09-30,690.8764589720308
2020-10-31,655.3151023101943
2020-11-30,673.0582206396822
2020-12-31,626.754292753831
2021-01-31,665.0933960901151
2021-02-28,677.3721890733719
2021-03-31,627.2585288277534
2021-04-30,633.3263988980625
2021-05-31,636.0490877710357
2021-06-30,664.963989041832
2021-07-31,674.7190049506988
2021-08-31,659.702188298751
2021-09-30,662.738332326349
2021-10-31,662.789038665419
2021-11-30,717.4263259716271
2021-12-31,627.9143975014902
2022-01-31,636.6086359971946
2022-02-28,607.5341379170072
2022-03-31,646.9505083175421
2022-04-30,671.7135746768449
2022-05-31,618.9618694303416
2022-06-30,665.4948214579186
2022-07-31,643.0411557988949
2022-08-31,641.7178689263986
2022-09-30,690.8764589720308
2022-10-31,655.3151023101943
2022-11-30,673.0582206396822
2022-12-31,626.754292753831
2023-01-31,665.0933960901151
2023-02-28,677.3721890733719
2023-03-31,627.2585288277534
2023-04-30,633.3263988980625
2023-05-31,636.0490877710357
2023-06-30,664.963989041832
2023-07-31,674.7190049506988
2023-08-31,659.702188298751
2023-09-30,662.738332326349
2023-10-31,662.789038665419
2023-11-30,717.4263259716271
2023-12-31,627.9143975014902
