indice,Valor
2014-01-01,146.26223420966357
2014-01-02,142.89506029271018
2014-01-03,139.91388622896287
2014-01-04,137.280292530129
2014-01-05,135.00235802004127
2014-01-06,133.23715152726905
2014-01-07,131.90619488541404
2014-01-08,130.8383884233725
2014-01-09,130.20224227839674
2014-01-10,130.05977143496258
2014-01-11,130.22421046819622
2014-01-12,130.8962194732632
2014-01-13,131.8629189333726
2014-01-14,133.27447311960162
2014-01-15,135.1482998319801
2014-01-16,137.30958716308638
2014-01-17,139.88369760338904
2014-01-18,142.90984252324847
2014-01-19,146.25328949661537
2014-01-20,150.1134830672491
2014-01-21,154.20291158022482
2014-01-22,158.825054939028
2014-01-23,163.8550165951401
2014-01-24,169.25301987639756
2014-01-25,175.1411622285133
2014-01-26,181.29384679594605
2014-01-27,187.8079189009543
2014-01-28,194.84735058156463
2014-01-29,202.324840227965
2014-01-30,210.02476244321932
2014-01-31,218.28157201993093
2014-02-01,226.82121847829762
2014-02-02,235.81457425471086
2014-02-03,245.34615558289397
2014-02-04,255.13469515368476
2014-02-05,265.23760907555027
2014-02-06,275.8019755943491
2014-02-07,286.85628121051246
2014-02-08,298.3496640426317
2014-02-09,310.06784675030997
2014-02-10,249.57384523676626
2014-02-11,251.02032412291533
2014-02-12,250.68481045934143
2014-02-13,250.27044420635005
2014-02-14,250.63368607172842
2014-02-15,249.4000410237044
2014-02-16,399.0648694040343
2014-02-17,400.41839150969616
2014-02-18,399.6449832460545
2014-02-19,429.40847931369865
2014-02-20,430.95338941252714
2014-02-21,429.5516792800333
2014-02-22,494.9710330624185
2014-02-23,497.3377656366928
2014-02-24,495.28117998317686
2014-02-25,520.4728543306028
2014-02-26,522.7087957173982
2014-02-27,520.3768981861929
2014-02-28,552.2737989238339
2014-03-01,554.4137951206513
2014-03-02,551.9991360815982
2014-03-03,569.2606641019846
2014-03-04,570.8635225551764
2014-03-05,569.2027245606189
2014-03-06,584.7237516293667
2014-03-07,585.2257386786836
2014-03-08,585.2468987684015
2014-03-09,594.89589688432
2014-03-10,595.1078318566017
2014-03-11,594.7860704730026
2014-03-12,602.4962768671099
2014-03-13,603.5945679828878
2014-03-14,603.0189773275799
2014-03-15,608.0141278336639
2014-03-16,607.8735070738029
2014-03-17,608.7032161137996
2014-03-18,612.8892935639168
2014-03-19,612.9984240143534
2014-03-20,613.1716689553608
2014-03-21,615.0440262053531
2014-03-22,614.876327862099
2014-03-23,616.2325017888974
2014-03-24,618.6634669906605
2014-03-25,617.5120298562193
2014-03-26,619.698396098905
2014-03-27,619.5623914734009
2014-03-28,618.0005893141279
2014-03-29,620.5546994687064
2014-03-30,620.7568314750824
2014-03-31,620.2674489003039
2014-04-01,621.9660662144507
2014-04-02,622.1564756626312
2014-04-03,620.6706929595601
2014-04-04,623.064334306413
2014-04-05,622.4438716400061
2014-04-06,620.8015327299368
