indice,Valor
2014-01-01,232.4048709883354
2014-01-02,193.11726584935468
2014-01-03,211.7619549211228
2014-01-04,218.15083581172343
2014-01-05,232.4048709883354
2014-01-06,193.11726584935468
2014-01-07,211.7619549211228
2014-01-08,218.15083581172343
2014-01-09,232.4048709883354
2014-01-10,193.11726584935468
2014-01-11,211.7619549211228
2014-01-12,218.15083581172343
2014-01-13,232.4048709883354
2014-01-14,193.11726584935468
2014-01-15,211.7619549211228
2014-01-16,218.15083581172343
2014-01-17,232.4048709883354
2014-01-18,193.11726584935468
2014-01-19,211.7619549211228
2014-01-20,218.15083581172343
2014-01-21,232.4048709883354
2014-01-22,193.11726584935468
2014-01-23,211.7619549211228
2014-01-24,218.15083581172343
2014-01-25,232.4048709883354
2014-01-26,193.11726584935468
2014-01-27,211.7619549211228
2014-01-28,218.15083581172343
2014-01-29,232.4048709883354
2014-01-30,193.11726584935468
2014-01-31,211.7619549211228
2014-02-01,218.15083581172343
2014-02-02,232.4048709883354
2014-02-03,193.11726584935468
2014-02-04,211.7619549211228
2014-02-05,218.15083581172343
2014-02-06,232.4048709883354
2014-02-07,193.11726584935468
2014-02-08,211.7619549211228
2014-02-09,218.15083581172343
2014-02-10,266.2906022642033
2014-02-11,224.304632364107
2014-02-12,242.58229065166154
2014-02-13,248.3905172002675
2014-02-14,236.72171941460178
2014-02-15,275.2971496030432
2014-02-16,282.70948649382706
2014-02-17,244.0637960444279
2014-02-18,228.27219942807648
2014-02-19,269.198817981029
2014-02-20,268.2595522189706
2014-02-21,243.37430846168036
2014-02-22,265.2557766671009
2014-02-23,243.62907422787194
2014-02-24,266.2906022642033
2014-02-25,224.304632364107
2014-02-26,242.58229065166154
2014-02-27,248.3905172002675
2014-02-28,236.72171941460178
2014-03-01,275.2971496030432
2014-03-02,282.70948649382706
2014-03-03,244.0637960444279
2014-03-04,228.27219942807648
2014-03-05,269.198817981029
2014-03-06,268.2595522189706
2014-03-07,243.37430846168036
2014-03-08,265.2557766671009
2014-03-09,243.62907422787194
2014-03-10,266.2906022642033
2014-03-11,224.304632364107
2014-03-12,242.58229065166154
2014-03-13,248.3905172002675
2014-03-14,236.72171941460178
2014-03-15,275.2971496030432
2014-03-16,282.70948649382706
2014-03-17,244.0637960444279
2014-03-18,228.27219942807648
2014-03-19,269.198817981029
2014-03-20,268.2595522189706
2014-03-21,243.37430846168036
2014-03-22,265.2557766671009
2014-03-23,243.62907422787194
2014-03-24,266.2906022642033
2014-03-25,224.304632364107
2014-03-26,242.58229065166154
2014-03-27,248.3905172002675
2014-03-28,236.72171941460178
2014-03-29,275.2971496030432
2014-03-30,282.70948649382706
2014-03-31,244.0637960444279
2014-04-01,228.27219942807648
2014-04-02,269.198817981029
2014-04-03,268.2595522189706
2014-04-04,243.37430846168036
2014-04-05,265.2557766671009
2014-04-06,243.62907422787194
