indice,Valor
2014-01-01,353.23777004797245
2014-01-02,351.23784054887176
2014-01-03,347.0011797193679
2014-01-04,351.72433329731547
2014-01-05,327.60445441477947
2014-01-06,333.4861869641304
2014-01-07,338.2909793574656
2014-01-08,366.7810162675454
2014-01-09,367.22093139931974
2014-01-10,332.0783218345648
2014-01-11,363.3045746442467
2014-01-12,340.4945969923048
2014-01-13,368.7825253529023
2014-01-14,373.54905209898936
2014-01-15,365.4822830655343
2014-01-16,334.73784847137085
2014-01-17,370.1149856483783
2014-01-18,371.730322062082
2014-01-19,343.9171140133948
2014-01-20,337.7642217856374
2014-01-21,340.62559093385954
2014-01-22,351.65486855831745
2014-01-23,362.60982986116517
2014-01-24,316.90804501963146
2014-01-25,325.5108867110991
2014-01-26,380.74739639588785
2014-01-27,413.0414334576798
2014-01-28,378.66397807828025
2014-01-29,322.4461308288209
2014-01-30,353.7176776252008
2014-01-31,348.9584469030894
2014-02-01,381.044493706766
2014-02-02,338.01099002447864
2014-02-03,344.2753998440511
2014-02-04,342.5945465499336
2014-02-05,373.1869924529556
2014-02-06,361.1829164520601
2014-02-07,377.06627089355925
2014-02-08,338.13784737715184
2014-02-09,338.66817435428413
2014-02-10,325.7197983794948
2014-02-11,359.25236754618237
2014-02-12,332.3403274426428
2014-02-13,383.4618541554076
2014-02-14,318.7130718167879
2014-02-15,249.5488878838722
2014-02-16,249.6874399876018
2014-02-17,248.90377466726503
2014-02-18,249.4729374696045
2014-02-19,249.00746472883665
2014-02-20,251.57258172860872
2014-02-21,399.02350984820555
2014-02-22,399.89864772693744
2014-02-23,401.0008888894512
2014-02-24,429.4092656390526
2014-02-25,428.9403594761008
2014-02-26,431.16032527328565
2014-02-27,496.39317611607555
2014-02-28,495.3817841900158
2014-03-01,497.54883670345913
2014-03-02,521.6521270808779
2014-03-03,521.1381611927766
2014-03-04,522.2812540243467
2014-03-05,552.2672885977566
2014-03-06,552.6571160604105
2014-03-07,553.2658267464222
2014-03-08,568.6892445637654
2014-03-09,569.7347316039175
2014-03-10,568.6928572887946
2014-03-11,584.8115742242666
2014-03-12,585.7134347551754
2014-03-13,584.7812877121154
2014-03-14,595.2565532339624
2014-03-15,594.4441122174629
2014-03-16,595.5454385917029
2014-03-17,603.5511409140043
2014-03-18,603.0602755794333
2014-03-19,603.8228603528768
2014-03-20,607.7073107779064
2014-03-21,608.350317558704
2014-03-22,609.7007815237941
2014-03-23,612.3088133533126
2014-03-24,613.0703758783981
2014-03-25,613.3644794319606
2014-03-26,614.363927249232
2014-03-27,615.4744352256274
2014-03-28,617.1165816272436
2014-03-29,617.5296537196737
2014-03-30,618.5666484481238
2014-03-31,617.7995376210508
2014-04-01,620.4626036537658
2014-04-02,620.2467928239237
2014-04-03,619.57563038647
2014-04-04,620.7780075902148
2014-04-05,621.0338932876934
2014-04-06,621.1207789098457
