indice,Valor
2014-01-31,200.55416941957606
2014-02-28,200.85707742511718
2014-03-31,200.9505353885918
2014-04-30,201.39022404654457
2014-05-31,201.76283024658923
2014-06-30,201.91573007359395
2014-07-31,202.2331198641662
2014-08-31,202.4836478571673
2014-09-30,202.89851439218816
2014-10-31,203.12320497951393
2014-11-30,203.4615567436245
2014-12-31,203.65642825877688
2015-01-31,204.083545042915
2015-02-28,204.37162163017356
2015-03-31,204.6207669747797
2015-04-30,204.89438102070383
2015-05-31,205.1318836727563
2015-06-30,205.66858941308737
2015-07-31,205.7509343978164
2015-08-31,206.2229837886664
2015-09-30,206.3912642621129
2015-10-31,206.66211109268752
2015-11-30,207.02580687290433
2015-12-31,207.33243346974172
2016-01-31,207.73861968214726
2016-02-29,208.08672791123942
2016-03-31,208.1046378185496
2016-04-30,208.46556740581156
2016-05-31,208.90320750069125
2016-06-30,209.2426045521232
2016-07-31,209.56346893588264
2016-08-31,209.68012607441906
2016-09-30,209.9939986297231
2016-10-31,210.48017894985568
2016-11-30,210.73921640806444
2016-12-31,210.990033322939
2017-01-31,211.10907178364266
2017-02-28,211.65148716711195
2017-03-31,211.86852781635065
2017-04-30,212.1552899192293
2017-05-31,146.2719193137303
2017-06-30,142.879109895563
2017-07-31,139.88352559138795
2017-08-31,137.26895387399617
2017-09-30,135.0767219713882
2017-10-31,133.279869863937
2017-11-30,131.92832188743915
2017-12-31,130.83256077991723
2018-01-31,130.34487731679786
2018-02-28,130.07952211483286
2018-03-31,130.34947185033658
2018-04-30,130.85600976440972
2018-05-31,131.88389411125064
2018-06-30,133.28005955935876
2018-07-31,135.11659692357776
2018-08-31,137.252334217268
2018-09-30,139.9247948864474
2018-10-31,142.93957359074065
2018-11-30,146.30382320837708
2018-12-31,150.0869095464406
2019-01-31,154.26647341449285
2019-02-28,158.85949034959634
2019-03-31,163.87962565771923
2019-04-30,169.23000068942602
2019-05-31,175.06939235664498
2019-06-30,181.32633307202025
2019-07-31,187.82495778539274
2019-08-31,194.82189585158022
2019-09-30,202.2362880245028
2019-10-31,210.1106017130474
2019-11-30,218.25262285228152
2019-12-31,226.8761058639787
2020-01-31,235.8123225502475
2020-02-29,245.22279954914904
2020-03-31,255.10476467887358
2020-04-30,265.2999961569967
2020-05-31,275.8334727959067
2020-06-30,286.86830296072674
2020-07-31,298.21776569652616
2020-08-31,310.05385163194285
2020-09-30,322.2696445173644
2020-10-31,334.8191184357613
2020-11-30,347.80594065695266
2020-12-31,361.27621814608966
2021-01-31,375.02445499980615
2021-02-28,389.2093881310836
2021-03-31,403.8013137724749
2021-04-30,418.8958055182585
2021-05-31,434.21638097784415
2021-06-30,450.03828384082
2021-07-31,466.28262039753093
2021-08-31,482.8665513405198
2021-09-30,499.8120610697222
2021-10-31,517.2707651860909
2021-11-30,535.072703962601
2021-12-31,553.2132212785107
2022-01-31,571.9248189803919
2022-02-28,590.8648125708539
2022-03-31,610.2426107546157
2022-04-30,630.1354594654442
2022-05-31,650.2304471480069
2022-06-30,670.901192989734
2022-07-31,691.8211193200946
2022-08-31,713.2816169620748
2022-09-30,735.0605531036261
2022-10-31,757.3028989077484
2022-11-30,779.8086695744033
2022-12-31,802.8969194939913
2023-01-31,826.2500953189111
2023-02-28,850.1453481421139
2023-03-31,874.2047531665245
2023-04-30,898.8386006231036
2023-05-31,923.8138792570079
2023-06-30,949.3359780389252
2023-07-31,975.0376953445959
2023-08-31,1001.3216503105918
2023-09-30,1027.9362638082614
2023-10-31,1054.8982114443875
2023-11-30,1082.2449994965314
2023-12-31,1110.0441925829423
