indice,Valor
2014-01-31,124.86729884060003
2014-02-28,125.41229723516423
2014-03-31,189.15656756801073
2014-04-30,209.5701154167397
2014-05-31,227.2698060891596
2014-06-30,236.00817028043596
2014-07-31,242.31233221615878
2014-08-31,243.46653695720966
2014-09-30,244.51807659544193
2014-10-31,246.2417848582816
2014-11-30,247.51159769616663
2014-12-31,247.08125298845172
2015-01-31,247.70226133999574
2015-02-28,250.15405947210402
2015-03-31,249.66531010165116
2015-04-30,248.69256296459986
2015-05-31,251.10798261751165
2015-06-30,250.2204904340146
2015-07-31,250.7921153980228
2015-08-31,251.1746381004334
2015-09-30,249.53785536407412
2015-10-31,250.87293699769305
2015-11-30,251.57518931695833
2015-12-31,252.7275346769236
2016-01-31,253.07687284021446
2016-02-29,251.03641198873382
2016-03-31,250.818919290949
2016-04-30,252.32878583673676
2016-05-31,249.9693291549891
2016-06-30,249.70230160036786
2016-07-31,250.03794991708037
2016-08-31,251.24391573545992
2016-09-30,254.36044283035866
2016-10-31,252.79361577572027
2016-11-30,251.5849770087412
2016-12-31,251.32095265541233
2017-01-31,251.1768783637694
2017-02-28,250.57123954346756
2017-03-31,249.64945052769875
2017-04-30,248.17275411756108
2017-05-31,248.37003065699275
2017-06-30,248.48024397046908
2017-07-31,247.3831031313917
2017-08-31,248.79297534782626
2017-09-30,249.26554275029676
2017-10-31,250.41619817661456
2017-11-30,250.32302774684402
2017-12-31,249.18222184359573
2018-01-31,249.22298708880393
2018-02-28,248.83034828966618
2018-03-31,250.34548445891272
2018-04-30,251.69479041757063
2018-05-31,248.4696781246484
2018-06-30,247.81196128278827
2018-07-31,248.96926640404018
2018-08-31,248.18902514325356
2018-09-30,248.076703848394
2018-10-31,247.99171899270505
2018-11-30,248.16151793367206
2018-12-31,248.3840226765788
2019-01-31,248.89281348882338
2019-02-28,249.65002945258365
2019-03-31,249.25665157711896
2019-04-30,250.75034428976716
2019-05-31,250.02756933706172
2019-06-30,247.39508000165895
2019-07-31,247.93829054471004
2019-08-31,248.43797432687157
2019-09-30,249.4840291414748
2019-10-31,248.80351630571445
2019-11-30,249.97519130994561
2019-12-31,247.58512554229017
2020-01-31,247.44638285591728
2020-02-29,245.50485286551765
2020-03-31,247.43520719761
2020-04-30,249.1603436370222
2020-05-31,250.04262281553108
2020-06-30,249.5439315140057
2020-07-31,247.8261915010379
2020-08-31,248.7215507918548
2020-09-30,250.88617816793948
2020-10-31,249.71723537055357
2020-11-30,249.39831326220832
2020-12-31,249.64049429844624
2021-01-31,250.6784465074992
2021-02-28,251.24376675462892
2021-03-31,251.3828966109844
2021-04-30,249.40362192982172
2021-05-31,247.07771918326546
2021-06-30,248.67131835252195
2021-07-31,250.10900293613477
2021-08-31,249.72280949963064
2021-09-30,248.993030178102
2021-10-31,248.4360992620751
2021-11-30,248.33830128460602
2021-12-31,247.87675066147852
2022-01-31,247.3993324045671
2022-02-28,249.21705537054132
2022-03-31,251.48214232287782
2022-04-30,251.96009077785666
2022-05-31,251.57438143241848
2022-06-30,249.90262442755977
2022-07-31,249.60780679885383
2022-08-31,248.99338525095908
2022-09-30,249.12215448044063
2022-10-31,247.20511890991403
2022-11-30,248.4467594487604
2022-12-31,249.875377027178
2023-01-31,251.22164604800872
2023-02-28,253.12676647890441
2023-03-31,251.7346360316808
2023-04-30,251.56310174221775
2023-05-31,249.82537110180445
2023-06-30,248.75657611840757
2023-07-31,247.52135903094265
2023-08-31,248.6392971354147
2023-09-30,250.4649374637057
2023-10-31,249.04871596654112
2023-11-30,247.87182436739005
2023-12-31,246.8153565468124
