indice,Valor,Target
2014-01-31,578.7658180220575,138.9939754600416
2014-02-28,603.1283254424085,139.0846859686829
2014-03-31,636.4510401606007,139.20299648818906
2014-04-30,670.5629054291037,139.31785853741593
2014-05-31,670.9066663178087,139.31898606798038
2014-06-30,608.0817532991828,139.10268053829802
2014-07-31,666.282284372697,139.3037695485314
2014-08-31,646.3503803028608,139.23695183045325
2014-09-30,604.2856146973612,139.08890330799946
2014-10-31,631.4573901407636,139.1856670240326
2014-11-30,691.1033831093156,139.3842367379443
2014-12-31,655.2536450451267,139.26704929104227
2015-01-31,578.7658180220575,138.9939754600416
2015-02-28,603.1283254424085,139.0846859686829
2015-03-31,636.4510401606007,139.20299648818906
2015-04-30,670.5629054291037,139.31785853741593
2015-05-31,670.9066663178087,139.31898606798038
2015-06-30,608.0817532991828,139.10268053829802
2015-07-31,666.282284372697,139.3037695485314
2015-08-31,646.3503803028608,139.23695183045325
2015-09-30,604.2856146973612,139.08890330799946
2015-10-31,631.4573901407636,139.1856670240326
2015-11-30,691.1033831093156,139.3842367379443
2015-12-31,655.2536450451267,139.26704929104227
2016-01-31,578.7658180220575,138.9939754600416
2016-02-29,603.1283254424085,139.0846859686829
2016-03-31,636.4510401606007,139.20299648818906
2016-04-30,670.5629054291037,139.31785853741593
2016-05-31,670.9066663178087,139.31898606798038
2016-06-30,608.0817532991828,139.10268053829802
2016-07-31,666.282284372697,139.3037695485314
2016-08-31,646.3503803028608,139.23695183045325
2016-09-30,604.2856146973612,139.08890330799946
2016-10-31,631.4573901407636,139.1856670240326
2016-11-30,691.1033831093156,139.3842367379443
2016-12-31,655.2536450451267,139.26704929104227
2017-01-31,578.7658180220575,138.9939754600416
2017-02-28,603.1283254424085,139.0846859686829
2017-03-31,636.4510401606007,139.20299648818906
2017-04-30,670.5629054291037,139.31785853741593
2017-05-31,670.9066663178087,139.31898606798038
2017-06-30,608.0817532991828,139.10268053829802
2017-07-31,666.282284372697,139.3037695485314
2017-08-31,646.3503803028608,139.23695183045325
2017-09-30,604.2856146973612,139.08890330799946
2017-10-31,631.4573901407636,139.1856670240326
2017-11-30,691.1033831093156,139.3842367379443
2017-12-31,655.2536450451267,139.26704929104227
2018-01-31,578.7658180220575,138.9939754600416
2018-02-28,603.1283254424085,139.0846859686829
2018-03-31,636.4510401606007,139.20299648818906
2018-04-30,670.5629054291037,139.31785853741593
2018-05-31,670.9066663178087,139.31898606798038
2018-06-30,608.0817532991828,139.10268053829802
2018-07-31,666.282284372697,139.3037695485314
2018-08-31,646.3503803028608,139.23695183045325
2018-09-30,604.2856146973612,139.08890330799946
2018-10-31,631.4573901407636,139.1856670240326
2018-11-30,691.1033831093156,139.3842367379443
2018-12-31,655.2536450451267,139.26704929104227
2019-01-31,578.7658180220575,138.9939754600416
2019-02-28,603.1283254424085,139.0846859686829
2019-03-31,636.4510401606007,139.20299648818906
2019-04-30,670.5629054291037,139.31785853741593
2019-05-31,670.9066663178087,139.31898606798038
2019-06-30,608.0817532991828,139.10268053829802
2019-07-31,666.282284372697,139.3037695485314
2019-08-31,646.3503803028608,139.23695183045325
2019-09-30,604.2856146973612,139.08890330799946
2019-10-31,631.4573901407636,139.1856670240326
2019-11-30,691.1033831093156,139.3842367379443
2019-12-31,655.2536450451267,139.26704929104227
2020-01-31,578.7658180220575,138.9939754600416
2020-02-29,603.1283254424085,139.0846859686829
2020-03-31,636.4510401606007,139.20299648818906
2020-04-30,670.5629054291037,139.31785853741593
2020-05-31,670.9066663178087,139.31898606798038
2020-06-30,608.0817532991828,139.10268053829802
2020-07-31,666.282284372697,139.3037695485314
2020-08-31,646.3503803028608,139.23695183045325
2020-09-30,604.2856146973612,139.08890330799946
2020-10-31,631.4573901407636,139.1856670240326
2020-11-30,691.1033831093156,139.3842367379443
2020-12-31,655.2536450451267,139.26704929104227
2021-01-31,578.7658180220575,138.9939754600416
2021-02-28,603.1283254424085,139.0846859686829
2021-03-31,636.4510401606007,139.20299648818906
2021-04-30,670.5629054291037,139.31785853741593
2021-05-31,670.9066663178087,139.31898606798038
2021-06-30,608.0817532991828,139.10268053829802
2021-07-31,666.282284372697,139.3037695485314
2021-08-31,646.3503803028608,139.23695183045325
2021-09-30,604.2856146973612,139.08890330799946
2021-10-31,631.4573901407636,139.1856670240326
2021-11-30,691.1033831093156,139.3842367379443
2021-12-31,655.2536450451267,139.26704929104227
