indice,A,B,C
2014-01-31,111.86122395116803,66.6912955896785,185.56900883201035
2014-02-28,106.2658806257163,67.06664557468541,184.51484545042044
2014-03-31,110.93107752515455,67.14736174153822,184.73758300413652
2014-04-30,108.83501131751288,67.00356715930577,187.0968650027095
2014-05-31,106.90679791876829,106.78117889645897,184.72754934453764
2014-06-30,108.97153713394582,107.43658227227714,185.60592366554405
2014-07-31,109.25456923105264,107.66950829424347,184.8137548462552
2014-08-31,107.34235582588063,107.5422029143356,188.53015636258556
2014-09-30,107.94477758814864,131.1313928079654,186.19229311692897
2014-10-31,110.48372828122179,131.5490268369568,185.13203716406989
2014-11-30,110.22401334843354,131.71901708096684,185.23276321679
2014-12-31,108.21547171836512,131.66036426897816,185.7566627352845
2015-01-31,111.86122395116803,145.84557596592123,188.41976865256532
2015-02-28,106.2658806257163,146.2003219862133,184.08244801200016
2015-03-31,110.93107752515455,146.3437570122637,186.47942449782119
2015-04-30,108.83501131751288,145.62275448531958,186.07682032664897
2015-05-31,106.90679791876829,154.1168771636492,184.35026759859323
2015-06-30,108.97153713394582,155.34705065923484,184.09013591535307
2015-07-31,109.25456923105264,154.61937491673496,185.05001633450408
2015-08-31,107.34235582588063,154.19803506294178,184.04929222624486
2015-09-30,107.94477758814864,159.13045515959334,185.2966930748354
2015-10-31,110.48372828122179,160.05764090455256,184.72053955191078
2015-11-30,110.22401334843354,159.34049029817635,185.29258303599485
2015-12-31,108.21547171836512,159.50757212412356,184.7297942143687
2016-01-31,111.86122395116803,162.61676182457518,184.13323768986245
2016-02-29,106.2658806257163,163.16026775624456,184.1025368627453
2016-03-31,110.93107752515455,162.30278673236347,184.27097667978282
2016-04-30,108.83501131751288,162.35317501263225,184.73720725496085
2016-05-31,106.90679791876829,164.57205577707163,185.35972790539788
2016-06-30,108.97153713394582,164.90749969979186,188.4184198498688
2016-07-31,109.25456923105264,164.2755980029094,184.5067827544252
2016-08-31,107.34235582588063,164.437508761112,184.57587223418386
2016-09-30,107.94477758814864,165.93504920484588,184.32590121788795
2016-10-31,110.48372828122179,166.1207092333913,185.1515009229598
2016-11-30,110.22401334843354,165.72188204326068,184.3855289333777
2016-12-31,108.21547171836512,165.53169677222402,184.0311551791957
2017-01-31,111.86122395116803,166.44730005057056,184.5231989575102
2017-02-28,106.2658806257163,166.73286488520293,185.48765596745525
2017-03-31,110.93107752515455,166.71291572627356,184.61774923383788
2017-04-30,108.83501131751288,165.9243019288635,185.47800668997002
2017-05-31,106.90679791876829,166.37938017886276,184.1212334805799
2017-06-30,108.97153713394582,167.55909653954467,187.94523264251205
2017-07-31,109.25456923105264,167.1773800733028,186.07610655228257
2017-08-31,107.34235582588063,166.8573442146288,184.06756894670653
2017-09-30,107.94477758814864,167.1482627523017,184.30063801571976
2017-10-31,110.48372828122179,168.04650730747727,185.1447488494396
2017-11-30,110.22401334843354,167.4438862229941,184.22483023008283
2017-12-31,108.21547171836512,167.46928408420894,187.46979664717577
2018-01-31,111.86122395116803,167.68628015146177,184.9682737455002
2018-02-28,106.2658806257163,168.61072777646166,192.43894112139722
2018-03-31,110.93107752515455,167.68417266737046,187.74074944907255
2018-04-30,108.83501131751288,167.3619232323717,184.3577019914544
2018-05-31,106.90679791876829,167.9158997984396,184.1198967817342
2018-06-30,108.97153713394582,168.36934544960425,184.45745479283391
2018-07-31,109.25456923105264,167.90115756442108,197.32365282630312
2018-08-31,107.34235582588063,166.4489080845272,184.4558582416636
2018-09-30,107.94477758814864,167.74924992828073,184.19240603076466
2018-10-31,110.48372828122179,168.30008022326075,184.52581316641053
2018-11-30,110.22401334843354,167.64680376572207,190.99839367755087
2018-12-31,108.21547171836512,167.09335003659402,184.271666960854
2019-01-31,111.86122395116803,167.48530178941883,184.10133069746473
2019-02-28,106.2658806257163,168.1242172376367,184.87368710111704
2019-03-31,110.93107752515455,167.25241279793792,184.68150131308573
2019-04-30,108.83501131751288,167.43821098944025,189.1567453883755
2019-05-31,106.90679791876829,167.65714321592762,188.38663980806507
2019-06-30,108.97153713394582,167.7362504602298,184.0609192941592
2019-07-31,109.25456923105264,167.48506882365456,188.1360951356367
2019-08-31,107.34235582588063,167.94922859154994,184.2620361997968
2019-09-30,107.94477758814864,167.8007439606033,184.31442063107872
2019-10-31,110.48372828122179,167.51851774569315,186.76452503292248
2019-11-30,110.22401334843354,167.47115429106177,184.02113639865857
2019-12-31,108.21547171836512,167.7309906290485,188.68454486723374
2020-01-31,111.86122395116803,167.7392690513561,186.5669723158762
2020-02-29,106.2658806257163,167.92071784940876,186.45686902096878
2020-03-31,110.93107752515455,167.48369616309662,187.7904836696761
2020-04-30,108.83501131751288,167.72656101067668,184.1964439681816
2020-05-31,106.90679791876829,167.73357643570242,188.33752798741122
2020-06-30,108.97153713394582,167.83166065392467,184.5369878690876
2020-07-31,109.25456923105264,167.44310954824405,186.44477657745247
2020-08-31,107.34235582588063,167.76894318138022,185.6757575956876
2020-09-30,107.94477758814864,167.78825842264487,184.84970066203158
2020-10-31,110.48372828122179,167.15183147028765,184.25698641591111
2020-11-30,110.22401334843354,166.94611836201418,184.03498646615031
