indice,Valor
2014-01-31,19.895719184490225
2014-02-28,19.846873558977222
2014-03-31,19.72836120965515
2014-04-30,19.41585037305817
2014-05-31,19.33282691196279
2014-06-30,19.237337641259852
2014-07-31,19.119618719479305
2014-08-31,18.95014429908156
2014-09-30,18.718999154187692
2014-10-31,18.576705625689627
2014-11-30,18.46511193343984
2014-12-31,18.227774400922076
2015-01-31,18.090554202156426
2015-02-28,18.098879078828507
2015-03-31,17.85383127957044
2015-04-30,17.693483510858783
2015-05-31,17.52548288665879
2015-06-30,17.30690701812436
2015-07-31,17.29600551347801
2015-08-31,17.118374248511564
2015-09-30,16.97278311118285
2015-10-31,16.751183495240312
2015-11-30,16.72494570994609
2015-12-31,16.57153754702517
2016-01-31,16.27762526959874
2016-02-29,16.110914372111885
2016-03-31,16.008133352171274
2016-04-30,15.862228358524318
2016-05-31,15.686241395264283
2016-06-30,15.567894469207026
2016-07-31,15.458239957169466
2016-08-31,15.259060005932847
2016-09-30,15.158017083006678
2016-10-31,15.032312746134236
2016-11-30,14.853830811617817
2016-12-31,14.701736248384815
2017-01-31,14.527921500437012
2017-02-28,14.39151213584593
2017-03-31,14.21617028110576
2017-04-30,14.08089415945423
2017-05-31,13.968161074564449
2017-06-30,13.867329379249718
2017-07-31,13.672354374310553
2017-08-31,13.574738236510319
2017-09-30,13.292803638599485
2017-10-31,13.278374874678109
2017-11-30,12.953814751228203
2017-12-31,12.877233583760367
2018-01-31,12.679107481286364
2018-02-28,12.519160729141493
2018-03-31,12.407799653659268
2018-04-30,12.270673738247009
2018-05-31,12.205456954322061
2018-06-30,12.011831431206582
2018-07-31,11.899040200920796
2018-08-31,11.654266422094851
2018-09-30,11.52989951330192
2018-10-31,11.447127290875072
2018-11-30,11.239442348506941
2018-12-31,11.000870877674476
2019-01-31,10.900619952084414
2019-02-28,10.737821705831491
2019-03-31,10.58069408037093
2019-04-30,10.498868786626169
2019-05-31,10.276836199393752
2019-06-30,10.294122660748029
2019-07-31,10.107191195780336
2019-08-31,9.847351380776754
2019-09-30,9.678170795826523
2019-10-31,9.634848147502971
2019-11-30,9.532020820765176
2019-12-31,9.286914534840227
2020-01-31,9.246297748477957
2020-02-29,9.013165778295146
2020-03-31,8.832480503103241
2020-04-30,8.775370656853907
2020-05-31,8.522509938759715
2020-06-30,8.416450307092676
2020-07-31,8.22192454346414
2020-08-31,8.053306470526339
2020-09-30,8.046173640550258
2020-10-31,7.835853521956508
2020-11-30,7.5909676517841955
2020-12-31,7.4793953389996926
2021-01-31,7.444437071414149
2021-02-28,7.144474130073036
2021-03-31,6.975033653412829
2021-04-30,6.837927827722558
2021-05-31,6.786305445715394
2021-06-30,6.599046090685457
2021-07-31,6.437121780323377
2021-08-31,6.356770548837096
2021-09-30,6.188696756340805
2021-10-31,6.087733380369542
2021-11-30,5.771775292703918
2021-12-31,5.76559544886831
