indice,Valor,Target
2014-01-31,250.34209066313971,31210.410133464262
2014-02-28,250.68268627382864,31295.563255594483
2014-03-31,249.28179457260944,30946.065655384024
2014-04-30,249.30812792788905,30952.6172614904
2014-05-31,250.0144146614928,31128.596561933686
2014-06-30,249.89946506437164,31099.921587197365
2014-07-31,399.4247874784504,79570.36803236342
2014-08-31,399.8026660555474,79721.184559534
2014-09-30,398.6145154903638,79247.45872206354
2014-10-31,429.4878063180177,92015.14398477254
2014-11-30,430.76218059731,92562.64702617611
2014-12-31,430.26839599628585,92350.31209861019
2015-01-31,495.8359826914311,122678.74287444288
2015-02-28,496.7416562909349,123127.76571918518
2015-03-31,495.21519311896986,122371.43615136982
2015-04-30,520.8502896358099,135382.08696203562
2015-05-31,521.4251427255324,135681.37716180814
2015-06-30,520.2480076699072,135068.87073841898
2015-07-31,552.3737895357536,152282.21478827664
2015-08-31,553.9394405845155,153147.48219725073
2015-09-30,552.824394708975,152530.9934953178
2015-10-31,568.5939843834332,161365.2625463222
2015-11-30,569.3356002595297,161786.8450613097
2015-12-31,567.5658816414996,160781.7320609256
2016-01-31,585.4417072405416,171078.27543473977
2016-02-29,584.3654076022702,170449.2820972826
2016-03-31,584.3065393061935,170414.91266833703
2016-04-30,595.1673174437398,176814.4842178668
2016-05-31,594.2030773773215,176241.5470436509
2016-06-30,592.5491895099154,175260.9963996739
2016-07-31,603.3074984082532,181688.3150686081
2016-08-31,602.6203796911461,181274.350819705
2016-09-30,601.9136278351486,180849.05087291735
2016-10-31,608.491923031677,184826.9642358783
2016-11-30,608.7805151495716,185002.46755531407
2016-12-31,608.4546498252963,184804.30312209934
2017-01-31,612.5723637671354,187316.16424374425
2017-02-28,612.9229041857508,187530.78178565463
2017-03-31,613.1954778590804,187697.74929448342
2017-04-30,615.7536746735103,189268.41709962883
2017-05-31,200.37615223786744,20175.48926894545
2017-06-30,200.6667279784555,20233.901222778954
2017-07-31,201.0965131564384,20320.452058417017
2017-08-31,201.32074072928063,20365.680694257757
2017-09-30,201.58096667136277,20418.233545416217
2017-10-31,202.0728277656417,20517.75027448417
2017-11-30,202.21927091875003,20547.426400914785
2017-12-31,202.5214277251233,20608.72505777373
2018-01-31,202.85596399450745,20676.699046067704
2018-02-28,203.12180983900896,20730.795721056762
2018-03-31,203.4006569081247,20787.613943782388
2018-04-30,203.62140853547663,20832.649711253478
2018-05-31,204.05134473057848,20920.501315543977
2018-06-30,204.2213653950988,20955.293724616775
2018-07-31,204.50008795512736,21012.393030804975
2018-08-31,204.876967688838,21089.724428531004
2018-09-30,205.2801410388365,21172.60822298172
2018-10-31,205.4933927666516,21216.513931757996
2018-11-30,205.70727795348216,21260.595740492325
2018-12-31,206.2508174307821,21372.825254148294
2019-01-31,206.34121424646648,21391.518955476324
2019-02-28,206.62349215007683,21449.945500221467
2019-03-31,207.12538898183652,21554.02607492946
2019-04-30,207.31590385529407,21593.599947596413
2019-05-31,207.5454996546314,21641.33996327262
2019-06-30,207.97650819068411,21731.10223369019
2019-07-31,208.12223436508356,21761.493335739924
2019-08-31,208.4176511504074,21823.167481101664
2019-09-30,208.7899740769124,21901.02162455733
2019-10-31,209.0462996355192,21954.700845469397
2019-11-30,209.52095264901715,22054.27527580035
2019-12-31,209.7170783383812,22095.485012562553
2020-01-31,210.06282277325525,22168.22616712065
2020-02-29,210.4531103373245,22250.4823804957
2020-03-31,210.50249615136323,22260.901691053026
2020-04-30,211.09039761021683,22385.123180424824
2020-05-31,211.1918791963421,22406.600858839345
2020-06-30,211.4527839101956,22461.866303641033
2020-07-31,211.8165136294954,22539.025979891852
2020-08-31,212.199718178091,22620.460056519667
2020-09-30,212.3164381652295,22645.293176667474
2020-10-31,212.7818810642381,22744.4553951499
2020-11-30,213.14349260027828,22821.64596522258
2020-12-31,213.49000525462048,22895.73617443625
2021-01-31,213.50449342487056,22898.836603017735
2021-02-28,213.8209562744706,22966.61114920177
2021-03-31,214.35851185127373,23081.965057471967
2021-04-30,214.4009346677964,23091.080860546248
2021-05-31,214.95616564399452,23210.554657006203
2021-06-30,215.055097470611,23231.875022782304
2021-07-31,215.55154309005607,23339.009635797178
2021-08-31,215.61844498851767,23353.46613212747
2021-09-30,215.90808891685268,23416.10547432221
2021-10-31,216.41018297722653,23524.888739606948
2021-11-30,216.6793853239504,23583.317704844463
2021-12-31,217.0819821395492,23670.834475887557
2022-01-31,217.2510048016337,23707.625046060555
2022-02-28,217.6803192294172,23801.200849525198
2022-03-31,217.8896319941898,23846.890681278826
2022-04-30,218.17806500538111,23909.923057248845
2022-05-31,218.54992525040456,23991.30987610391
2022-06-30,218.89298043087788,24066.514931171783
2022-07-31,219.1864188212365,24130.936307249864
2022-08-31,219.4986903014264,24199.586867171463
2022-09-30,219.7734218177076,24260.06517964087
2022-10-31,220.0861549533347,24329.000878548293
2022-11-30,220.13736982154344,24340.299480884263
2022-12-31,220.66142447929255,24456.062838854912
2023-01-31,220.7212375907939,24469.29298060124
2023-02-28,221.17934007696545,24570.73990847945
2023-03-31,221.5998674662649,24664.050564266217
2023-04-30,221.89711972514647,24730.114431020567
2023-05-31,221.90382668993067,24731.60606316236
2023-06-30,222.2126254304445,24800.331763060734
2023-07-31,222.5736915634719,24880.810933877496
2023-08-31,222.8195107535649,24935.676941605798
2023-09-30,223.31319302841092,25046.047686786365
2023-10-31,223.52565322206516,25093.621650786496
2023-11-30,223.91620939499848,25181.1925196099
2023-12-31,224.2303080953827,25251.730688322816
