indice,Valor,Target
2014-01-31,689.2286157424619,237173.42807126386
2014-02-28,603.8800024440446,182637.4686771317
2014-03-31,630.0687886381888,198808.37360231642
2014-04-30,666.1489621239783,221544.14538836476
2014-05-31,659.0445362653679,216840.32812248424
2014-06-30,599.6369695611121,180082.0661169976
2014-07-31,639.1108587270969,204550.90030080717
2014-08-31,657.5094962503102,215830.6140815432
2014-09-30,662.2512292843593,218957.21972968034
2014-10-31,671.5201031678824,225133.8644277178
2014-11-30,650.0395763635945,210950.70563129892
2014-12-31,632.214999073581,200164.0100263408
2015-01-31,689.2286157424619,237173.42807126386
2015-02-28,603.8800024440446,182637.4686771317
2015-03-31,630.0687886381888,198808.37360231642
2015-04-30,666.1489621239783,221544.14538836476
2015-05-31,659.0445362653679,216840.32812248424
2015-06-30,599.6369695611121,180082.0661169976
2015-07-31,639.1108587270969,204550.90030080717
2015-08-31,657.5094962503102,215830.6140815432
2015-09-30,662.2512292843593,218957.21972968034
2015-10-31,671.5201031678824,225133.8644277178
2015-11-30,650.0395763635945,210950.70563129892
2015-12-31,632.214999073581,200164.0100263408
2016-01-31,689.2286157424619,237173.42807126386
2016-02-29,603.8800024440446,182637.4686771317
2016-03-31,630.0687886381888,198808.37360231642
2016-04-30,666.1489621239783,221544.14538836476
2016-05-31,659.0445362653679,216840.32812248424
2016-06-30,599.6369695611121,180082.0661169976
2016-07-31,639.1108587270969,204550.90030080717
2016-08-31,657.5094962503102,215830.6140815432
2016-09-30,662.2512292843593,218957.21972968034
2016-10-31,671.5201031678824,225133.8644277178
2016-11-30,650.0395763635945,210950.70563129892
2016-12-31,632.214999073581,200164.0100263408
2017-01-31,689.2286157424619,237173.42807126386
2017-02-28,603.8800024440446,182637.4686771317
2017-03-31,630.0687886381888,198808.37360231642
2017-04-30,666.1489621239783,221544.14538836476
2017-05-31,659.0445362653679,216840.32812248424
2017-06-30,599.6369695611121,180082.0661169976
2017-07-31,639.1108587270969,204550.90030080717
2017-08-31,657.5094962503102,215830.6140815432
2017-09-30,662.2512292843593,218957.21972968034
2017-10-31,671.5201031678824,225133.8644277178
2017-11-30,650.0395763635945,210950.70563129892
2017-12-31,632.214999073581,200164.0100263408
2018-01-31,689.2286157424619,237173.42807126386
2018-02-28,603.8800024440446,182637.4686771317
2018-03-31,630.0687886381888,198808.37360231642
2018-04-30,666.1489621239783,221544.14538836476
2018-05-31,659.0445362653679,216840.32812248424
2018-06-30,599.6369695611121,180082.0661169976
2018-07-31,639.1108587270969,204550.90030080717
2018-08-31,657.5094962503102,215830.6140815432
2018-09-30,662.2512292843593,218957.21972968034
2018-10-31,671.5201031678824,225133.8644277178
2018-11-30,650.0395763635945,210950.70563129892
2018-12-31,632.214999073581,200164.0100263408
2019-01-31,689.2286157424619,237173.42807126386
2019-02-28,603.8800024440446,182637.4686771317
2019-03-31,630.0687886381888,198808.37360231642
2019-04-30,666.1489621239783,221544.14538836476
2019-05-31,659.0445362653679,216840.32812248424
2019-06-30,599.6369695611121,180082.0661169976
2019-07-31,639.1108587270969,204550.90030080717
2019-08-31,657.5094962503102,215830.6140815432
2019-09-30,662.2512292843593,218957.21972968034
2019-10-31,671.5201031678824,225133.8644277178
2019-11-30,650.0395763635945,210950.70563129892
2019-12-31,632.214999073581,200164.0100263408
2020-01-31,689.2286157424619,237173.42807126386
2020-02-29,603.8800024440446,182637.4686771317
2020-03-31,630.0687886381888,198808.37360231642
2020-04-30,666.1489621239783,221544.14538836476
2020-05-31,659.0445362653679,216840.32812248424
2020-06-30,599.6369695611121,180082.0661169976
2020-07-31,639.1108587270969,204550.90030080717
2020-08-31,657.5094962503102,215830.6140815432
2020-09-30,662.2512292843593,218957.21972968034
2020-10-31,671.5201031678824,225133.8644277178
2020-11-30,650.0395763635945,210950.70563129892
2020-12-31,632.214999073581,200164.0100263408
2021-01-31,689.2286157424619,237173.42807126386
2021-02-28,603.8800024440446,182637.4686771317
2021-03-31,630.0687886381888,198808.37360231642
2021-04-30,666.1489621239783,221544.14538836476
2021-05-31,659.0445362653679,216840.32812248424
2021-06-30,599.6369695611121,180082.0661169976
2021-07-31,639.1108587270969,204550.90030080717
2021-08-31,657.5094962503102,215830.6140815432
2021-09-30,662.2512292843593,218957.21972968034
2021-10-31,671.5201031678824,225133.8644277178
2021-11-30,650.0395763635945,210950.70563129892
2021-12-31,632.214999073581,200164.0100263408
