indice,A,B,C,D
2014-06-30,153.70616310815214,194.8488576713564,139.1277514134253,5.698272712971125
2014-07-31,153.1657318735332,194.49134483393365,136.72298310728203,5.835409333759873
2014-08-31,152.21586855914677,194.4647695583816,134.7186697649556,5.708411927402326
2014-09-30,153.1881910005263,194.71187259392767,133.11479390998502,5.490987668025841
2014-10-31,155.2040046938957,194.84106753602643,131.9113380659094,5.53006369925973
2014-11-30,155.23841530235862,194.46562468933277,131.10828475626775,5.352176474535708
2014-12-31,154.89529767466493,194.3408651405418,130.7056165045991,5.093878789147532
2015-01-31,154.8688015985164,195.01180873054184,130.7033158344426,5.434968705654273
2015-02-28,154.98867576633126,195.00323980385642,131.10136526933724,6.13195556042215
2015-03-31,153.87730392188612,195.17314903979977,131.89974733282207,7.271273369316721
2015-04-30,153.36518241441416,195.2721059046685,133.0984445484362,8.077827099088315
2015-05-31,153.88868874766533,195.41054746455336,134.69743943971858,8.498692419526511
2015-06-30,154.86296760715308,195.2933073500974,136.6967145302084,8.821420834576044
2015-07-31,154.97949179075184,194.67793038355236,139.0962523434446,9.374063232392906
2015-08-31,155.36246120441191,194.99860371315586,141.89603540296636,10.312540320117295
2015-09-30,154.9503311749616,194.82472836454943,145.0960462323126,11.505994005680472
2015-10-31,153.7939633081332,194.520397406721,148.69626735502246,12.562696058061173
2015-11-30,152.76297968114315,194.47719721099256,152.696681294635,13.574280727523414
2015-12-31,152.51938684082032,194.6822421921277,157.09727057468925,14.554278143016653
2016-01-31,152.2638309197931,194.82483201537192,161.89801771872428,15.518280232910337
2016-02-29,155.59207693820213,194.50457743190927,167.0989052502791,16.875905050492438
2016-03-31,155.7510603059983,194.3268266382407,172.6999156928928,17.7836051819431
2016-04-30,155.26303014378405,195.01284842524714,178.70103157010445,18.78016724196517
2016-05-31,155.88489895672961,194.98625927522622,185.10223540545311,19.856619995746062
2016-06-30,155.94298092267522,195.17505323177943,191.9035097224778,20.612888514142593
2016-07-31,156.00526296355324,195.32907156751006,199.10483704471758,21.82267600297959
2016-08-31,152.27492783160145,195.3363596745788,206.7061998957116,22.819450615792068
2016-09-30,152.07856130290205,195.3294917720805,214.70758079899872,24.078969981530502
2016-10-31,153.39931051889138,194.67522328376302,223.10896227811818,25.04726567101356
2016-11-30,152.86399847676242,194.98646458498217,231.910326856609,26.23254153722391
2016-12-31,152.32371211113545,194.84405720431585,241.11165705801014,27.160474350015402
2017-01-31,152.686875832757,194.49107799389708,250.71293540586078,28.406404832565176
2017-02-28,153.9609973241554,194.5114577583225,260.7141444236999,29.318026678051183
2017-03-31,153.9355449799468,194.66562404115015,271.1152666350666,30.176500097816405
2017-04-30,152.98934396976688,194.8173164644738,281.91628456349986,31.760315850902828
2017-05-31,153.79399141159604,194.5219887120459,293.11718073253877,33.070600852128386
2017-06-30,153.5821447962717,194.31491307738716,304.7179376657225,34.08371724009558
2017-07-31,153.34285346195065,195.01660726973955,316.7185378865899,34.841053285774194
2017-08-31,152.2772145288184,194.98086029060073,329.1189639186802,35.93570220252323
2017-09-30,154.339180906249,195.18662998720256,341.91919828553245,37.0727637509466
2017-10-31,155.3034814223487,195.30831671030296,355.1192235106855,38.20522210268857
2017-11-30,154.55012024371635,195.3606120193342,368.71902379000335,39.43379987012094
2017-12-31,154.78138537427105,195.31733258695,382.71859168097353,40.01363949805911
2018-01-31,155.4481782531255,194.67225330557486,397.11792977503205,41.06840004103942
2018-02-28,155.70213083781132,194.99772135116032,411.9170506975635,42.336630240867215
2018-03-31,154.2816815522589,194.83376564558444,427.11597710790073,43.26494938710391
2018-04-30,152.9256317446605,194.51296657143283,442.7147416993255,44.4865582625496
2018-05-31,153.18763175114773,194.46231246215984,458.7133855267428,45.807903685637676
2018-06-30,153.37853492800835,194.69364660177334,475.1119513173829,46.905895232311174
2018-07-31,154.33309952730266,194.8550066918641,491.9104817984756,48.50115000959881
2018-08-31,153.83845149322846,194.46164207197648,509.1090196972511,49.96023960289315
2018-09-30,153.44583184438318,194.34075575555605,526.7076077409392,51.19179231017652
2018-10-31,155.0297218796915,195.01364659903962,544.7062886567701,52.83059951803909
2018-11-30,157.3360686544128,195.00283430139078,563.1051029651381,54.53020128773716
2018-12-31,157.71061937535015,195.171983166794,581.9040801522605,55.88428539373813
2019-01-31,156.437325180736,195.2724031623261,601.1032364633411,57.12628454994598
2019-02-28,156.87061765242163,195.41114126922193,620.7025749025712,58.83579673963203
2019-03-31,158.01203076088873,195.29294372009883,640.7020852331289,60.168079759182454
2019-04-30,158.2272735137148,194.67802590607752,661.1017439771794,61.14361897080451
2019-05-31,155.83969922370855,194.99858022156153,681.9015166227101,62.290256340084476
2019-06-30,156.48681150065713,194.82472992796076,703.1013664508737,63.36376898939193
2019-07-31,157.31445870453973,194.5204053324992,724.701256742822,64.46793768291973
2019-08-31,157.4742856290072,194.4771881757541,746.7011507797075,65.83522445435322
2019-09-30,157.42237802482435,194.6822466355894,769.101011842682,67.1329263476772
2019-10-31,155.93209734914612,194.82483091697733,791.9008171784271,68.42533915376437
2019-11-30,155.6093454741667,194.50457767424894,815.1006138612673,69.39162581188481
2019-12-31,154.49745933159952,194.32682665253523,838.7005327587012,70.74235176976039
2020-01-31,153.178129070314,195.01284828429553,862.7007885313996,71.96716331793438
2020-02-29,152.57333244927625,194.98625939757696,887.1016796332065,73.18738564400857
2020-03-31,152.52471350261268,195.17505323504386,911.9035883111386,74.88454344985239
2020-04-30,152.33868905876992,195.32907150458382,937.106966639857,76.65249621529149
2020-05-31,152.80245745531388,195.3363597102507,962.7122806595518,78.2583175642466
2020-06-30,152.64619474680046,195.32949176272993,988.7199964104124,79.38055810692069
2020-07-31,152.60977988728055,194.675223286038,1015.1305799326288,81.03823389914042
2020-08-31,152.7811769324518,194.98646458487337,1041.9444972663912,82.41068711636244
2020-09-30,151.84445258398628,194.84405720349855,1069.1606326036124,83.96551103858828
2020-10-31,153.07161956255035,194.49107799479557,1096.7699608948235,85.26691968460284
2020-11-30,153.12323258574452,194.51145775789294,1124.7539660008972,87.40758388813073
2020-12-31,153.18973166041863,194.66562404125435,1153.1093404209475,88.85969658166469
2021-01-31,154.57576446102496,194.81731646445812,1181.9467842039387,90.33833709808412
2021-02-28,154.5488512198129,194.52198871201833,1211.1165649107068,92.15663297605249
2021-03-31,155.11034306073967,194.31491307742272,1240.7169310493719,93.57818871524937
2021-04-30,154.4391353188025,195.016607269731,1270.6829143716488,95.12565647730311
2021-05-31,154.14874513944042,194.98086029058788,1301.1224964123928,96.44712094404245
2021-06-30,154.16492580620613,195.18662998720947,1331.8975287382625,98.03562753995514
2021-07-31,154.55516571966294,195.3083167103092,1158.0584809810164,99.68187593952656
2021-08-31,154.40956022687897,195.36061201932822,979.6565130115727,101.76015798861317
2021-09-30,154.05382832205666,195.3173325869516,795.8483080614536,103.57289754585464
2021-10-31,153.70219967177596,194.67225330557446,607.3838403786289,105.21007512181099
2021-11-30,153.91853559946722,194.9977213511604,413.30845734678604,106.53923671887863
2021-12-31,153.76199644250391,194.83376564558444,213.37849341280955,108.14057717715262
2022-01-31,152.46551314377425,194.5129665714328,213.27696467395663,110.05572790831462
2022-02-28,152.81629585617608,194.46231246215987,212.87399623995853,111.68477234756358
2022-03-31,152.94849286199508,194.69364660177334,212.84058817268416,113.33492923324285
2022-04-30,154.58395679711103,194.85500669186413,212.62207783615747,115.42489363145349
2022-05-31,154.7264169013006,194.46164207197648,212.52665586048275,117.08150890007698
2022-06-30,154.989059404992,194.34075575555605,212.66516399745524,118.31684412852258
2022-07-31,154.4518972110541,195.01364659903962,212.51644987275992,120.1486729117399
2022-08-31,154.38057177976182,195.00283430139078,212.64493247143946,121.81998833188023
2022-09-30,154.66249807572743,195.171983166794,212.15170535175253,123.9210229353112
2022-10-31,153.8994323376571,195.2724031623261,211.54651797154722,126.10482306013716
2022-11-30,153.7698566616747,195.41114126922193,211.64310570664088,128.0061285420585
2022-12-31,153.82404816478459,195.29294372009883,211.15257845478072,129.6295061094062
2023-01-31,153.81884984466808,194.67802590607752,211.68176313329548,131.34248875478042
2023-02-28,153.60064206286026,194.9985802215615,211.82934809808035,133.35385421602356
2023-03-31,153.1098985590614,194.82472992796082,212.8345080820054,135.36408689872175
2023-04-30,153.41618876694847,194.52040533249905,213.6661545983291,136.9825199638489
2023-05-31,153.18885528698786,194.47718817575412,212.83353574812023,138.96497136032175
2023-06-30,154.18192609941448,194.68224663558973,213.0004986570617,141.18282813883073
2023-07-31,155.33135319204837,194.82483091697694,212.83055162137177,143.0532889352727
2023-08-31,155.99789186920478,194.50457767424902,212.67755845351175,145.1927970468563
2023-09-30,157.28051824674117,194.3268266525359,212.47777677103622,147.0473920743815
2023-10-31,156.51128623195788,195.01284828429257,212.18884024140505,148.94047005298464
2023-11-30,156.14154385473955,194.98625939758907,212.98932058998244,150.66707996660386
2023-12-31,157.91440599349815,195.17505323501948,214.00207669565597,152.60888454482662
2024-01-31,157.31392223384518,195.32907150460426,213.83546944060745,154.64208704967498
2024-02-29,157.13410875634142,195.3363597102598,213.82278155762455,156.90920439825052
2024-03-31,155.71880175228688,195.32949176264844,214.02185935612226,159.12179055800786
2024-04-30,155.0859740067898,194.67522328635997,212.9781022493025,161.21211232933442
2024-05-31,155.14967981194977,194.98646458426185,212.84407329781945,163.43299095689835
2024-06-30,152.0903420690362,194.84405720380153,212.49713710034408,165.19807162972634
2024-07-31,151.67119946325883,194.49107799606702,212.00062688656934,167.40868844039414
2024-08-31,151.32923721817878,194.5114577560205,211.83422411642542,169.89211209903044
2024-09-30,151.92169558674348,194.66562404014272,210.9948803280055,172.2948727406243
2024-10-31,153.1897842798133,194.8173164676904,211.85401519272216,174.34606887221176
2024-11-30,156.18574427113208,194.52198871114578,211.45693772700838,176.66034763375004
2024-12-31,156.04982811380677,194.31491307391082,211.2123313894315,178.97838091095173
2025-01-31,155.89148454044863,195.01660728388822,211.96684424244606,181.1900688491538
2025-02-28,155.96361390418792,194.98086023146894,212.03204260140424,183.56523908761983
