indice,A,B,C,Target
2014-01-31,106.90768557133684,69.3764319037146,138.43161874172273,57267.739600993205
2014-02-28,113.52150748045068,71.59866944976861,128.1125748786604,64546.69157208599
2014-03-31,111.3998331767803,69.58041060281639,111.88877017262712,62144.53299696156
2014-04-30,113.37998481044336,70.76808581014433,92.86689054233794,64350.93403608945
2014-05-31,105.75430362663248,86.61895597804065,88.46573899334199,55990.483342031934
2014-06-30,108.58412334147584,88.82058860378771,76.1189502757888,59010.731685552906
2014-07-31,109.51285750210847,86.40490885811514,68.13514754486629,60015.62876097172
2014-08-31,110.81642752840672,88.49832408499019,61.226033523101066,61444.69714985643
2014-09-30,108.46303225439524,91.77626595468293,56.077901004504895,58859.14731520082
2014-10-31,110.1209559234914,94.06400906635425,49.88619927113686,60664.834964796624
2014-11-30,108.70852428667486,90.85677053377437,45.23582836811641,59114.91495403549
2014-12-31,112.21439149970575,91.50497784082556,36.733051073425735,62979.015775825865
2015-01-31,110.16641466725316,93.15828083886409,32.066444929765886,60697.12384815167
2015-02-28,113.69746597787017,95.62733413312888,31.898513990147507,64649.22552813053
2015-03-31,104.80339487858988,92.3948964898062,24.7873560670359,54925.440959477935
2015-04-30,108.1184328708389,91.25207350122253,24.31071803432366,58454.23384740278
2015-05-31,108.16941416250818,93.54293935952752,20.22321677403001,58505.1803357737
2015-06-30,110.10656821755848,93.41041280450318,19.476321203378298,60618.610133142065
2015-07-31,108.63462430302896,93.01487091787138,15.221307247931152,59004.49825701833
2015-08-31,113.6194999746158,92.22150785964251,14.43640831132839,64543.29350721063
2015-09-30,106.48224863668835,93.1640629103382,12.522864919808049,56686.73179032244
2015-10-31,116.08891749160864,93.54666366261156,10.981595169226289,67376.01157548322
2015-11-30,106.21059002215245,93.22114263603773,10.485152128415672,56395.79241820403
2015-12-31,110.13931055868235,92.5644676476271,8.954080891935993,60644.1811112041
2016-01-31,108.92956807123416,91.16405841579086,7.477229315010318,59317.68058735085
2016-02-29,108.95747265138104,92.7807300941131,6.66937705877076,59347.202654067485
2016-03-31,109.817951378879,92.98925974074696,6.128430263898723,60287.91071953376
2016-04-30,112.0134775432136,92.9930813873141,5.827352541753797,62722.79300877503
2016-05-31,108.0134306126263,90.84622319572472,4.641320194411917,58321.11061084915
2016-06-30,102.28961931210588,93.28732892485073,4.689166040116429,52302.37752396342
2016-07-31,106.90768557133684,91.68904094933347,3.79295305669048,57131.98551270661
2016-08-31,113.52150748045068,94.20368225342683,3.454105658755344,64420.93557174662
2016-09-30,111.3998331767803,91.35029524714042,3.0202533103289877,62034.57560632329
2016-10-31,113.37998481044336,94.4047032456046,2.7347521618964974,64259.649166666015
2016-11-30,105.75430362663248,92.12004640312944,2.342855478752147,55904.1141629339
2016-12-31,108.58412334147584,94.42886497301448,2.219230187789229,58936.58705217426
2017-01-31,109.51285750210847,92.68538113256984,1.7591783722465957,59948.972126720626
2017-02-28,110.81642752840672,93.53409956702642,1.6038246863930556,61384.85357119525
2017-03-31,108.46303225439524,92.70478840602809,1.5478089114646316,58804.57695749696
2017-04-30,110.1209559234914,94.25664990014891,1.2857066516978075,60616.22628865013
2017-05-31,108.70852428667486,94.52620880000065,1.141020336610597,59070.661774718115
2017-06-30,112.21439149970575,92.51254278763156,0.9829394659993504,62943.221860780046
2017-07-31,110.16641466725316,91.67542217904632,0.8719086133692834,60665.993494522765
2017-08-31,113.69746597787017,94.93454739750328,0.861030262060216,64618.21712848924
2017-09-30,104.80339487858988,94.60845281490658,0.6765151701204698,54901.23541825717
2017-10-31,108.1184328708389,91.80533582531044,0.664725925049938,58430.563676473954
2017-11-30,108.16941416250818,92.84215278570151,0.5404789660104925,58485.52767719007
2017-12-31,110.10656821755848,93.6400723148046,0.5188319062107334,60599.64282148595
2018-01-31,108.63462430302896,93.96826756174092,0.4467817293395763,58989.68294044601
2018-02-28,113.6194999746158,92.5655592473594,0.3819008989566227,64529.22410473918
2018-03-31,106.48224863668835,92.60633369569096,0.3689687758570928,56674.60191225244
2018-04-30,116.08891749160864,92.96684225651978,0.3182056226670939,67365.37305591145
2018-05-31,106.21059002215245,93.44018610855416,0.2704497308072255,56385.568327956265
2018-06-30,110.13931055868235,94.09966104690616,0.2594506793144222,60635.42068461057
2018-07-31,108.92956807123416,90.7255096139745,0.2186608538246654,59310.44130750116
2018-08-31,108.95747265138104,91.96907076893196,0.1839856980047948,59340.752409247325
2018-09-30,109.817951378879,94.22260784549304,0.1706328235812633,60281.90021748815
2018-10-31,112.0134775432136,94.54643072373558,0.1416163088970984,62717.04100875199
2018-11-30,108.0134306126263,91.7274057598436,0.1392526232498635,58316.569931374994
2018-12-31,102.28961931210588,92.59988286357984,0.1202957354788771,52297.83823930649
2019-01-31,106.90768557133684,94.18586345838754,0.1033897231587832,57128.18848041877
2019-02-28,113.52150748045068,94.29312997832412,0.0951949574732277,64417.572864790935
2019-03-31,111.3998331767803,91.84103880384696,0.0830829220084276,62031.617005020315
2019-04-30,113.37998481044336,92.72667616402744,0.0725945916456108,64257.058747873736
2019-05-31,105.75430362663248,93.71582162500069,0.0665232695180552,55901.76913292319
2019-06-30,108.58412334147584,92.59536982925437,0.060844436218045,58934.507097066176
2019-07-31,109.51285750210847,93.7451321875378,0.0498470732740421,59947.21731949818
2019-08-31,110.81642752840672,91.88748850949104,0.0430838157031327,61383.3638750982
2019-09-30,108.46303225439524,93.56114463203808,0.0403693314276093,58803.032737717964
2019-10-31,110.1209559234914,92.94728106846912,0.0334209935375941,60615.029958662446
2019-11-30,108.70852428667486,93.11039083114832,0.033501914559452,59069.614621697794
2019-12-31,112.21439149970575,92.41926876078456,0.0283764415600122,62942.27133271461
2020-01-31,110.16641466725316,92.25840359209782,0.0243009710553428,60665.12053065844
2020-02-29,113.69746597787017,93.42424694768457,0.0212051029561825,64617.44145038833
2020-03-31,104.80339487858988,92.61999370590868,0.0197947660505589,54900.66366502187
2020-04-30,108.1184328708389,93.72773704461052,0.0174797061593524,58429.83353527614
2020-05-31,108.16941416250818,93.04665421760778,0.0150810146992278,58484.99347821334
2020-06-30,110.10656821755848,93.23752395662125,0.0138375318801945,60599.155059738274
2020-07-31,108.63462430302896,93.08051289711167,0.0121265742659723,58989.28625448071
2020-08-31,113.6194999746158,94.0855059626803,0.0102706810866772,64528.787327062884
2020-09-30,106.48224863668835,95.57768729932886,0.009015545051554,56674.115631587185
2020-10-31,116.08891749160864,93.77154146975862,0.008764338477599,67365.02914054954
2020-11-30,106.21059002215245,93.07854435917176,0.0076618654664867,56385.321051335355
2020-12-31,110.13931055868235,93.37021547425232,0.0065473814678741,60635.1989094819
2021-01-31,108.92956807123416,95.35039310280466,0.0061722184782246,59310.02993932756
2021-02-28,108.95747265138104,93.87482245314452,0.0054861293448745,59340.4918701365
2021-03-31,109.817951378879,93.36417634488144,0.0045800629235856,60281.77077444908
2021-04-30,112.0134775432136,93.74349105257204,0.0039888410409969,62716.93749652645
2021-05-31,108.0134306126263,92.6998860452992,0.0034841786123427,58316.39197874865
2021-06-30,102.28961931210588,93.90739057667294,0.0032941879412258,52297.665152905654
2021-07-31,106.90768557133684,94.5210826249201,0.002787469608371,57128.073666944016
2021-08-31,113.52150748045068,93.9185988986818,0.0026115728734717,64417.49620099121
2021-09-30,111.3998331767803,92.27347169733312,0.0023477192083537,62031.517480046416
2021-10-31,113.37998481044336,94.1383555696589,0.0021302997526533,64256.927846110004
2021-11-30,105.75430362663248,94.08863746794142,0.0016678750492196,55901.68839648588
2021-12-31,108.58412334147584,94.42513243028428,0.0014968202439772,58934.36947692009
2022-01-31,109.51285750210847,93.41781428679964,0.0014371103939962,59947.1829002633
2022-02-28,110.81642752840672,92.82362445229144,0.0011873977995409,61383.28143346596
2022-03-31,108.46303225439524,93.34702604373344,0.0010363354639103,58803.00256937997
2022-04-30,110.1209559234914,95.3398921344318,0.0010474570465468,60614.89592170112
2022-05-31,108.70852428667486,94.21101167271328,0.0008757846377825,59069.53499043157
2022-06-30,112.21439149970575,93.16981508463458,0.0007337206347415,62942.2113367798
2022-07-31,110.16641466725316,93.80709221204953,0.000638073378771,60665.030279406885
2022-08-31,113.69746597787017,95.44075104528658,0.0005910329164888,64617.33541738943
2022-09-30,104.80339487858988,93.18505243211752,0.0005173456029202,54900.62005842501
2022-10-31,108.1184328708389,93.57423410714368,0.0005090458259381,58429.82312100049
2022-11-30,108.16941416250818,93.0491485894278,0.0004133014742787,58484.978703270535
2022-12-31,110.10656821755848,94.63440203957728,0.000375521237712,60599.08211448903
2023-01-31,108.63462430302896,94.31230663555291,0.0003370685099405,58989.22187762467
