indice,A,B,C,D
2014-01-31,454.8699284237282,496,446.30293904620197,306.09810807300704
2014-02-28,455.9781891937548,494,442.8641330165956,305.4626400023169
2014-03-31,454.18720524469995,494,439.8592059934882,304.79965128976005
2014-04-30,451.1150468382152,494,437.28586150023557,304.5211154583411
2014-05-31,454.01840258245704,496,435.10699976166507,306.0372400441171
2014-06-30,452.04790240896574,495,433.33275291546704,307.592172525383
2014-07-31,451.666311789405,494,431.91599289047707,306.43439385820653
2014-08-31,450.25306044159447,494,430.92914076034594,304.85309709714755
2014-09-30,460.01529880361045,495,430.2374974307555,303.46271095970445
2014-10-31,463.2556198915586,495,430.1084860929975,304.8748312088142
2014-11-30,454.1336382153976,494,430.2404261183707,305.0913005971201
2014-12-31,450.2006084109647,494,430.86119396485503,305.4671942742048
2015-01-31,451.0632039376294,498,431.88968268083477,309.06586769732496
2015-02-28,451.5563331852733,494,433.2022711479143,308.80145141498645
2015-03-31,452.90408556217824,496,435.10924027361114,310.3105974214905
2015-04-30,460.3756587731234,496,437.27266813629046,309.7720185051459
2015-05-31,457.24008335208964,494,439.811491240275,307.5308654815648
2015-06-30,455.9306462692723,494,442.87481217777747,307.47123385067397
2015-07-31,452.1171537113183,494,446.23797608306853,312.3450782979758
2015-08-31,453.35472180365207,496,450.0274987927821,314.477447209361
2015-09-30,450.80132832766964,495,454.25111733536403,317.31731990820083
2015-10-31,453.3084670951324,494,458.88053556014796,316.46587604484245
2015-11-30,451.0278279425947,494,463.9095990313655,313.26063168414606
2015-12-31,454.58085694954013,495,469.21745220426715,313.2475973726445
2016-01-31,450.41761077146117,495,475.0206224136927,318.6657375532936
2016-02-29,473.4941558699834,494,481.2603030912725,322.0593267898983
2016-03-31,451.641874672647,494,487.9489917801469,323.26878110090604
2016-04-30,450.4034440201863,498,494.8451532450604,321.8491356428508
2016-05-31,454.8238625735463,494,502.32575224807897,320.1884033060574
2016-06-30,454.7939021717808,496,510.1285450451895,317.84864897406
2016-07-31,450.96936951469525,496,518.2649788512203,325.4130402863508
2016-08-31,450.94243590651024,494,526.8323091135451,328.54927647669143
2016-09-30,450.56998532092496,494,535.898418521821,330.4799614824497
2016-10-31,458.3000233798001,494,545.2987328356071,327.9166156573024
2016-11-30,451.5921617580382,496,555.026281117682,327.153046072169
2016-12-31,451.5837818324544,495,565.3491758050999,323.4209826545644
2017-01-31,453.122238312126,494,575.8660666786919,333.0301229977937
