indice,Valor,Target
2014-01-31,250.34209066313971,310.2724607219972
2014-02-28,250.68268627382864,310.2749895707194
2014-03-31,249.28179457260944,310.26456616872497
2014-04-30,249.30812792788905,310.2647626429763
2014-05-31,250.0144146614928,310.2700245492136
2014-06-30,249.89946506437164,310.26916917686617
2014-07-31,399.4247874784504,311.14144739437126
2014-08-31,399.8026660555474,311.1432062283619
2014-09-30,398.6145154903638,311.13767037133465
2014-10-31,429.4878063180177,311.2764236321332
2014-11-30,430.76218059731,311.2819344439425
2014-12-31,430.26839599628585,311.2798010947129
2015-01-31,495.8359826914311,311.54361605708397
2015-02-28,496.7416562909349,311.54701035753243
2015-03-31,495.21519311896986,311.541285867112
2015-04-30,520.8502896358099,311.6351605262347
2015-05-31,521.4251427255324,311.6372122427428
2015-06-30,520.2480076699072,311.63300848240857
2015-07-31,552.3737895357536,311.744458448045
2015-08-31,553.9394405845155,311.749722984011
2015-09-30,552.824394708975,311.74597514555785
2015-10-31,568.5939843834332,311.7982899122001
2015-11-30,569.3356002595297,311.8007143253509
2015-12-31,567.5658816414996,311.7949237105253
2016-01-31,585.4417072405416,311.85260190842575
2016-02-29,584.3654076022702,311.8491792623046
2016-03-31,584.3065393061935,311.84899187861475
2016-04-30,595.1673174437398,311.8832471835526
2016-05-31,594.2030773773215,311.88023132419664
2016-06-30,592.5491895099154,311.8750470350897
2016-07-31,603.3074984082532,311.90851424670427
2016-08-31,602.6203796911461,311.90639464904785
2016-09-30,601.9136278351486,311.90421196496453
2016-10-31,608.491923031677,311.9244295681083
2016-11-30,608.7805151495716,311.92531150929494
2016-12-31,608.4546498252963,311.92431563021574
2017-01-31,612.5723637671354,311.93686076948126
2017-02-28,612.9229041857508,311.93792483755794
2017-03-31,613.1954778590804,311.9387518164993
2017-04-30,615.7536746735103,311.94649542889806
2017-05-31,200.37615223786744,309.85836523205614
2017-06-30,200.6667279784555,309.86106055965695
2017-07-31,201.0965131564384,309.86504002145995
2017-08-31,201.32074072928063,309.867112811951
2017-09-30,201.58096667136277,309.86951548392136
2017-10-31,202.0728277656417,309.87404838860726
2017-11-30,202.21927091875003,309.87539585138273
2017-12-31,202.5214277251233,309.8781729961875
2018-01-31,202.85596399450745,309.88124291382485
2018-02-28,203.12180983900896,309.8836788764481
2018-03-31,203.4006569081247,309.88623054663765
2018-04-30,203.62140853547663,309.8882481181749
2018-05-31,204.05134473057848,309.89217127277846
2018-06-30,204.2213653950988,309.8937204258149
2018-07-31,204.50008795512736,309.896257234381
2018-08-31,204.876967688838,309.89968193292276
2018-09-30,205.2801410388365,309.9033385935368
2018-10-31,205.4933927666516,309.9052698194641
2018-11-30,205.70727795348216,309.9072047700209
2018-12-31,206.2508174307821,309.91211295862433
2019-01-31,206.34121424646648,309.9129279917173
2019-02-28,206.62349215007683,309.9154707609872
2019-03-31,207.12538898183652,309.91998329797536
2019-04-30,207.31590385529407,309.9216933480873
2019-05-31,207.5454996546314,309.923752099404
2019-06-30,207.97650819068411,309.92761074539357
2019-07-31,208.12223436508356,309.9289135644975
2019-08-31,208.4176511504074,309.9315518487624
2019-09-30,208.7899740769124,309.9348716386477
2019-10-31,209.0462996355192,309.9371537076245
2019-11-30,209.52095264901715,309.9413721694307
2019-12-31,209.7170783383812,309.94311244002574
2020-01-31,210.06282277325525,309.94617635419877
2020-02-29,210.4531103373245,309.949628946695
2020-03-31,210.50249615136323,309.95006537093127
2020-04-30,211.09039761021683,309.95525282754375
2020-05-31,211.1918791963421,309.9561468065914
2020-06-30,211.4527839101956,309.95844321713093
2020-07-31,211.8165136294954,309.9616399405803
2020-08-31,212.199718178091,309.9650018904349
2020-09-30,212.3164381652295,309.96602469806334
2020-10-31,212.7818810642381,309.97009775174973
2020-11-30,213.14349260027828,309.97325604031494
2020-12-31,213.49000525462048,309.97627743306555
2021-01-31,213.50449342487056,309.9764036548167
2021-02-28,213.8209562744706,309.9791585621515
2021-03-31,214.35851185127373,309.98382881830616
2021-04-30,214.4009346677964,309.98419688688
2021-05-31,214.95616564399452,309.98900747550493
2021-06-30,215.055097470611,309.9898633284397
2021-07-31,215.55154309005607,309.99415211163205
2021-08-31,215.61844498851767,309.99472932032273
2021-09-30,215.90808891685268,309.9972262133074
2021-10-31,216.41018297722653,310.00154661997493
2021-11-30,216.6793853239504,310.0038589196286
2021-12-31,217.0819821395492,310.00731164893193
2022-01-31,217.2510048016337,310.00875930396523
2022-02-28,217.6803192294172,310.012431263426
2022-03-31,217.8896319941898,310.01421890635845
2022-04-30,218.17806500538111,310.01667946687576
2022-05-31,218.54992525040456,310.01984693146846
2022-06-30,218.89298043087788,310.0227642619736
2022-07-31,219.1864188212365,310.0252560271131
2022-08-31,219.4986903014264,310.0279040543161
2022-09-30,219.7734218177076,310.03023063354937
2022-10-31,220.0861549533347,310.03287549459594
2022-11-30,220.13736982154344,310.0333082731729
2022-12-31,220.66142447929255,310.0377308901821
2023-01-31,220.7212375907939,310.03823499873744
2023-02-28,221.17934007696545,310.0420913907522
2023-03-31,221.5998674662649,310.04562444364154
2023-04-30,221.89711972514647,310.04811776062127
2023-05-31,221.90382668993067,310.0481739793139
2023-06-30,222.2126254304445,310.0507605340212
2023-07-31,222.5736915634719,310.05378033534737
2023-08-31,222.8195107535649,310.0558334593628
2023-09-30,223.31319302841092,310.05994994487594
2023-10-31,223.52565322206516,310.0617187077903
2023-11-30,223.91620939499848,310.0649657650142
2023-12-31,224.2303080953827,310.0675730537271
