indice,Valor,Target
2014-01-31,689.2286157424619,139.37826065284787
2014-02-28,603.8800024440446,139.0874261148429
2014-03-31,630.0687886381888,139.18082380382702
2014-04-30,666.1489621239783,139.3033292872437
2014-05-31,659.0445362653679,139.2797404503716
2014-06-30,599.6369695611121,139.07191372700873
2014-07-31,639.1108587270969,139.2121714397654
2014-08-31,657.5094962503102,139.27461025521052
2014-09-30,662.2512292843593,139.29041896562384
2014-10-31,671.5201031678824,139.320996697081
2014-11-30,650.0395763635945,139.24947314504865
2014-12-31,632.214999073581,139.18830495434761
2015-01-31,689.2286157424619,139.37826065284787
2015-02-28,603.8800024440446,139.0874261148429
2015-03-31,630.0687886381888,139.18082380382702
2015-04-30,666.1489621239783,139.3033292872437
2015-05-31,659.0445362653679,139.2797404503716
2015-06-30,599.6369695611121,139.07191372700873
2015-07-31,639.1108587270969,139.2121714397654
2015-08-31,657.5094962503102,139.27461025521052
2015-09-30,662.2512292843593,139.29041896562384
2015-10-31,671.5201031678824,139.320996697081
2015-11-30,650.0395763635945,139.24947314504865
2015-12-31,632.214999073581,139.18830495434761
2016-01-31,689.2286157424619,139.37826065284787
2016-02-29,603.8800024440446,139.0874261148429
2016-03-31,630.0687886381888,139.18082380382702
2016-04-30,666.1489621239783,139.3033292872437
2016-05-31,659.0445362653679,139.2797404503716
2016-06-30,599.6369695611121,139.07191372700873
2016-07-31,639.1108587270969,139.2121714397654
2016-08-31,657.5094962503102,139.27461025521052
2016-09-30,662.2512292843593,139.29041896562384
2016-10-31,671.5201031678824,139.320996697081
2016-11-30,650.0395763635945,139.24947314504865
2016-12-31,632.214999073581,139.18830495434761
2017-01-31,689.2286157424619,139.37826065284787
2017-02-28,603.8800024440446,139.0874261148429
2017-03-31,630.0687886381888,139.18082380382702
2017-04-30,666.1489621239783,139.3033292872437
2017-05-31,659.0445362653679,139.2797404503716
2017-06-30,599.6369695611121,139.07191372700873
2017-07-31,639.1108587270969,139.2121714397654
2017-08-31,657.5094962503102,139.27461025521052
2017-09-30,662.2512292843593,139.29041896562384
2017-10-31,671.5201031678824,139.320996697081
2017-11-30,650.0395763635945,139.24947314504865
2017-12-31,632.214999073581,139.18830495434761
2018-01-31,689.2286157424619,139.37826065284787
2018-02-28,603.8800024440446,139.0874261148429
2018-03-31,630.0687886381888,139.18082380382702
2018-04-30,666.1489621239783,139.3033292872437
2018-05-31,659.0445362653679,139.2797404503716
2018-06-30,599.6369695611121,139.07191372700873
2018-07-31,639.1108587270969,139.2121714397654
2018-08-31,657.5094962503102,139.27461025521052
2018-09-30,662.2512292843593,139.29041896562384
2018-10-31,671.5201031678824,139.320996697081
2018-11-30,650.0395763635945,139.24947314504865
2018-12-31,632.214999073581,139.18830495434761
2019-01-31,689.2286157424619,139.37826065284787
2019-02-28,603.8800024440446,139.0874261148429
2019-03-31,630.0687886381888,139.18082380382702
2019-04-30,666.1489621239783,139.3033292872437
2019-05-31,659.0445362653679,139.2797404503716
2019-06-30,599.6369695611121,139.07191372700873
2019-07-31,639.1108587270969,139.2121714397654
2019-08-31,657.5094962503102,139.27461025521052
2019-09-30,662.2512292843593,139.29041896562384
2019-10-31,671.5201031678824,139.320996697081
2019-11-30,650.0395763635945,139.24947314504865
2019-12-31,632.214999073581,139.18830495434761
2020-01-31,689.2286157424619,139.37826065284787
2020-02-29,603.8800024440446,139.0874261148429
2020-03-31,630.0687886381888,139.18082380382702
2020-04-30,666.1489621239783,139.3033292872437
2020-05-31,659.0445362653679,139.2797404503716
2020-06-30,599.6369695611121,139.07191372700873
2020-07-31,639.1108587270969,139.2121714397654
2020-08-31,657.5094962503102,139.27461025521052
2020-09-30,662.2512292843593,139.29041896562384
2020-10-31,671.5201031678824,139.320996697081
2020-11-30,650.0395763635945,139.24947314504865
2020-12-31,632.214999073581,139.18830495434761
2021-01-31,689.2286157424619,139.37826065284787
2021-02-28,603.8800024440446,139.0874261148429
2021-03-31,630.0687886381888,139.18082380382702
2021-04-30,666.1489621239783,139.3033292872437
2021-05-31,659.0445362653679,139.2797404503716
2021-06-30,599.6369695611121,139.07191372700873
2021-07-31,639.1108587270969,139.2121714397654
2021-08-31,657.5094962503102,139.27461025521052
2021-09-30,662.2512292843593,139.29041896562384
2021-10-31,671.5201031678824,139.320996697081
2021-11-30,650.0395763635945,139.24947314504865
2021-12-31,632.214999073581,139.18830495434761
