indice,Valor,Target
2014-01-31,250.34209066313971,1201.7104533156985
2014-02-28,250.68268627382864,1203.4134313691432
2014-03-31,249.28179457260944,1196.4089728630472
2014-04-30,249.30812792788905,1196.5406396394453
2014-05-31,250.0144146614928,1200.072073307464
2014-06-30,249.89946506437164,1199.4973253218582
2014-07-31,399.4247874784504,1947.1239373922522
2014-08-31,399.8026660555474,1949.013330277737
2014-09-30,398.6145154903638,1943.072577451819
2014-10-31,429.4878063180177,2097.4390315900887
2014-11-30,430.76218059731,2103.81090298655
2014-12-31,430.26839599628585,2101.341979981429
2015-01-31,495.8359826914311,2429.1799134571556
2015-02-28,496.7416562909349,2433.7082814546743
2015-03-31,495.21519311896986,2426.0759655948495
2015-04-30,520.8502896358099,2554.2514481790495
2015-05-31,521.4251427255324,2557.1257136276618
2015-06-30,520.2480076699072,2551.240038349536
2015-07-31,552.3737895357536,2711.868947678768
2015-08-31,553.9394405845155,2719.6972029225776
2015-09-30,552.824394708975,2714.121973544875
2015-10-31,568.5939843834332,2792.9699219171657
2015-11-30,569.3356002595297,2796.6780012976483
2015-12-31,567.5658816414996,2787.829408207498
2016-01-31,585.4417072405416,2877.2085362027083
2016-02-29,584.3654076022702,2871.8270380113513
2016-03-31,584.3065393061935,2871.5326965309673
2016-04-30,595.1673174437398,2925.8365872186987
2016-05-31,594.2030773773215,2921.0153868866073
2016-06-30,592.5491895099154,2912.745947549577
2016-07-31,603.3074984082532,2966.537492041266
2016-08-31,602.6203796911461,2963.1018984557304
2016-09-30,601.9136278351486,2959.5681391757435
2016-10-31,608.491923031677,2992.4596151583846
2016-11-30,608.7805151495716,2993.9025757478576
2016-12-31,608.4546498252963,2992.2732491264815
2017-01-31,612.5723637671354,3012.861818835677
2017-02-28,612.9229041857508,3014.614520928754
2017-03-31,613.1954778590804,3015.9773892954017
2017-04-30,615.7536746735103,3028.7683733675517
2017-05-31,200.37615223786744,951.8807611893372
2017-06-30,200.6667279784555,953.3336398922775
2017-07-31,201.0965131564384,955.482565782192
2017-08-31,201.32074072928063,956.6037036464031
2017-09-30,201.58096667136277,957.9048333568139
2017-10-31,202.0728277656417,960.3641388282085
2017-11-30,202.21927091875003,961.0963545937501
2017-12-31,202.5214277251233,962.6071386256165
2018-01-31,202.85596399450745,964.2798199725372
2018-02-28,203.12180983900896,965.6090491950448
2018-03-31,203.4006569081247,967.0032845406234
2018-04-30,203.62140853547663,968.1070426773831
2018-05-31,204.05134473057848,970.2567236528923
2018-06-30,204.2213653950988,971.106826975494
2018-07-31,204.50008795512736,972.5004397756368
2018-08-31,204.876967688838,974.3848384441899
2018-09-30,205.2801410388365,976.4007051941824
2018-10-31,205.4933927666516,977.466963833258
2018-11-30,205.70727795348216,978.5363897674108
2018-12-31,206.2508174307821,981.2540871539104
2019-01-31,206.34121424646648,981.7060712323323
2019-02-28,206.62349215007683,983.1174607503842
2019-03-31,207.12538898183652,985.6269449091826
2019-04-30,207.31590385529407,986.5795192764704
2019-05-31,207.5454996546314,987.7274982731572
2019-06-30,207.97650819068411,989.8825409534206
2019-07-31,208.12223436508356,990.6111718254178
2019-08-31,208.4176511504074,992.088255752037
2019-09-30,208.7899740769124,993.949870384562
2019-10-31,209.0462996355192,995.231498177596
2019-11-30,209.52095264901715,997.6047632450857
2019-12-31,209.7170783383812,998.5853916919061
2020-01-31,210.06282277325525,1000.3141138662763
2020-02-29,210.4531103373245,1002.2655516866225
2020-03-31,210.50249615136323,1002.5124807568161
2020-04-30,211.09039761021683,1005.4519880510841
2020-05-31,211.1918791963421,1005.9593959817105
2020-06-30,211.4527839101956,1007.263919550978
2020-07-31,211.8165136294954,1009.0825681474771
2020-08-31,212.199718178091,1010.998590890455
2020-09-30,212.3164381652295,1011.5821908261476
2020-10-31,212.7818810642381,1013.9094053211904
2020-11-30,213.14349260027828,1015.7174630013915
2020-12-31,213.49000525462048,1017.4500262731024
2021-01-31,213.50449342487056,1017.5224671243527
2021-02-28,213.8209562744706,1019.104781372353
2021-03-31,214.35851185127373,1021.7925592563686
2021-04-30,214.4009346677964,1022.004673338982
2021-05-31,214.95616564399452,1024.7808282199726
2021-06-30,215.055097470611,1025.275487353055
2021-07-31,215.55154309005607,1027.7577154502803
2021-08-31,215.61844498851767,1028.0922249425882
2021-09-30,215.90808891685268,1029.5404445842635
2021-10-31,216.41018297722653,1032.0509148861327
2021-11-30,216.6793853239504,1033.396926619752
2021-12-31,217.0819821395492,1035.409910697746
2022-01-31,217.2510048016337,1036.2550240081687
2022-02-28,217.6803192294172,1038.401596147086
2022-03-31,217.8896319941898,1039.448159970949
2022-04-30,218.17806500538111,1040.8903250269057
2022-05-31,218.54992525040456,1042.7496262520228
2022-06-30,218.89298043087788,1044.4649021543894
2022-07-31,219.1864188212365,1045.9320941061824
2022-08-31,219.4986903014264,1047.493451507132
2022-09-30,219.7734218177076,1048.867109088538
2022-10-31,220.0861549533347,1050.4307747666735
2022-11-30,220.13736982154344,1050.6868491077173
2022-12-31,220.66142447929255,1053.3071223964628
2023-01-31,220.7212375907939,1053.6061879539695
2023-02-28,221.17934007696545,1055.8967003848272
2023-03-31,221.5998674662649,1057.9993373313246
2023-04-30,221.89711972514647,1059.4855986257323
2023-05-31,221.90382668993067,1059.5191334496533
2023-06-30,222.2126254304445,1061.0631271522225
2023-07-31,222.5736915634719,1062.8684578173595
2023-08-31,222.8195107535649,1064.0975537678246
2023-09-30,223.31319302841092,1066.5659651420547
2023-10-31,223.52565322206516,1067.6282661103257
2023-11-30,223.91620939499848,1069.5810469749924
2023-12-31,224.2303080953827,1071.1515404769134
