indice,A,B,C
2014-01-31,178.59210240241464,46.56615907856134,177.4944984256549
2014-02-28,193.0376478216537,45.44980538328948,185.363365620008
2014-03-31,177.99585772322752,43.810161818583815,177.37416276008938
2014-04-30,208.3488462747036,44.32151113608332,182.2772529940213
2014-05-31,178.59210240241464,44.15089508721317,182.86576276779448
2014-06-30,193.464168304253,44.02490864119196,174.90441309632538
2014-07-31,177.99585772322752,45.12249800821072,179.550510302305
2014-08-31,208.3488462747036,46.46714514577731,182.3079601623415
2014-09-30,178.84109832491436,67.18528082832573,182.3853589654121
2014-10-31,192.84071986865342,67.26658762463461,174.49697391707505
2014-11-30,177.99585772322752,66.82196604631031,177.379061459541
2014-12-31,208.3488462747036,67.49447970267484,174.67915910710542
2015-01-31,178.59210240241464,71.09109835360955,171.92191300628087
2015-02-28,192.39183128878906,71.51223573718335,177.78212003125958
2015-03-31,177.99585772322752,70.96631402318381,174.39078211354482
2015-04-30,208.3488462747036,72.31964574418414,180.27457149927196
2015-05-31,178.59210240241464,79.5938186449851,169.36788197339564
2015-06-30,193.0376478216537,79.7579089177776,178.66995272644155
2015-07-31,177.99585772322752,78.89437620291542,180.90793020224734
2015-08-31,208.3488462747036,79.77785338095052,181.41019345122035
2015-09-30,178.59210240241464,83.07275986428144,176.65065324034006
2015-10-31,193.0376478216537,82.24535598901677,179.5968115463632
2015-11-30,177.99585772322752,82.88576735773356,179.20415314109692
2015-12-31,208.3488462747036,82.58399798027943,176.1452067131629
2016-01-31,178.28988023066202,85.1240237276269,176.8268406984487
2016-02-29,193.0376478216537,84.97382195158664,179.04166550081618
2016-03-31,177.99585772322752,86.36883100749763,180.1084393488948
2016-04-30,208.3488462747036,84.96903818770195,184.99972248699748
2016-05-31,178.59210240241464,86.0795577686397,179.1718069352438
2016-06-30,193.60720551080527,86.57365257046305,170.13286146323523
2016-07-31,178.1075709392749,86.58665049800533,177.38340817076102
2016-08-31,208.3488462747036,87.3266016890267,176.5243149185142
2016-09-30,178.96435920996242,87.7880244342287,175.4077103438397
2016-10-31,193.0376478216537,87.27237536006453,173.99411902486287
2016-11-30,177.47389388772328,87.76339721885037,176.4907575405271
2016-12-31,208.3488462747036,89.1085297053278,178.2618154760705
2017-01-31,178.59210240241464,87.97720763014163,177.870634061958
2017-02-28,193.17492167669565,87.79656260419895,181.36429394771147
2017-03-31,177.21466440253857,87.64297256904922,175.14513544035697
2017-04-30,208.3488462747036,87.86209005083471,181.01797137104813
2017-05-31,178.59210240241464,89.88913831808594,176.3445474949648
2017-06-30,193.0376478216537,88.78001245000594,176.8609703194506
2017-07-31,177.99585772322752,88.8817263523025,189.3212212291112
2017-08-31,208.3488462747036,89.59634885413216,184.2225995988844
2017-09-30,179.03569182046172,89.25239309807046,176.71301010019835
2017-10-31,193.0376478216537,87.78549816826286,183.52572581415887
2017-11-30,177.99585772322752,89.61200554153724,174.3499631787439
2017-12-31,207.82952360840935,86.86680825551574,179.52148117941806
2018-01-31,178.30372812729786,89.77603187386863,179.2264203264042
2018-02-28,193.0376478216537,89.10840588948648,175.73454554047112
2018-03-31,177.99585772322752,90.36907204948324,180.05882969534585
2018-04-30,207.47067370979786,87.68157042924713,173.02498094000933
2018-05-31,178.59210240241464,89.08595792730735,170.05828753465894
2018-06-30,193.0376478216537,89.6227380051598,176.23249827884422
2018-07-31,177.99585772322752,89.61694605047131,177.70921786863215
2018-08-31,208.3488462747036,87.93560680142522,178.76156485248225
2018-09-30,178.59210240241464,89.64694602264737,185.36711297110966
2018-10-31,193.0376478216537,89.82447528070583,182.10719640106907
2018-11-30,177.99585772322752,89.72637356789892,182.8350934623041
2018-12-31,208.3488462747036,88.5065045263823,177.70901287947353
2019-01-31,177.90539054661886,90.06498214818292,185.2034695584122
2019-02-28,193.0376478216537,90.01717827429317,179.6701809641827
2019-03-31,178.68954071750557,88.02396027394263,179.16886680728783
2019-04-30,208.3488462747036,90.87538739898474,184.8207812095153
2019-05-31,178.59210240241464,90.65846788220388,175.90491085154102
2019-06-30,193.0376478216537,89.99718521373421,182.82887359159992
2019-07-31,177.99585772322752,88.37593891475177,175.12096391685054
2019-08-31,208.3488462747036,89.68455154093982,177.5361246947448
2019-09-30,178.59210240241464,91.81021751897782,177.16225280505833
