indice,Valor
2014-01-31,44.6978425324491
2014-02-28,34.79930880129074
2014-03-31,51.989376855764384
2014-04-30,46.1038013664253
2014-05-31,44.34154878575211
2014-06-30,47.00997062315267
2014-07-31,47.26112512259451
2014-08-31,56.4439100048096
2014-09-30,40.156976393430575
2014-10-31,43.73217893628651
2014-11-30,41.19854024858787
2014-12-31,36.490816336176124
2015-01-31,42.585808936216445
2015-02-28,36.279023099722075
2015-03-31,86.02906392138017
2015-04-30,50.85446685194449
2015-05-31,40.0421471484663
2015-06-30,46.036631327329516
2015-07-31,42.326102878839656
2015-08-31,51.43785419840067
2015-09-30,38.395962366728604
2015-10-31,40.144392170894974
2015-11-30,41.8558612163484
2015-12-31,43.179194925920555
2016-01-31,42.28912879171075
2016-02-29,34.12638212187015
2016-03-31,39.809420103506945
2016-04-30,42.49668289869471
2016-05-31,38.478880081968505
2016-06-30,37.992937077277986
2016-07-31,42.217888179058
2016-08-31,37.141867579518326
2016-09-30,41.35821054759241
2016-10-31,54.08844529529131
2016-11-30,48.19861391926505
2016-12-31,39.59944749076219
2017-01-31,45.02508639112183
2017-02-28,49.31666699499198
2017-03-31,37.734412789643066
2017-04-30,34.764410704736065
2017-05-31,40.820787921546774
2017-06-30,38.0549142398909
2017-07-31,36.200423954955056
2017-08-31,35.768014474966115
2017-09-30,53.15644161028047
2017-10-31,42.48676931243335
2017-11-30,36.02213801042613
2017-12-31,42.426108625054844
2018-01-31,39.59435772130855
2018-02-28,46.5654654226817
2018-03-31,42.894956390711016
2018-04-30,37.007429265278866
2018-05-31,35.90064200911561
2018-06-30,37.11128810399918
2018-07-31,41.37823398186404
2018-08-31,52.587982001928154
2018-09-30,37.57646762729092
2018-10-31,41.725068457245946
2018-11-30,49.92693267205035
2018-12-31,42.4411592282749
2019-01-31,39.874964079111265
2019-02-28,42.76502127039163
2019-03-31,58.1882846730702
2019-04-30,51.63963029037851
2019-05-31,37.56115170178147
2019-06-30,44.06082268835059
2019-07-31,41.49069601881338
2019-08-31,42.156262747228894
2019-09-30,41.97411289617327
2019-10-31,44.79938909452274
2019-11-30,49.02941519868319
2019-12-31,47.495671262739464
2020-01-31,42.973433661506895
2020-02-29,37.33579119543997
2020-03-31,47.187052120764974
2020-04-30,43.97713773238215
2020-05-31,45.40768401911653
2020-06-30,50.581064973740524
2020-07-31,50.170061175851416
2020-08-31,47.94493925966132
2020-09-30,50.757864416344944
2020-10-31,37.71283936038242
2020-11-30,35.48700130033416
2020-12-31,47.20648550875161
2021-01-31,43.80845567901247
2021-02-28,40.50984535220194
2021-03-31,41.55923102373131
2021-04-30,43.245381858086745
2021-05-31,41.880193775300064
2021-06-30,39.88911892571073
2021-07-31,59.3646360917206
2021-08-31,46.16657952361429
2021-09-30,46.52071323082654
2021-10-31,40.39534952543106
2021-11-30,59.67553558838211
2021-12-31,50.24942721496653
2022-01-31,48.85097822121759
2022-02-28,44.5463441413048
2022-03-31,43.37552245202774
2022-04-30,35.97887195808275
2022-05-31,42.210287524402546
2022-06-30,48.46367519061359
2022-07-31,37.38133359180699
2022-08-31,38.719860919416064
2022-09-30,38.65043945480079
2022-10-31,41.3047713445629
2022-11-30,55.782163548837744
2022-12-31,54.327960773461
2023-01-31,47.82581459279988
2023-02-28,35.978860783554445
2023-03-31,38.13624994911371
2023-04-30,37.40174396986599
2023-05-31,70.58601374365074
2023-06-30,35.129090633600185
2023-07-31,54.66759580467688
2023-08-31,44.87549267083274
2023-09-30,45.23305566539173
2023-10-31,40.448981206464005
2023-11-30,51.6135815950511
2023-12-31,42.78731812352958
