indice,A,B,C,D
2014-01-31,160.9921093082359,195.84418302704842,213.02063461615762,60.710684707798976
2014-02-28,153.05498584510295,195.13661842007048,215.93491008660556,67.26347085227067
2014-03-31,158.91160914270014,193.8086688172372,212.2313228470918,63.35207129168546
2014-04-30,158.80425867314952,194.08208533920117,214.4507806802352,67.2968852251992
2014-05-31,154.25556753366183,195.0686988042287,214.7352148306938,67.30080033881015
2014-06-30,158.5157376460958,195.10463529328842,211.4513799609478,54.25870152058709
2014-07-31,152.0504252541665,193.61228024842922,208.23005985544893,67.33569686896571
2014-08-31,151.11847459522647,194.3590565560204,210.9374577832542,75.46719148087176
2014-09-30,152.24029228729682,197.84665982779052,213.01752021498734,71.1382826516293
2014-10-31,150.88827710543643,194.03484460820926,214.9949456866761,75.05136206172224
2014-11-30,150.62678780743562,195.99540070852157,211.00129389185463,73.0985202875328
2014-12-31,158.22402396611415,195.9445846247074,213.999809742259,62.363057267840496
2015-01-31,150.93427859110994,194.23680410007086,146.3076913097547,74.68456615800973
2015-02-28,153.90108497449052,193.6020402223864,142.90173462105832,82.78852543731688
2015-03-31,151.3027160362161,194.33617748178756,139.8962765873311,81.32122948669215
2015-04-30,150.6697879483171,195.82693343330521,137.2912997321121,85.65907865435688
2015-05-31,151.6551700784632,195.1466061658809,135.08678657894046,82.73344838126349
2015-06-30,152.60367787532095,193.799507600171,133.28271965135514,69.09650052388503
2015-07-31,158.2972804624942,194.07735244675845,131.87908147289514,84.63062091132811
2015-08-31,154.21076311365556,195.08465843566285,130.87585456709965,91.02324474064903
2015-09-30,151.70171048426087,195.11134713438005,130.2730214575077,90.6501730200471
2015-10-31,158.9859847519549,193.57427635314326,130.0705646676583,93.46753053044426
2015-11-30,151.49369063119082,194.39804887313508,130.2684667210905,95.57743360243086
2015-12-31,155.97262892088173,197.82516914017128,130.8667101413434,77.80917668508873
2016-01-31,154.27003401087117,194.0259388866459,131.86527745195605,93.50246400984469
2016-02-29,152.46842203748304,196.10411385132298,133.26415117646746,101.93302000845935
2016-03-31,151.79879448485522,195.70508832359275,135.06331383841672,99.17950745522833
2016-04-30,161.32742423269562,194.40492571245213,137.2627479613429,102.75233710276676
2016-05-31,150.62005767448704,193.69460818639928,139.86243606878503,103.50622040286689
2016-06-30,153.8382374919478,194.13290734090108,142.8623606842822,87.34021626056474
2016-07-31,152.16026210918693,195.9499788642669,146.2625043313734,103.37995440727339
2016-08-31,153.76643760363075,195.06086175968437,150.06284953359778,114.40271230297893
2016-09-30,150.85955954307528,193.8791025766222,154.26337881449433,110.05594479867715
2016-10-31,153.5485244403176,194.14572453808142,158.8640746976021,112.57540255850482
2016-11-30,152.7247539488981,194.92487807321024,163.86491970646017,111.48118998527279
2016-12-31,154.63141952686172,194.98844628036628,169.26589636460764,96.94825901020866
2017-01-31,161.9730457198828,194.02845136349111,175.0669871955835,114.87085879424538
2017-02-28,154.62119822876818,193.9943569976729,181.2681747229268,124.17697893847271
2017-03-31,152.43541456522348,197.9952332986609,187.8694414701766,119.9568861127527
2017-04-30,150.32555127669036,193.98618963795593,194.870769960872,125.11518894776873
2017-05-31,152.29680136114442,196.05764181252934,202.27214271855206,121.42088159701372
2017-06-30,156.32297730265526,195.91255629475023,210.0735422667558,104.36027038088223
2017-07-31,157.39465129146083,194.0721800059034,218.2749511290223,125.86183149354932
2017-08-31,153.8437441728739,193.95314958268324,226.87635182889056,134.20487145931472
2017-09-30,152.7605635838827,194.06962236875597,235.8777268898997,132.5630937333384
2017-10-31,150.29436135599144,195.8536374452709,245.27905883558878,138.2179896967246
2017-11-30,150.9875546702975,195.20319752853138,255.08033018949678,132.82871448854164
2017-12-31,153.37851627986197,193.79468103223752,265.2815234751629,114.10053578496856
2018-01-31,159.2323925387833,194.19445859245602,275.882621216126,136.1397273657947
2018-02-28,152.47974329311026,194.87814727964903,286.8836059359253,146.27306422677347
2018-03-31,158.71898845844228,194.97977690869806,298.28446015809976,144.62448982952745
2018-04-30,157.1909239117949,194.0816709307033,310.0851664061884,147.92858808748758
2018-05-31,154.98678673323602,193.96074372057916,322.2857072037305,144.72342286737884
2018-06-30,161.07427454508024,198.00484618635187,334.8860650742648,127.40767645602243
2018-07-31,154.61700045008348,193.97997671762295,347.8862225413307,147.36249214444638
2018-08-31,150.2612890298004,196.11276545926017,361.286162128467,159.1101128962752
2018-09-30,169.356161290994,195.70989724730035,375.0858663592128,155.75205999467852
2018-10-31,153.58802135387697,194.39544278489066,389.28531775710724,159.28705595910654
2018-11-30,153.90790586821328,193.70106712627393,403.8845088796376,155.0830823490941
2018-12-31,152.58243252075314,194.13437049810108,418.883472420086,139.05850392535908
2019-01-31,150.820033977101,195.9327849911357,434.28225110568184,159.5617071735364
2019-02-28,150.64352386076007,195.12903122580482,450.0808876636553,172.71281698772856
2019-03-31,151.0001348335129,193.7851028023908,466.27942482123666,169.02757695322256
2019-04-30,151.07316571921254,194.09151812925268,482.8779053056554,171.82898658706569
2019-05-31,151.85613239773298,195.08907196395498,499.87637184414194,168.40835411447782
2019-06-30,156.1371827321413,195.10253103864568,517.2748671639262,149.64898796232708
2019-07-31,158.42856613552001,193.57259727181,535.0734339922383,172.8254080375431
2019-08-31,168.61928380867275,194.40371332728205,553.2721150563079,187.61335893954637
2019-09-30,150.18463788956106,197.82244786329247,571.8709530833653,183.44414080278563
2019-10-31,150.12310427906368,194.02664434335952,590.8699908006406,184.13616337659073
2019-11-30,152.2889085801687,196.10396515637427,610.2692576943505,182.29402668370733
2019-12-31,158.16294672840868,195.70505101183838,630.0687302866603,163.55718762553718
2020-01-31,153.79049816912698,194.40502591318494,650.2683718587222,186.09553566675552
2020-02-29,152.40192697190304,193.69452803254342,670.8681456916885,201.8643803703426
2020-03-31,159.18156937787862,194.1329409791644,691.8680150667113,198.35856112049862
2020-04-30,152.19006369303693,195.94997023626365,713.267943264943,198.06005698683876
2020-05-31,152.82435662405874,195.06086339476965,735.0678935675356,193.93833221383176
2020-06-30,151.44087713258511,193.87910343906918,757.2678292556413,179.4343998299427
2020-07-31,152.33851555293973,194.14572297271425,779.8677136104124,199.25374974393503
2020-08-31,152.18057773165907,194.92487879155522,802.8675099130011,216.98836357671644
2020-09-30,150.76869890124277,194.98844666749187,826.2671814445594,212.3518589478792
2020-10-31,158.94200261138306,194.0284507798935,850.0667752794126,213.7699005375591
2020-11-30,150.8093357848541,193.9943572644874,874.2666736645776,208.75663160382936
2020-12-31,155.60040900091062,197.99523322963108,898.8673426402444,192.76724679990963
2021-01-31,151.37166578434827,193.98618965240266,923.8692482466025,213.27080846792825
2021-02-28,152.3612358085057,196.05764181635672,949.2728565238418,234.39861948164074
2021-03-31,151.7948854955249,195.9125562847317,975.0786335121522,227.9154716136021
2021-04-30,150.82267571529715,194.0721800138945,1001.2870452517237,230.59586428136714
2021-05-31,150.24379486818077,193.95314957936284,1027.8985577827457,223.8319751756704
2021-06-30,150.9353329286265,194.06962236947973,1054.9136371454083,206.5535576232338
2021-07-31,156.05349553776287,195.85363744541476,1082.3327493799015,228.51191011624772
2021-08-31,156.47247079252605,195.20319752810767,1110.1563605264148,253.5452454293098
2021-09-30,149.9776596672085,193.79468103251412,1138.3754455354797,244.79276200919315
2021-10-31,157.1338790837359,194.19445859247855,1166.9430149989914,245.58737799769503
2021-11-30,154.09311336498607,194.87814727953125,1195.8025884191868,240.98979741559162
2021-12-31,158.95667634141768,194.97977690870232,1225.045883665712,221.57178254580293
2022-01-31,153.677753635127,194.081670930776,1255.3574120778487,247.19571106784278
2022-02-28,152.65267022836912,193.96074372053397,1285.1750447670215,269.03581761657694
2022-03-31,150.93517626782577,198.00484618636384,1315.97764236747,260.7812532325975
2022-04-30,150.89516772904153,193.97997671762,1346.738914932654,261.84999115679466
2022-05-31,154.70479681869872,196.11276545926077,1378.4400806636509,258.0016693176739
2022-06-30,152.19177068536345,195.70989724730057,1409.6960776209305,240.70622079366169
2022-07-31,150.31105009001854,194.39544278489015,212.32312553437103,263.53126170123755
2022-08-31,153.47631880421085,193.70106712627438,214.76323695035958,285.40897723766767
2022-09-30,153.37910424565868,194.13437049810088,213.12841266675605,280.2533232765513
2022-10-31,172.18015332976267,195.93278499113575,215.9521088357049,280.7533519956419
2022-11-30,150.1130638502397,195.12903122580485,213.98778247259384,274.81875721896125
2022-12-31,152.0180868102316,193.7851028023908,210.11629401707177,256.4613449859632
2023-01-31,158.17615393094727,194.09151812925268,211.71395310125354,279.36701816152777
2023-02-28,154.44660182983728,195.08907196395498,212.34542634637128,306.5144877028138
2023-03-31,150.42845688127255,195.10253103864568,212.92796426310971,301.76906677141636
2023-04-30,153.45451666418748,193.57259727181,214.64104681654464,300.60689700691324
2023-05-31,153.85887207034483,194.40371332728205,213.41525061854563,293.2045804429034
2023-06-30,155.66236596096923,197.82244786329247,210.9473428389066,271.72679167550353
2023-07-31,151.85918866443828,194.02664434335952,210.82166835308158,300.4703628375844
2023-08-31,150.18904694483106,196.10396515637427,213.11632193844864,329.71320497119257
2023-09-30,152.84578909071783,195.70505101183835,209.96860154498796,323.12026529254103
2023-10-31,154.8688234687507,194.40502591318494,211.00992253531294,320.6832163642505
2023-11-30,155.9847815822024,193.69452803254342,213.99477702910752,313.0918908235552
2023-12-31,154.1694095879591,194.13294097916446,208.00417932774582,290.14900621436743
2024-01-31,151.14475415243618,195.94997023626345,213.9967764241701,6.111047596515698
2024-02-29,153.9816928054645,195.06086339477034,214.0018317271578,5.427658582835488
2024-03-31,152.08751705210003,193.87910343906762,215.9995614485384,4.730531850508851
2024-04-30,151.62623606103696,194.14572297271533,215.99980163325492,4.780371449299091
2024-05-31,150.28560169588388,194.92487879155718,208.9990639278543,5.964368043460034
2024-06-30,160.00334423623622,194.98844666748764,209.0059567813948,7.175658755207588
2024-07-31,163.2396363126527,194.02845077989585,212.97709421003026,6.933867321248184
2024-08-31,154.18815645624207,193.99435726449187,213.08387271999794,4.665674144690213
2024-09-30,150.02881128593768,197.99523322960758,214.80087135368507,3.4259862942499364
2024-10-31,151.4672596041459,193.98618965249426,214.26618245546797,5.014827636702423
2024-11-30,151.00484670277294,196.05764181613958,213.80194601931862,4.8970446951159
2024-12-31,153.33511316956537,195.91255628499638,215.0824934154358,5.625872642878541
2025-01-31,160.16690726782096,194.07218001382927,211.9774506797394,8.980406820288628
2025-02-28,157.3291944557492,193.9531495788236,213.00774542210047,8.847595273297475
2025-03-31,155.8744844428641,194.0696223718767,215.9953381446713,10.26189314761736
2025-04-30,152.1664047057384,195.8536374399056,208.0036398145493,9.854150015331983
2025-05-31,153.30266318473346,195.20319753337748,212.99777231042032,7.422236617745086
2025-06-30,150.86233299286357,193.79468103858937,213.00087623058369,7.562243133175726
2025-07-31,153.22870006685045,194.19445857355024,208.99838939709093,12.296261207189806
2025-08-31,151.14329269380892,194.87814728355684,212.00932880123705,14.478457799643799
2025-09-30,154.4129274009272,194.97977693716294,210.95927541415165,17.422615260996434
2025-10-31,150.63306917957493,194.08167090063787,213.15844900284935,16.194362329616187
2025-11-30,173.2721392951877,193.96074370996752,210.61530751613765,13.49174463451853
2025-12-31,151.81623319964046,198.0048462984539,211.5332382051225,13.442227626135157
2026-01-31,150.30051909356519,193.9799762590346,213.52546651517824,18.080273746551914
2026-02-28,154.87450557148222,196.1127672218761,212.400518954986,22.624206705136423
2026-03-31,154.76141919660066,195.70989305497582,212.54224331815348,22.868816049700378
2026-04-30,151.0067614248432,194.39544799985987,213.39920692581094,22.173734689748628
2026-05-31,150.8901285034769,193.70106530864086,213.12334404108398,19.950461157203872
2026-06-30,150.63803402744412,194.13436221653077,212.23110820837007,17.979838736514342
2026-07-31,158.22501438950133,195.93282364964927,211.83008279238445,25.338998679573905
2026-08-31,151.6626333187084,195.12888272748896,212.55613613821754,28.604854382011297
2026-09-30,151.51970100283864,193.78532776266047,213.15827651246096,30.425932244130962
2026-10-31,153.18574375457266,194.09157209370264,212.9490458556073,27.983508826646982
2026-11-30,158.5348574518671,195.08873230919485,213.01258868146567,27.06211635446597
2026-12-31,150.48531996219262,195.10243830620465,210.99763645363902,23.547435613263296
2027-01-31,152.54780832842178,193.57339711348436,215.0001910161043,32.81458157487254
2027-02-28,156.49051796968342,194.40262428652525,213.99953716198087,34.07458545492734
2027-03-31,150.24862131089256,197.82415912075174,210.0012616927282,35.576772762722314
2027-04-30,151.74999574864637,194.02192946950382,209.9982886091594,37.486403345165535
2027-05-31,152.14102385307362,196.06887476411444,209.0006809251466,34.923826361819295
2027-06-30,162.85711822677627,195.8855279401302,215.00544270875582,29.626133941066467
2027-07-31,158.33361142501997,194.09054039939645,211.9706692813258,37.3585978489442
2027-08-31,151.97035089788926,193.95925209136487,214.11747757647845,40.64247895542158
2027-09-30,151.63621209422087,194.01246104723563,213.7193009348859,42.39914205326255
2027-10-31,155.75075302177297,196.00239136266237,211.35413426222047,44.281153455617314
2027-11-30,153.66473936118848,194.9851632373667,210.8420783038693,42.295292966413534
2027-12-31,154.33442251346202,193.99276752382048,212.80415249789695,33.10517170869552
2028-01-31,150.19731257942942,194.08333451431076,210.3921653088454,43.68716110682601
2028-02-29,153.5423509368126,194.8594208563772,209.6931658297765,48.2518601543884
2028-03-31,152.78163115538462,195.11312153266147,214.12751682576464,47.9690569306827
2028-04-30,161.47814061753883,193.9464996251173,210.96903753978734,51.61080670829144
2028-05-31,150.6968511567432,194.02453313213715,212.0023880896305,50.223365504941995
2028-06-30,151.97870462039043,197.98263717180728,208.0161452734469,39.693120988736496
2028-07-31,159.70065279127928,194.00735612592035,209.93643329940616,53.258689770551854
2028-08-31,167.38043158514054,196.023063353361,213.15178530318985,57.006397714154396
2028-09-30,155.02893548100863,195.8780499673094,211.79702235620508,55.358373174382905
2028-10-31,153.83837544985397,194.30318968808018,210.1488754199715,61.44364995546688
2028-11-30,153.29660598685695,193.5898118058582,211.94495970405012,60.420976123130416
2028-12-31,158.8271832711929,194.31285182616838,212.00212283915843,47.81762562474232
