indice,Peso,Altura
2014-01-31,103.32122444302087,107.78226197620573
2014-02-28,103.36770720388638,97.92991271428478
2014-03-31,103.41369312403113,98.75974166262027
2014-04-30,103.45919244346966,92.59451880669474
2014-05-31,103.50421540221657,96.94302459415064
2014-06-30,103.54877224028644,100.91210577798472
2014-07-31,103.5928731976939,97.3498115827858
2014-08-31,103.63652851445349,97.15005625826713
2014-09-30,103.67974843057976,95.49452881419246
2014-10-31,103.72254318608738,104.50781969185297
2014-11-30,103.76492302099084,102.44902819114165
2014-12-31,103.80689817530482,99.53188988965486
2015-01-31,103.84847888904386,97.2034326182407
2015-02-28,103.8896754022225,96.8960901323741
2015-03-31,103.9304979548554,97.53389241958422
2015-04-30,81.28422540122327,97.28982860366762
2015-05-31,83.20027813845122,97.52855012039133
2015-06-30,84.87992573398606,101.1624570842415
2015-07-31,86.34334525131143,96.90416769631288
2015-08-31,87.61071375391093,96.8617014823465
2015-09-30,88.7022083052682,92.59751446223117
2015-10-31,89.63800596886684,100.9286636407708
2015-11-30,90.43828380819045,101.24394834235247
2015-12-31,91.12321888672274,94.1915742105582
2016-01-31,91.711680043126,90.97260570236992
2016-02-29,92.21730321677772,97.93209442137814
2016-03-31,92.65241612223413,101.89437056290394
2016-04-30,93.02934647405147,99.54206468276011
2016-05-31,93.36042198678591,106.77005551357561
2016-06-30,93.65797037499374,97.55061444216611
2016-07-31,93.93431935323113,94.51958164500373
2016-08-31,94.19978682279586,98.7634481115727
2016-09-30,94.45665143195167,97.05252291271127
2016-10-31,94.70518201570387,102.501443497292
2016-11-30,94.94564740905773,110.14609334931762
2016-12-31,95.17831644701856,100.0330932563017
2017-01-31,95.40345796459167,104.96416206748395
2017-02-28,95.6213407967823,99.47906297173705
2017-03-31,95.83223377859582,100.54532190683885
2017-04-30,96.03640574503746,101.46534348693925
2017-05-31,96.2341255311125,100.56982496384751
2017-06-30,96.42566197182627,104.16055761654478
2017-07-31,96.61128390218406,94.12469910010361
2017-08-31,96.79126015719113,59.689319818714345
2017-09-30,96.9658595718528,59.85683092575134
2017-10-31,97.13535098117435,59.9194859918332
2017-11-30,97.29997992148765,60.22272069610082
2017-12-31,97.4598987344309,72.04669621578728
2018-01-31,97.61523646296884,72.09646220794241
2018-02-28,97.76612215006631,74.41354718575744
2018-03-31,97.912684838688,74.56823360823195
2018-04-30,98.05505357179872,75.63497954292797
2018-05-31,98.19335739236324,75.31852691291343
2018-06-30,98.32772534334639,75.21604714684509
2018-07-31,98.45828646771284,75.2275623064639
2018-08-31,98.58516980842742,75.167691539289
2018-09-30,98.70850440845491,75.07435834364998
2018-10-31,98.82841931076004,74.98548621787627
2018-11-30,98.94504355830763,74.9389986602974
2018-12-31,99.0585061940624,74.9728191692428
2019-01-31,99.16893626098917,75.12487124304198
2019-02-28,99.27646280205268,75.43307838002445
2019-03-31,99.38121486021771,75.7981689887712
2019-04-30,99.48332147844906,75.57209111886957
2019-05-31,99.58291169971145,74.92849597666144
2019-06-30,99.68011456696969,75.589210860551
2019-07-31,99.77505912318853,74.37008714599833
2019-08-31,99.86787441133278,75.39870392621641
2019-09-30,99.95868947436718,74.7126172391068
2019-10-31,100.0476333552565,74.64878837515862
2019-11-30,100.1348350969655,75.12242179290112
2019-12-31,100.220423742459,75.07536179842452
2020-01-31,100.30452833470174,74.76306851316352
2020-02-29,100.3872779166585,74.65323312375686
2020-03-31,100.46880153129402,74.74885526231506
2020-04-30,100.5492282215731,74.93676167231655
2020-05-31,100.62866722996885,75.12835956786843
2020-06-30,100.7071485969875,75.33337804559277
2020-07-31,100.78468256264367,75.58612667274026
2020-08-31,100.86127936695188,75.92091501656162
2020-09-30,100.93694924992678,76.15552300608132
2020-10-31,101.01170245158295,75.24161201741856
2020-11-30,101.08554921193495,75.68367740909589
2020-12-31,101.15849977099738,96.11280788396134
2021-01-31,101.2305643687848,103.35699467107575
2021-02-28,101.30175324531183,103.57773410996947
2021-03-31,101.37207664059304,99.12012074700482
2021-04-30,101.44154479464297,91.77197605983858
2021-05-31,101.51016794747626,92.77388687209142
2021-06-30,101.57795633910749,95.4761581311022
2021-07-31,101.64492020955122,104.71536726715182
2021-08-31,101.71106979882205,105.29325348150294
2021-09-30,101.77641534693458,98.89736011922743
2021-10-31,101.84096709390339,97.15904636429477
2021-11-30,101.90473527974302,102.83185754115176
2021-12-31,101.96773014446809,95.68721358663781
2022-01-31,102.02996192809319,97.0574817539724
2022-02-28,102.09144087063288,97.133673163811
2022-03-31,102.15217721210178,103.21950198044627
2022-04-30,102.21218119251442,104.69840524742193
2022-05-31,102.27146305188545,100.20660238816671
2022-06-30,102.3300330302294,95.59966773738196
2022-07-31,102.3879013675609,98.87108957574146
2022-08-31,102.44507830389449,97.56487350768359
2022-09-30,102.50157407924479,105.8710926692534
2022-10-31,102.55739893362633,95.38282266885896
2022-11-30,102.6125631070538,102.86463258560002
2022-12-31,102.66707683954169,94.2005948433194
2023-01-31,102.72095037110458,104.97529115825499
2023-02-28,102.77419394175713,100.09505520147675
2023-03-31,102.82681779151386,103.49266924641681
2023-04-30,102.87883216038941,101.90146458821388
2023-05-31,102.93024728839828,101.21020187551566
2023-06-30,102.98107341555513,105.58091824083874
2023-07-31,103.0313207818745,96.74531017647865
2023-08-31,103.08099962737103,106.05146725812429
2023-09-30,103.13012019205924,97.20480154778194
2023-10-31,103.17869271595373,92.55033601235348
2023-11-30,103.22672743906912,103.84521580842899
2023-12-31,103.27423460141995,93.02009384434737
