indice,Valor
2014-06-30,5.451729065665826
2014-07-31,5.289569886577882
2014-08-31,5.174045356484558
2014-09-30,5.082494332428882
2014-10-31,5.00613677143937
2014-11-30,4.940431991409013
2014-12-31,4.882669726362351
2015-01-31,4.8310831256618325
2015-02-28,4.784448476667214
2015-03-31,4.741879674686715
2015-04-30,4.702712705582903
2015-05-31,4.66643619964475
2015-06-30,4.632647440635736
2015-07-31,4.601023305493661
2015-08-31,4.571300393498766
2015-09-30,4.543261040446999
2015-10-31,4.516723229520454
2015-11-30,4.491533156864377
2015-12-31,4.467559650826728
2016-01-31,4.444689913684915
2016-02-29,4.42282622497929
2016-03-31,4.401883355955881
2016-04-30,4.381786517887807
2016-05-31,4.362469716716364
2016-06-30,4.3438744207735125
2016-07-31,4.325948472472101
2016-08-31,4.3086451920739135
2016-09-30,4.291922634118735
2016-10-31,4.275742966248655
2016-11-30,4.260071946956743
2016-12-31,4.24487848389058
2017-01-31,4.230134258210657
2017-02-28,4.215813403466769
2017-03-31,4.201892229744838
2017-04-30,4.188348985620024
2017-05-31,4.175163651852116
2017-06-30,4.162317761866511
2017-07-31,4.149794244945733
2017-08-31,4.137577288763077
2017-09-30,4.125652218459687
2017-10-31,4.1140053899284235
2017-11-30,4.102624095344611
2017-12-31,4.091496479292568
2018-01-31,4.080611464091146
2018-02-28,4.069958683131989
2018-03-31,4.059528421219155
2018-04-30,4.049311561044793
2018-05-31,4.039299535057956
2018-06-30,4.02948428208659
2018-07-31,4.01985820815977
2018-08-31,4.010414151050853
2018-09-30,4.001145348125001
2018-10-31,3.992045407127918
2018-11-30,3.983108279598451
2018-12-31,3.9743282366269663
2019-01-31,3.965699846715229
2019-02-28,3.9572179555227343
2019-03-31,3.948877667309652
2019-04-30,3.940674327908548
2019-05-31,3.9326035090760545
2019-06-30,3.9246609940923602
2019-07-31,3.9168427644908896
2019-08-31,3.909144987813305
2019-09-30,3.901564006296161
2019-10-31,3.8940963264053536
2019-11-30,3.886738609143214
2019-12-31,3.879487661060745
2020-01-31,3.872340425914292
2020-02-29,3.865293976911954
2020-03-31,3.8583455095003667
2020-04-30,3.851492334647286
2020-05-31,3.844731872579588
2020-06-30,3.8380616469401265
2020-07-31,3.831479279330241
2020-08-31,3.8249824842077644
2020-09-30,3.818569064113088
2020-10-31,3.8122369051982603
2020-11-30,3.8059839730363514
2020-12-31,3.7998083086902077
2021-01-31,3.7937080250215995
2021-02-28,3.787681303223298
2021-03-31,3.7817263895581186
2021-04-30,3.7758415922902895
2021-05-31,3.770025278795661
2021-06-30,3.764275872838416
2021-07-31,3.758591852002871
2021-08-31,3.7529717452699103
2021-09-30,3.747414130728354
2021-10-31,3.7419176334123705
2021-11-30,3.73648092325667
2021-12-31,3.7311027131618726
