,Valor
2000-01-31,83
2000-02-29,85
2000-03-31,84
2000-04-30,87
2000-05-31,85
2000-06-30,85
2000-07-31,84
2000-08-31,85
2000-09-30,87
2000-10-31,83
2000-11-30,84
2000-12-31,87
2001-01-31,85
2001-02-28,84
2001-03-31,86
2001-04-30,83
2001-05-31,85
2001-06-30,84
2001-07-31,83
2001-08-31,85
2001-09-30,83
2001-10-31,82
2001-11-30,83
2001-12-31,88
2002-01-31,85
2002-02-28,84
2002-03-31,82
2002-04-30,86
2002-05-31,86
2002-06-30,84
2002-07-31,88
2002-08-31,81
2002-09-30,81
2002-10-31,86
2002-11-30,85
2002-12-31,84
2003-01-31,82
2003-02-28,83
2003-03-31,84
2003-04-30,86
2003-05-31,82
2003-06-30,84
2003-07-31,84
2003-08-31,85
2003-09-30,86
2003-10-31,85
2003-11-30,86
2003-12-31,83
2004-01-31,82
2004-02-29,88
2004-03-31,86
2004-04-30,85
2004-05-31,83
2004-06-30,87
2004-07-31,85
2004-08-31,84
2004-09-30,85
2004-10-31,86
2004-11-30,86
2004-12-31,82
2005-01-31,88
2005-02-28,84
2005-03-31,84
2005-04-30,82
2005-05-31,85
2005-06-30,83
2005-07-31,83
2005-08-31,83
2005-09-30,83
2005-10-31,83
2005-11-30,83
2005-12-31,82
2006-01-31,84
2006-02-28,83
2006-03-31,82
2006-04-30,83
2006-05-31,87
2006-06-30,88
2006-07-31,87
2006-08-31,85
2006-09-30,84
2006-10-31,81
2006-11-30,85
2006-12-31,85
2007-01-31,88
2007-02-28,83
2007-03-31,83
2007-04-30,83
2007-05-31,86
2007-06-30,84
2007-07-31,84
2007-08-31,87
2007-09-30,84
2007-10-31,83
2007-11-30,84
2007-12-31,85
2008-01-31,85
2008-02-29,84
2008-03-31,88
2008-04-30,81
2008-05-31,85
2008-06-30,85
2008-07-31,84
2008-08-31,83
2008-09-30,85
2008-10-31,85
2008-11-30,84
2008-12-31,85
2009-01-31,84
2009-02-28,86
2009-03-31,86
2009-04-30,84
2009-05-31,83
2009-06-30,84
2009-07-31,84
2009-08-31,82
