,Valor
2000-01-31,98
2000-02-29,96
2000-03-31,98
2000-04-30,98
2000-05-31,95
2000-06-30,95
2000-07-31,99
2000-08-31,96
2000-09-30,99
2000-10-31,96
2000-11-30,95
2000-12-31,98
2001-01-31,100
2001-02-28,96
2001-03-31,100
2001-04-30,97
2001-05-31,95
2001-06-30,97
2001-07-31,99
2001-08-31,94
2001-09-30,98
2001-10-31,97
2001-11-30,97
2001-12-31,95
2002-01-31,96
2002-02-28,97
2002-03-31,95
2002-04-30,94
2002-05-31,102
2002-06-30,93
2002-07-31,97
2002-08-31,101
2002-09-30,98
2002-10-31,96
2002-11-30,95
2002-12-31,97
2003-01-31,97
2003-02-28,98
2003-03-31,96
2003-04-30,96
2003-05-31,100
2003-06-30,96
2003-07-31,98
2003-08-31,98
2003-09-30,98
2003-10-31,101
2003-11-30,100
2003-12-31,100
2004-01-31,97
2004-02-29,93
2004-03-31,100
2004-04-30,99
2004-05-31,101
2004-06-30,96
2004-07-31,94
2004-08-31,97
2004-09-30,97
2004-10-31,95
2004-11-30,94
2004-12-31,97
2005-01-31,95
2005-02-28,97
2005-03-31,95
2005-04-30,97
2005-05-31,100
2005-06-30,97
2005-07-31,98
2005-08-31,99
2005-09-30,97
2005-10-31,99
2005-11-30,97
2005-12-31,96
2006-01-31,93
2006-02-28,97
2006-03-31,101
2006-04-30,96
2006-05-31,103
2006-06-30,98
2006-07-31,99
2006-08-31,100
2006-09-30,99
2006-10-31,96
2006-11-30,98
2006-12-31,95
2007-01-31,98
2007-02-28,96
2007-03-31,98
2007-04-30,97
2007-05-31,94
2007-06-30,98
2007-07-31,95
2007-08-31,96
2007-09-30,98
2007-10-31,99
2007-11-30,101
2007-12-31,99
2008-01-31,102
2008-02-29,95
2008-03-31,98
2008-04-30,94
2008-05-31,99
2008-06-30,95
2008-07-31,99
2008-08-31,100
2008-09-30,97
2008-10-31,99
2008-11-30,101
2008-12-31,97
2009-01-31,98
2009-02-28,98
2009-03-31,95
2009-04-30,96
2009-05-31,99
2009-06-30,97
2009-07-31,95
2009-08-31,93
2009-09-30,96
2009-10-31,99
2009-11-30,97
2009-12-31,100
2010-01-31,98
2010-02-28,96
2010-03-31,101
2010-04-30,97
2010-05-31,94
2010-06-30,100
2010-07-31,97
2010-08-31,97
2010-09-30,96
2010-10-31,98
2010-11-30,98
2010-12-31,96
2011-01-31,98
2011-02-28,97
2011-03-31,95
2011-04-30,94
2011-05-31,101
2011-06-30,96
2011-07-31,100
2011-08-31,102
2011-09-30,97
2011-10-31,100
2011-11-30,96
2011-12-31,97
2012-01-31,95
2012-02-29,98
2012-03-31,97
2012-04-30,94
2012-05-31,96
2012-06-30,98
2012-07-31,98
2012-08-31,95
2012-09-30,96
2012-10-31,98
2012-11-30,100
2012-12-31,97
2013-01-31,98
2013-02-28,100
2013-03-31,98
2013-04-30,96
2013-05-31,97
2013-06-30,95
2013-07-31,97
2013-08-31,98
2013-09-30,95
2013-10-31,96
2013-11-30,99
2013-12-31,99
2014-01-31,98
2014-02-28,96
2014-03-31,98
2014-04-30,97
2014-05-31,97
2014-06-30,100
2014-07-31,97
2014-08-31,102
2014-09-30,96
2014-10-31,101
2014-11-30,97
2014-12-31,96
2015-01-31,100
2015-02-28,98
2015-03-31,99
2015-04-30,101
2015-05-31,97
2015-06-30,100
2015-07-31,97
2015-08-31,95
2015-09-30,96
2015-10-31,100
2015-11-30,96
2015-12-31,95
2016-01-31,97
2016-02-29,96
2016-03-31,98
2016-04-30,96
2016-05-31,99
2016-06-30,97
2016-07-31,99
2016-08-31,98
2016-09-30,98
2016-10-31,99
2016-11-30,95
2016-12-31,93
2017-01-31,98
2017-02-28,101
2017-03-31,97
2017-04-30,99
2017-05-31,94
2017-06-30,94
2017-07-31,96
2017-08-31,99
2017-09-30,99
2017-10-31,98
2017-11-30,98
2017-12-31,98
2018-01-31,98
2018-02-28,99
2018-03-31,97
2018-04-30,94
2018-05-31,96
2018-06-30,96
2018-07-31,100
2018-08-31,93
2018-09-30,95
2018-10-31,95
2018-11-30,96
2018-12-31,98
2019-01-31,98
2019-02-28,95
2019-03-31,96
2019-04-30,97
2019-05-31,97
2019-06-30,101
2019-07-31,91
2019-08-31,96
2019-09-30,96
2019-10-31,96
2019-11-30,101
2019-12-31,99
2020-01-31,98
2020-02-29,103
2020-03-31,97
2020-04-30,100
2020-05-31,95
2020-06-30,99
2020-07-31,104
2020-08-31,97
2020-09-30,93
2020-10-31,95
2020-11-30,101
2020-12-31,95
2021-01-31,97
2021-02-28,99
2021-03-31,101
2021-04-30,102
2021-05-31,98
2021-06-30,97
2021-07-31,98
2021-08-31,94
2021-09-30,96
2021-10-31,100
2021-11-30,100
2021-12-31,100
2022-01-31,97
2022-02-28,95
2022-03-31,98
2022-04-30,98
2022-05-31,97
2022-06-30,99
2022-07-31,95
2022-08-31,97
2022-09-30,97
2022-10-31,97
2022-11-30,94
2022-12-31,99
2023-01-31,99
2023-02-28,95
2023-03-31,97
2023-04-30,96
2023-05-31,94
2023-06-30,97
2023-07-31,97
2023-08-31,97
2023-09-30,99
2023-10-31,102
2023-11-30,99
2023-12-31,95
2024-01-31,100
2024-02-29,99
2024-03-31,96
2024-04-30,95
2024-05-31,96
2024-06-30,98
2024-07-31,105
2024-08-31,96
2024-09-30,97
2024-10-31,100
2024-11-30,95
2024-12-31,97
2025-01-31,101
2025-02-28,96
2025-03-31,93
2025-04-30,100
2025-05-31,96
2025-06-30,99
2025-07-31,100
2025-08-31,99
2025-09-30,96
2025-10-31,91
2025-11-30,96
2025-12-31,97
2026-01-31,98
2026-02-28,99
2026-03-31,99
2026-04-30,98
2026-05-31,95
2026-06-30,97
2026-07-31,97
2026-08-31,97
2026-09-30,97
2026-10-31,95
2026-11-30,94
2026-12-31,100
2027-01-31,101
2027-02-28,98
2027-03-31,97
2027-04-30,98
2027-05-31,98
2027-06-30,101
2027-07-31,98
2027-08-31,99
2027-09-30,98
2027-10-31,95
2027-11-30,96
2027-12-31,98
2028-01-31,100
2028-02-29,97
2028-03-31,94
2028-04-30,100
2028-05-31,94
2028-06-30,99
2028-07-31,101
2028-08-31,94
2028-09-30,92
2028-10-31,97
2028-11-30,96
2028-12-31,94
2029-01-31,97
2029-02-28,103
2029-03-31,96
2029-04-30,95
2029-05-31,99
2029-06-30,100
2029-07-31,98
2029-08-31,97
2029-09-30,96
2029-10-31,95
2029-11-30,96
2029-12-31,92
