,Valor
2000-01-31,77
2000-02-29,81
2000-03-31,91
2000-04-30,84
2000-05-31,76
2000-06-30,78
2000-07-31,77
2000-08-31,82
2000-09-30,79
2000-10-31,76
2000-11-30,79
2000-12-31,76
2001-01-31,82
2001-02-28,76
2001-03-31,78
2001-04-30,83
2001-05-31,78
2001-06-30,78
2001-07-31,76
2001-08-31,79
2001-09-30,77
2001-10-31,80
2001-11-30,80
2001-12-31,79
2002-01-31,76
2002-02-28,79
2002-03-31,76
2002-04-30,76
2002-05-31,81
2002-06-30,76
2002-07-31,76
2002-08-31,76
2002-09-30,78
2002-10-31,79
2002-11-30,76
2002-12-31,80
2003-01-31,79
2003-02-28,76
2003-03-31,76
2003-04-30,78
2003-05-31,79
2003-06-30,84
2003-07-31,82
2003-08-31,82
2003-09-30,76
2003-10-31,76
2003-11-30,77
2003-12-31,78
2004-01-31,76
2004-02-29,80
2004-03-31,78
2004-04-30,76
2004-05-31,78
2004-06-30,76
2004-07-31,80
2004-08-31,81
2004-09-30,76
2004-10-31,76
2004-11-30,84
2004-12-31,80
2005-01-31,76
2005-02-28,76
2005-03-31,80
2005-04-30,77
2005-05-31,81
2005-06-30,76
2005-07-31,86
2005-08-31,79
2005-09-30,78
2005-10-31,82
2005-11-30,77
2005-12-31,81
2006-01-31,78
2006-02-28,76
2006-03-31,76
2006-04-30,76
2006-05-31,80
2006-06-30,76
2006-07-31,80
2006-08-31,79
2006-09-30,80
2006-10-31,78
2006-11-30,76
2006-12-31,76
2007-01-31,81
2007-02-28,76
2007-03-31,76
2007-04-30,78
2007-05-31,78
2007-06-30,80
2007-07-31,79
2007-08-31,76
2007-09-30,80
2007-10-31,82
2007-11-30,88
2007-12-31,76
2008-01-31,82
2008-02-29,77
2008-03-31,76
2008-04-30,85
2008-05-31,76
2008-06-30,76
2008-07-31,79
2008-08-31,76
2008-09-30,79
2008-10-31,76
2008-11-30,76
2008-12-31,76
2009-01-31,76
2009-02-28,80
2009-03-31,76
2009-04-30,76
2009-05-31,76
2009-06-30,76
2009-07-31,79
2009-08-31,80
2009-09-30,82
2009-10-31,77
2009-11-30,82
2009-12-31,78
2010-01-31,79
2010-02-28,77
2010-03-31,77
2010-04-30,78
2010-05-31,82
2010-06-30,76
2010-07-31,79
2010-08-31,77
2010-09-30,76
2010-10-31,80
2010-11-30,76
2010-12-31,79
2011-01-31,81
2011-02-28,76
2011-03-31,82
2011-04-30,76
2011-05-31,78
2011-06-30,76
2011-07-31,78
2011-08-31,80
2011-09-30,77
2011-10-31,76
2011-11-30,76
2011-12-31,80
2012-01-31,77
2012-02-29,76
2012-03-31,78
2012-04-30,76
2012-05-31,79
2012-06-30,88
2012-07-31,79
2012-08-31,78
2012-09-30,77
2012-10-31,81
2012-11-30,76
2012-12-31,77
2013-01-31,81
2013-02-28,76
2013-03-31,76
2013-04-30,80
2013-05-31,77
2013-06-30,78
2013-07-31,76
2013-08-31,76
2013-09-30,76
2013-10-31,83
2013-11-30,79
2013-12-31,78
2014-01-31,84
2014-02-28,80
2014-03-31,77
2014-04-30,83
2014-05-31,76
2014-06-30,78
2014-07-31,79
2014-08-31,85
2014-09-30,77
2014-10-31,79
2014-11-30,78
2014-12-31,79
2015-01-31,77
2015-02-28,82
2015-03-31,76
2015-04-30,76
2015-05-31,76
2015-06-30,78
2015-07-31,79
2015-08-31,77
2015-09-30,79
2015-10-31,76
2015-11-30,77
2015-12-31,76
2016-01-31,81
2016-02-29,82
2016-03-31,76
2016-04-30,76
2016-05-31,84
2016-06-30,78
2016-07-31,79
2016-08-31,77
2016-09-30,81
2016-10-31,77
2016-11-30,78
2016-12-31,81
2017-01-31,77
2017-02-28,77
2017-03-31,81
2017-04-30,81
2017-05-31,79
2017-06-30,78
2017-07-31,78
2017-08-31,78
2017-09-30,81
2017-10-31,80
2017-11-30,87
2017-12-31,76
2018-01-31,76
2018-02-28,78
2018-03-31,77
2018-04-30,79
2018-05-31,76
2018-06-30,76
2018-07-31,78
2018-08-31,77
2018-09-30,78
2018-10-31,79
2018-11-30,79
2018-12-31,82
2019-01-31,76
2019-02-28,77
2019-03-31,81
2019-04-30,79
2019-05-31,76
2019-06-30,76
2019-07-31,78
2019-08-31,78
2019-09-30,84
2019-10-31,81
2019-11-30,79
2019-12-31,78
2020-01-31,77
2020-02-29,78
2020-03-31,79
2020-04-30,81
2020-05-31,76
2020-06-30,76
2020-07-31,77
2020-08-31,78
2020-09-30,84
2020-10-31,76
2020-11-30,76
2020-12-31,76
2021-01-31,79
2021-02-28,78
2021-03-31,77
2021-04-30,81
2021-05-31,77
2021-06-30,78
2021-07-31,77
2021-08-31,77
2021-09-30,86
2021-10-31,78
2021-11-30,80
2021-12-31,81
2022-01-31,78
2022-02-28,77
2022-03-31,76
2022-04-30,77
2022-05-31,79
2022-06-30,77
2022-07-31,82
2022-08-31,76
2022-09-30,82
2022-10-31,78
2022-11-30,80
2022-12-31,76
2023-01-31,78
2023-02-28,78
2023-03-31,78
2023-04-30,76
2023-05-31,76
2023-06-30,76
2023-07-31,76
2023-08-31,83
2023-09-30,76
2023-10-31,87
2023-11-30,78
2023-12-31,77
2024-01-31,78
2024-02-29,76
2024-03-31,76
2024-04-30,85
2024-05-31,77
2024-06-30,77
2024-07-31,77
2024-08-31,77
2024-09-30,76
2024-10-31,79
2024-11-30,76
2024-12-31,76
2025-01-31,76
2025-02-28,78
2025-03-31,76
2025-04-30,77
2025-05-31,77
2025-06-30,90
2025-07-31,79
2025-08-31,89
2025-09-30,82
2025-10-31,76
2025-11-30,79
2025-12-31,81
2026-01-31,78
2026-02-28,78
2026-03-31,76
2026-04-30,82
2026-05-31,81
2026-06-30,76
2026-07-31,79
2026-08-31,77
2026-09-30,82
2026-10-31,76
2026-11-30,76
2026-12-31,82
2027-01-31,76
2027-02-28,77
2027-03-31,77
2027-04-30,77
2027-05-31,76
2027-06-30,81
2027-07-31,78
2027-08-31,82
2027-09-30,77
2027-10-31,78
2027-11-30,81
2027-12-31,76
2028-01-31,84
2028-02-29,79
2028-03-31,78
2028-04-30,76
2028-05-31,78
2028-06-30,77
2028-07-31,80
2028-08-31,76
2028-09-30,76
2028-10-31,77
2028-11-30,76
2028-12-31,76
2029-01-31,82
2029-02-28,76
2029-03-31,77
2029-04-30,77
2029-05-31,76
2029-06-30,76
2029-07-31,76
2029-08-31,79
2029-09-30,81
2029-10-31,77
2029-11-30,81
2029-12-31,76
