,Valor
2000-01-31,102.49209233858654
2000-02-29,96.66970199574136
2000-03-31,101.26556802310105
2000-04-30,104.9918474524222
2000-05-31,102.75010323780256
2000-06-30,96.79429247833956
2000-07-31,95.33505101831844
2000-08-31,96.66081973382488
2000-09-30,102.3023339158863
2000-10-31,105.52587165295328
2000-11-30,101.08116719698313
2000-12-31,98.1447336292562
2001-01-31,119.89137711751255
2001-02-28,100.7648742269492
2001-03-31,116.76907930874266
2001-04-30,99.00502062802444
2001-05-31,107.3031127000946
2001-06-30,111.5729951902521
2001-07-31,106.75421857340866
2001-08-31,98.79439771796645
2001-09-30,99.95800345222877
2001-10-31,95.40711300517292
2001-11-30,96.76815068787987
2001-12-31,106.79803261741198
2002-01-31,96.7288738349051
2002-02-28,97.18465287772462
2002-03-31,100.33302727765538
2002-04-30,103.35641851577967
2002-05-31,97.67562100399431
2002-06-30,97.64754032609457
2002-07-31,112.42902148845508
2002-08-31,100.6396577766692
2002-09-30,100.4460948444167
2002-10-31,97.95510821042653
2002-11-30,98.59532697061924
2002-12-31,95.88631181179103
2003-01-31,97.42128542250788
2003-02-28,103.38771934303094
2003-03-31,98.69559028211474
2003-04-30,122.60460852960301
2003-05-31,95.78880328210842
2003-06-30,126.28669859428148
2003-07-31,109.48206692240741
2003-08-31,97.83703476908389
2003-09-30,102.02595683461114
2003-10-31,95.23816238360551
2003-11-30,114.50018267477239
2003-12-31,95.68428840161103
2004-01-31,96.18668181665744
2004-02-29,131.2978375256299
2004-03-31,102.36757155050329
2004-04-30,106.50337197611212
2004-05-31,107.70817487428879
2004-06-30,96.29094166469795
2004-07-31,101.34281154911311
2004-08-31,98.20116552713398
2004-09-30,97.67263930757306
2004-10-31,99.91673703782062
2004-11-30,100.063204264784
2004-12-31,95.0777530472722
2005-01-31,116.63616811291155
2005-02-28,103.14298098873974
2005-03-31,117.28425731622949
2005-04-30,102.00787875510397
2005-05-31,101.4942286586176
2005-06-30,95.78825658761463
2005-07-31,95.95685682068287
2005-08-31,105.38600175731875
2005-09-30,116.17134790969101
2005-10-31,95.70703412662859
2005-11-30,104.13383400781726
2005-12-31,95.09208336106315
2006-01-31,105.90428712437705
2006-02-28,104.80284543744128
2006-03-31,103.84264834779843
2006-04-30,95.8328383774761
2006-05-31,108.55521535644309
2006-06-30,97.96869632363995
2006-07-31,98.19904657280607
2006-08-31,98.91500411747597
2006-09-30,98.90225049918558
2006-10-31,106.50392388838499
2006-11-30,95.15229358641058
2006-12-31,119.6367729575382
