,Valor
2000-01-31,93.3891467232569
2000-02-29,97.46202047995251
2000-03-31,98.87811209224309
2000-04-30,98.62341321415758
2000-05-31,144.82566194577254
2000-06-30,96.20916015354787
2000-07-31,107.4075053383502
2000-08-31,90.51624299388968
2000-09-30,109.40372892259403
2000-10-31,93.74071689284983
2000-11-30,95.70839033744409
2000-12-31,100.6296294846372
2001-01-31,90.49599109420883
2001-02-28,93.7071409952295
2001-03-31,92.10925435293832
2001-04-30,100.69890928069653
2001-05-31,94.31443523409877
2001-06-30,91.98441947619582
2001-07-31,96.040241972239
2001-08-31,116.99927467726465
2001-09-30,92.93915110359134
2001-10-31,91.19414000715393
2001-11-30,90.9931156546714
2001-12-31,100.8451868525671
2002-01-31,96.52426188200472
2002-02-28,97.11298609877282
2002-03-31,90.74257073474271
2002-04-30,97.99057182477246
2002-05-31,95.92146088976097
2002-06-30,91.98064050520307
2002-07-31,93.45425316547464
2002-08-31,93.13313689446578
2002-09-30,98.90072181361727
2002-10-31,99.3309028343542
2002-11-30,125.31563805963114
2002-12-31,102.69779364236362
2003-01-31,111.35060938308996
2003-02-28,108.7920222358295
2003-03-31,91.69837474542757
2003-04-30,95.59716101153865
2003-05-31,101.01509614955458
2003-06-30,105.43829158235093
2003-07-31,92.82681905288462
2003-08-31,111.09986055626719
2003-09-30,95.99436906272967
2003-10-31,109.40611285598948
2003-11-30,94.57242523195204
2003-12-31,102.64828631039074
2004-01-31,95.44585107775845
2004-02-29,98.16439516823405
2004-03-31,123.51512002671134
2004-04-30,116.40451656911918
2004-05-31,110.76245898427584
2004-06-30,96.47903484602601
2004-07-31,93.10996885530136
2004-08-31,90.46619618274096
2004-09-30,90.09331342079666
2004-10-31,115.37377855833154
2004-11-30,102.58442856632982
2004-12-31,99.69548289457747
2005-01-31,97.33080693113709
2005-02-28,112.33692796804175
2005-03-31,94.01351948942956
2005-04-30,92.9928155576785
2005-05-31,102.13220375066147
2005-06-30,103.35208433811785
2005-07-31,101.2896730553861
2005-08-31,93.13126700591809
2005-09-30,97.37283376577763
2005-10-31,91.56044754413367
2005-11-30,102.18792425311968
2005-12-31,109.10412470634947
2006-01-31,101.65930028636542
2006-02-28,92.20181529938827
2006-03-31,93.71142938921625
2006-04-30,91.98262544864222
2006-05-31,100.71118470083667
2006-06-30,90.64269988483926
2006-07-31,93.13369397092309
2006-08-31,90.85994335900557
2006-09-30,100.60174088525196
2006-10-31,91.78771090481229
2006-11-30,92.89069313463426
2006-12-31,94.71100465570692
2007-01-31,102.19626282263789
2007-02-28,112.10687387273649
2007-03-31,103.63731387118665
2007-04-30,92.76649558033854
2007-05-31,92.56563443117433
2007-06-30,93.62617435276066
2007-07-31,95.89612299614308
2007-08-31,97.77041567782378
2007-09-30,91.50474864257922
2007-10-31,95.08458236458769
2007-11-30,120.50435225615368
2007-12-31,91.44811314133437
2008-01-31,98.30666288750314
2008-02-29,107.53313592461492
2008-03-31,97.77216067584979
2008-04-30,92.9061471312122
2008-05-31,94.5329815884318
2008-06-30,94.24658334001019
2008-07-31,107.20534118294115
2008-08-31,95.78506186171774
2008-09-30,105.13768139079625
2008-10-31,90.17822555998293
2008-11-30,109.58583576633231
2008-12-31,107.91504113199612
2009-01-31,102.51136679571658
2009-02-28,99.0256168040005
2009-03-31,99.13761254358623
2009-04-30,112.39576114263555
2009-05-31,90.45887463335407
2009-06-30,99.88244963732204
2009-07-31,95.90007552635839
2009-08-31,99.3316928883192
2009-09-30,103.50179001645432
2009-10-31,103.3141032541649
2009-11-30,90.46861493942859
2009-12-31,94.59118906029921
2010-01-31,125.60487625257684
2010-02-28,98.16171989431311
2010-03-31,95.52951722805486
2010-04-30,93.47260241265039
2010-05-31,99.81091034890048
2010-06-30,93.9092609041287
2010-07-31,107.83759820664227
2010-08-31,94.36147424492269
2010-09-30,97.78263611473808
2010-10-31,92.82265302383168
2010-11-30,91.75895654308718
2010-12-31,91.03660187225441
2011-01-31,99.56688035947218
2011-02-28,100.7785055326609
2011-03-31,95.0959444094674
2011-04-30,101.14811188657778
2011-05-31,95.86562167414228
2011-06-30,98.9335385169589
2011-07-31,109.57636673880643
2011-08-31,128.42666485791898
2011-09-30,106.56270488643139
2011-10-31,91.5001106152953
2011-11-30,142.60386348393533
2011-12-31,90.62836401458554
2012-01-31,95.2172139590069
2012-02-29,90.86031932852306
2012-03-31,123.40377328993668
2012-04-30,102.08864783188949
2012-05-31,107.91863962047861
2012-06-30,98.95226226458519
2012-07-31,93.2359579972407
2012-08-31,97.90497464947516
2012-09-30,95.42211025997906
2012-10-31,91.35328128842382
2012-11-30,96.5428632876873
2012-12-31,92.56090999420084
2013-01-31,94.29698481175014
2013-02-28,90.25764195893079
2013-03-31,109.6284888463515
2013-04-30,99.99558465591006
2013-05-31,106.53571516335377
2013-06-30,120.04425667014154
2013-07-31,100.95465529576384
2013-08-31,103.26156914854018
2013-09-30,112.03697215045058
2013-10-31,103.20620122395502
2013-11-30,99.57914139749626
2013-12-31,93.27504642469259
2014-01-31,95.87115003562002
2014-02-28,111.17328907722768
2014-03-31,103.99417455829668
2014-04-30,93.851655572204
2014-05-31,134.3493436068242
2014-06-30,95.68334239431573
2014-07-31,111.92109483888832
2014-08-31,107.75326296522155
2014-09-30,93.94101528397353
2014-10-31,92.94959541967195
2014-11-30,105.87426465608931
2014-12-31,104.48309039575837
2015-01-31,108.39503505083412
2015-02-28,90.23498571512746
2015-03-31,96.63349243078122
2015-04-30,95.12801003030744
2015-05-31,101.49429384484992
2015-06-30,103.6812634017624
2015-07-31,90.7212625575557
2015-08-31,96.41766695787922
2015-09-30,92.58617713360321
2015-10-31,91.07461539767986
2015-11-30,92.05907798390254
2015-12-31,91.5866894054552
2016-01-31,94.1484434362626
2016-02-29,95.64399808422408
2016-03-31,95.06230591168502
2016-04-30,102.84431026752947
2016-05-31,93.36945629616521
2016-06-30,90.3318934800269
2016-07-31,97.5066845596372
2016-08-31,90.47522008545727
2016-09-30,99.67558295565932
2016-10-31,101.03239968105963
2016-11-30,99.31962731901368
2016-12-31,127.4622722692963
2017-01-31,99.42333816331946
2017-02-28,95.17289589936898
2017-03-31,112.5706766305955
2017-04-30,98.16369682059747
2017-05-31,109.11645905398449
2017-06-30,104.13154672309848
2017-07-31,93.92556707879767
2017-08-31,108.61970571639486
2017-09-30,108.30681646821384
2017-10-31,104.92186734119534
2017-11-30,91.351570547573
2017-12-31,90.4032815250046
2018-01-31,97.60260818506144
2018-02-28,90.30721929084021
2018-03-31,109.19680543832055
2018-04-30,122.24271492539576
2018-05-31,91.22372783556496
2018-06-30,99.54478110009782
2018-07-31,107.26080333287405
2018-08-31,107.2341575047675
2018-09-30,111.41301448864394
2018-10-31,119.54042429272533
2018-11-30,93.37811388313462
2018-12-31,104.18938741745617
2019-01-31,94.47020239256274
2019-02-28,93.85853455866642
2019-03-31,97.95570968822051
2019-04-30,101.78393192515459
2019-05-31,93.44867786495212
2019-06-30,106.67540054655265
2019-07-31,92.2647796334336
2019-08-31,91.48823696463153
2019-09-30,118.42463347683719
2019-10-31,100.02767057199527
2019-11-30,98.4049149472447
2019-12-31,106.5636452085474
2020-01-31,91.55495107722749
2020-02-29,144.58931038147082
2020-03-31,109.71339815985881
2020-04-30,96.14217786990949
2020-05-31,106.33741826247197
2020-06-30,93.7944148699968
2020-07-31,111.37414226759373
2020-08-31,95.8758837993017
2020-09-30,122.42741814966725
2020-10-31,161.42142694380573
2020-11-30,95.5162407899748
2020-12-31,95.31394261173867
2021-01-31,105.82063923322201
2021-02-28,112.62405329988823
2021-03-31,96.3360041886441
2021-04-30,105.58177797731192
2021-05-31,93.87828516136483
2021-06-30,91.61877797903644
2021-07-31,93.86815613392818
2021-08-31,95.6397652348684
2021-09-30,90.65480653757191
2021-10-31,91.90646094616135
2021-11-30,93.98478329593533
2021-12-31,107.91736577798915
2022-01-31,116.34034671304444
2022-02-28,107.40424765584578
2022-03-31,100.36632772545609
2022-04-30,114.15870296322385
2022-05-31,96.30529655414126
2022-06-30,101.14483712564122
2022-07-31,114.87180744526353
2022-08-31,90.53615165759777
2022-09-30,95.32047654647624
2022-10-31,108.76135508455737
2022-11-30,133.46383269008015
2022-12-31,96.4928758335715
2023-01-31,92.87766233717453
2023-02-28,93.29249000850373
2023-03-31,131.39374389295313
2023-04-30,98.99108023686658
2023-05-31,94.22156548919652
2023-06-30,91.33577951048406
2023-07-31,132.48074913344936
2023-08-31,100.41585194844022
2023-09-30,93.82234003892427
2023-10-31,96.72490905871433
2023-11-30,91.92696543784005
2023-12-31,103.09104270704374
2024-01-31,92.94440664655437
2024-02-29,92.96491127627445
2024-03-31,91.52591562935385
2024-04-30,105.73137144915881
2024-05-31,95.38881889539836
2024-06-30,91.87062871557416
2024-07-31,103.40754319513371
2024-08-31,134.39202180524177
2024-09-30,97.74555954845086
2024-10-31,118.17422952210592
2024-11-30,90.6336183996039
2024-12-31,98.34310596955007
2025-01-31,91.95406051664327
2025-02-28,94.7799234838745
2025-03-31,116.66562764954202
2025-04-30,96.91210475124255
2025-05-31,103.77623072871347
2025-06-30,97.66155781133787
2025-07-31,91.63334404249481
2025-08-31,93.53674817510813
2025-09-30,114.01135320320657
2025-10-31,94.90536102955193
2025-11-30,117.00575274950492
2025-12-31,93.71763866319942
2026-01-31,91.23966232218508
2026-02-28,96.87418461169844
2026-03-31,94.88464909275235
2026-04-30,94.41576841794569
2026-05-31,136.35356757842368
2026-06-30,93.44503615776637
2026-07-31,93.43978198585238
2026-08-31,104.79964958862058
2026-09-30,103.44439233725362
2026-10-31,96.59375039159355
2026-11-30,91.00261789148055
2026-12-31,95.76673306833098
2027-01-31,102.67061789758216
