indice,Valor
2014-01-01,124.67800593814044
2014-01-02,124.78203618245534
2014-01-03,124.53128338393032
2014-01-04,125.55383821522727
2014-01-05,125.70025530469903
2014-01-06,125.575600463066
2014-01-07,124.50438774678514
2014-01-08,125.40489753968671
2014-01-09,188.06776781079992
2014-01-10,188.23492434614897
2014-01-11,187.42475883735403
2014-01-12,186.4612559834476
2014-01-13,206.36913280933527
2014-01-14,207.59509821362388
2014-01-15,206.32673446809198
2014-01-16,206.1116064751792
2014-01-17,225.105110417596
2014-01-18,226.65951195443677
2014-01-19,224.72324403120345
2014-01-20,223.83136330666065
2014-01-21,233.86485038000987
2014-01-22,234.1287695999841
2014-01-23,234.0092285177554
2014-01-24,234.69842426847862
2014-01-25,240.60504866141514
2014-01-26,242.1215835349065
2014-01-27,239.55955081738261
2014-01-28,239.91306661757173
2014-01-29,243.1297606834001
2014-01-30,244.53110896814124
2014-01-31,242.29949503994754
2014-02-01,244.15659889778044
2014-02-02,246.14409921514576
2014-02-03,246.8229916910406
2014-02-04,244.63049543240368
2014-02-05,246.45819442265045
2014-02-06,247.3298394455415
2014-02-07,247.59749100623114
2014-02-08,247.69346009604783
2014-02-09,248.2125600030507
2014-02-10,248.05425781358838
2014-02-11,248.58776919810214
2014-02-12,249.45852852654687
2014-02-13,248.50776356574872
2014-02-14,250.02174837029736
2014-02-15,249.14087722434704
2014-02-16,249.5539210298573
2014-02-17,249.30836315015702
2014-02-18,249.33740890950227
2014-02-19,249.5152592311292
2014-02-20,249.95600594822702
2014-02-21,250.1911938383838
2014-02-22,249.4572107499867
2014-02-23,249.68250032683628
2014-02-24,251.57879133381473
2014-02-25,250.5227522780321
2014-02-26,251.00690687653386
2014-02-27,249.79832479166095
2014-02-28,249.76001248436913
2014-03-01,249.6839376429962
2014-03-02,249.9204883660535
2014-03-03,249.92925513846464
2014-03-04,251.71624982586428
2014-03-05,250.76686293397697
2014-03-06,250.0871762076453
2014-03-07,250.9388818992687
2014-03-08,249.94876690919614
2014-03-09,251.66281188739615
2014-03-10,250.06375922740452
2014-03-11,250.33189259985414
2014-03-12,251.21935557583026
2014-03-13,250.2130073356032
2014-03-14,248.2402779443489
2014-03-15,249.36100702644546
2014-03-16,252.03758485939701
2014-03-17,250.54662150239872
2014-03-18,249.89433250919512
2014-03-19,249.67353257281366
2014-03-20,250.76993285957926
2014-03-21,250.17597265793898
2014-03-22,248.22997936757156
2014-03-23,250.51123501517606
2014-03-24,251.203315555976
2014-03-25,251.04555099724698
2014-03-26,249.6195357322108
2014-03-27,250.7288850217144
2014-03-28,251.44893472943468
2014-03-29,249.95554471877008
2014-03-30,250.54128988395576
2014-03-31,249.52547764466678
2014-04-01,249.67888499625144
2014-04-02,250.47930346125378
2014-04-03,248.98039911824554
2014-04-04,250.20960597741285
2014-04-05,250.7224027699859
2014-04-06,250.17501434460434
