indice,Valor
2014-01-01,125.18229312611408
2014-01-02,125.4471361212491
2014-01-03,125.33803973519555
2014-01-04,125.62772803214357
2014-01-05,126.48788529094367
2014-01-06,125.41578634054954
2014-01-07,124.14703186746503
2014-01-08,124.90124876708748
2014-01-09,124.7539544795483
2014-01-10,125.43339787490666
2014-01-11,124.66323174593244
2014-01-12,122.54568899517125
2014-01-13,124.89813824774467
2014-01-14,126.93632776787736
2014-01-15,124.74551658584186
2014-01-16,123.97403265075853
2014-01-17,124.57291262779206
2014-01-18,124.9278792443862
2014-01-19,125.37991502241381
2014-01-20,127.20177743087869
2014-01-21,125.71139234433876
2014-01-22,123.72249422523537
2014-01-23,125.22456143722715
2014-01-24,124.21008782491937
2014-01-25,125.67321516712722
2014-01-26,125.804461000596
2014-01-27,125.18204545173937
2014-01-28,125.29259777637418
2014-01-29,124.44159730721807
2014-01-30,125.69710028366192
2014-01-31,125.94892589785213
2014-02-01,124.00301538765372
2014-02-02,123.27962263755313
2014-02-03,125.91821612018792
2014-02-04,126.56904021948131
2014-02-05,124.70308980488753
2014-02-06,122.93586041746521
2014-02-07,124.7698373144184
2014-02-08,125.47072659474335
2014-02-09,124.92959264877118
2014-02-10,121.95783542287329
2014-02-11,122.11935275851921
2014-02-12,126.22782658654059
2014-02-13,127.09012241902147
2014-02-14,126.63962216493823
2014-02-15,124.3499521933459
2014-02-16,122.8753080318708
2014-02-17,122.64089459528104
2014-02-18,124.23354564333516
2014-02-19,124.42214643081195
2014-02-20,122.54480783399438
2014-02-21,123.33370443870771
2014-02-22,125.83845505791768
2014-02-23,125.6428383353741
2014-02-24,125.02124513953075
2014-02-25,123.21424565534912
2014-02-26,121.95826415219517
2014-02-27,121.19697607065181
2014-02-28,123.8483205809852
2014-03-01,128.20017155956197
2014-03-02,127.51297637654068
2014-03-03,125.94415006771274
2014-03-04,127.38870318622415
2014-03-05,126.23452920081647
2014-03-06,123.40060722936121
2014-03-07,124.99077223226138
2014-03-08,126.88298317595479
2014-03-09,127.80060826635449
2014-03-10,127.33550638255112
2014-03-11,125.49023432055266
2014-03-12,125.37044859161063
2014-03-13,127.68964877578378
2014-03-14,124.3042306824712
2014-03-15,123.77693866178736
2014-03-16,125.86361756816027
2014-03-17,127.20056019584175
2014-03-18,129.2063990924981
2014-03-19,129.1030498388351
2014-03-20,126.71061603909907
2014-03-21,126.23562293846297
2014-03-22,126.44361781399917
2014-03-23,125.22366622878597
2014-03-24,124.79883537463947
2014-03-25,123.32087339609014
2014-03-26,124.96211749824678
2014-03-27,127.21616790432613
2014-03-28,125.72018279043775
2014-03-29,125.52764429758618
2014-03-30,123.28961665832064
2014-03-31,124.27762930942745
2014-04-01,126.15141109756203
2014-04-02,123.33104834966579
2014-04-03,122.94720375164738
2014-04-04,123.85423088464046
2014-04-05,122.30512735159323
2014-04-06,123.72361592878147
